สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
อินโดนีเซีย,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
   (7) ผักกระป๋องและผักแปรรูปอื่น ๆ ,36.2,30.2,30.2,138.9,"2,580.07",-16.58,-16.58,359.74,0.01,0.01,0.01,0.04
  2.5 ผลิตภัณฑ์ข้าว,34.7,111.8,111.8,24.9,-30.25,222.01,222.01,-77.74,0.01,0.04,0.04,0.01
   2.5.1 แป้งข้าวเจ้า,0.0,48.0,48.0,0.2,,"11,990,125.00","11,990,125.00",-99.55,0.00,0.02,0.02,0.00
   2.5.2 แป้งข้าวเหนียว,0.1,33.0,33.0,1.6,,"58,542.98","58,542.98",-95.21,0.00,0.01,0.01,0.00
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,6.7,5.8,5.8,6.2,4.73,-12.83,-12.83,6.28,0.00,0.00,0.00,0.00
   2.5.4 ขนมปังกรอบ,28.0,25.1,25.1,16.9,-35.49,-10.57,-10.57,-32.40,0.01,0.01,0.01,0.01
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,"1,297.7","1,109.0","1,109.0","1,213.3",11.67,-14.54,-14.54,9.40,0.45,0.37,0.37,0.37
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,788.7,693.1,693.1,646.0,20.98,-12.12,-12.12,-6.80,0.28,0.23,0.23,0.20
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,509.0,416.0,416.0,567.3,-0.24,-18.28,-18.28,36.38,0.18,0.14,0.14,0.17
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,384.2,259.4,259.4,399.5,-3.46,-32.47,-32.47,53.97,0.13,0.09,0.09,0.12
    (2) แป้งสาลี,4.5,2.1,2.1,1.4,"2,674.19",-53.21,-53.21,-32.39,0.00,0.00,0.00,0.00
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,120.3,154.4,154.4,166.4,7.29,28.34,28.34,7.77,0.04,0.05,0.05,0.05
  2.7 อาหารสัตว์เลี้ยง,"1,721.5","1,981.2","1,981.2","1,996.4",10.10,15.09,15.09,0.77,0.60,0.66,0.66,0.61
   2.7.1 อาหารสุนัขและแมว,"1,339.1","1,621.2","1,621.2","1,617.4",11.43,21.06,21.06,-0.23,0.47,0.54,0.54,0.49
   2.7.2 อาหารสัตว์อื่น ๆ,382.4,360.0,360.0,379.1,5.67,-5.85,-5.85,5.29,0.13,0.12,0.12,0.12
  2.8 สิ่งปรุงรสอาหาร,268.5,408.0,408.0,403.4,46.48,51.99,51.99,-1.14,0.09,0.14,0.14,0.12
   2.8.1 ซอส,15.9,21.3,21.3,29.1,-24.42,33.88,33.88,36.38,0.01,0.01,0.01,0.01
    (1) ซอสพริก,0.5,4.7,4.7,10.2,-5.84,854.19,854.19,119.20,0.00,0.00,0.00,0.00
    (2) ซอสถั่วเหลือง,15.4,16.7,16.7,18.9,-25.11,8.28,8.28,13.24,0.01,0.01,0.01,0.01
    (3) ซอสมะเขือเทศ,0.0,,,,"3,384.62",,,,0.00,,,
   2.8.2 น้ำปลา,34.1,40.2,40.2,42.6,-2.14,17.81,17.81,5.80,0.01,0.01,0.01,0.01
   2.8.3 เครื่องแกงสำเร็จรูป,2.4,19.5,19.5,7.1,33.76,712.46,712.46,-63.60,0.00,0.01,0.01,0.00
   2.8.4 ผงปรุงรส,3.4,181.2,181.2,111.4,220.79,"5,256.32","5,256.32",-38.49,0.00,0.06,0.06,0.03
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),212.6,145.8,145.8,213.2,70.82,-31.40,-31.40,46.19,0.07,0.05,0.05,0.06
  2.9 นมและผลิตภัณฑ์นม,32.4,41.6,41.6,34.2,117.34,28.18,28.18,-17.72,0.01,0.01,0.01,0.01
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,82.5,126.8,126.8,80.7,17.78,53.69,53.69,-36.38,0.03,0.04,0.04,0.02
  2.11 เครื่องดื่ม,"1,522.2",853.4,853.4,952.6,55.18,-43.94,-43.94,11.62,0.53,0.28,0.28,0.29
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,"1,521.5",853.2,853.2,928.1,55.11,-43.93,-43.93,8.78,0.53,0.28,0.28,0.28
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),0.0,0.0,0.0,0.0,-99.97,-98.87,-98.87,50.00,0.00,0.00,0.00,0.00
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),"1,521.5",853.1,853.1,928.1,64.86,-43.93,-43.93,8.78,0.53,0.28,0.28,0.28
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),,0.0,0.0,0.0,,,,-43.29,,0.00,0.00,0.00
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),0.7,0.2,0.2,24.5,"5,891.30",-69.25,-69.25,"11,457.43",0.00,0.00,0.00,0.01
    (1) วิสกี้(พันลิตร),,,,14.0,,,,,,,,0.00
    (2) ไวน์(พันลิตร),,,,2.7,,,,,,,,0.00
    (3) เบียร์(พันลิตร),0.5,0.2,0.2,0.8,,-53.42,-53.42,299.95,0.00,0.00,0.00,0.00
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),0.2,,,6.9,"1,935.65",,,,0.00,,,0.00
  2.12 ซุปและอาหารปรุงแต่ง,10.1,22.4,22.4,38.9,390.71,122.09,122.09,73.75,0.00,0.01,0.01,0.01
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,8.2,9.5,9.5,10.2,299.10,15.97,15.97,7.54,0.00,0.00,0.00,0.00
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,1.9,12.9,12.9,28.7,"104,777.78",582.17,582.17,122.54,0.00,0.00,0.00,0.01
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,237.3,349.8,349.8,342.5,41.79,47.37,47.37,-2.08,0.08,0.12,0.12,0.10
   (1) น้ำมันปาล์ม,0.0,3.6,3.6,,,"904,700.00","904,700.00",,0.00,0.00,0.00,
   (2) น้ำมันถั่วเหลือง,139.5,181.5,181.5,248.2,94.26,30.16,30.16,36.74,0.05,0.06,0.06,0.08
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,97.9,164.6,164.6,94.3,2.38,68.20,68.20,-42.74,0.03,0.05,0.05,0.03
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,24.8,12.8,12.8,1.1,-27.36,-48.24,-48.24,-91.65,0.01,0.00,0.00,0.00
  2.15 โกโก้และของปรุงแต่ง,0.3,64.8,64.8,38.6,-99.65,"23,329.28","23,329.28",-40.50,0.00,0.02,0.02,0.01
  2.16 ไอศกรีม,161.3,135.6,135.6,110.7,-30.99,-15.90,-15.90,-18.36,0.06,0.05,0.05,0.03
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,"1,845.5","1,554.6","1,554.6","1,619.4",-12.65,-15.76,-15.76,4.17,0.64,0.52,0.52,0.49
 3. สินค้าอุตสาหกรรม,"228,620.7","246,702.9","246,702.9","259,886.2",5.44,7.91,7.91,5.34,79.75,82.37,82.37,79.16
  3.1 สิ่งทอ,"10,870.2","10,743.8","10,743.8","10,291.6",-2.98,-1.16,-1.16,-4.21,3.79,3.59,3.59,3.13
   3.1.1 เครื่องนุ่งห่ม,206.7,174.2,174.2,200.3,-3.32,-15.70,-15.70,14.98,0.07,0.06,0.06,0.06
    (1) เสื้อผ้าสำเร็จรูป,169.1,139.4,139.4,159.5,-10.59,-17.61,-17.61,14.45,0.06,0.05,0.05,0.05
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,83.2,64.4,64.4,88.7,-3.11,-22.65,-22.65,37.81,0.03,0.02,0.02,0.03
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,44.0,25.4,25.4,46.0,-5.01,-42.34,-42.34,81.36,0.02,0.01,0.01,0.01
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),0.1,0.0,0.0,0.0,27.70,-92.03,-92.03,464.00,0.00,0.00,0.00,0.00
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,0.1,0.0,0.0,0.2,395.65,-97.54,-97.54,"14,157.14",0.00,0.00,0.00,0.00
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,38.5,42.3,42.3,24.0,-30.76,9.89,9.89,-43.27,0.01,0.01,0.01,0.01
     (1.6) เสื้อผ้าเด็กอ่อน,3.3,7.3,7.3,0.5,161.05,122.19,122.19,-92.87,0.00,0.00,0.00,0.00
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,32.7,27.7,27.7,31.3,87.77,-15.23,-15.23,13.19,0.01,0.01,0.01,0.01
    (3) ถุงเท้าและถุงน่อง,4.7,6.9,6.9,9.2,-33.81,47.53,47.53,33.50,0.00,0.00,0.00,0.00
    (4) ถุงมือผ้า,0.2,0.3,0.3,0.3,27.84,44.52,44.52,2.63,0.00,0.00,0.00,0.00
   3.1.2 ผ้าผืนและด้าย,"3,640.6","3,719.8","3,719.8","3,531.1",1.92,2.18,2.18,-5.07,1.27,1.24,1.24,1.08
    (1) ผ้าผืน,"2,704.6","2,741.7","2,741.7","2,335.1",1.67,1.37,1.37,-14.83,0.94,0.92,0.92,0.71
     (1.1) ผ้าผืนทำจากฝ้าย,381.8,269.8,269.8,322.8,-1.34,-29.32,-29.32,19.62,0.13,0.09,0.09,0.10
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,"2,094.9","2,208.1","2,208.1","1,754.8",10.86,5.41,5.41,-20.53,0.73,0.74,0.74,0.53
     (1.3) ผ้าผืนทำจากไหม,0.1,0.0,0.0,1.0,-68.63,-68.18,-68.18,"3,017.86",0.00,0.00,0.00,0.00
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,227.9,263.7,263.7,256.5,-40.51,15.71,15.71,-2.74,0.08,0.09,0.09,0.08
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,935.9,978.2,978.2,"1,196.0",2.64,4.51,4.51,22.27,0.33,0.33,0.33,0.36
     (2.1) ด้ายฝ้าย,6.0,11.7,11.7,83.1,-66.94,96.75,96.75,607.66,0.00,0.00,0.00,0.03
     (2.2) ด้ายเส้นใยประดิษฐ์,930.0,966.4,966.4,"1,112.9",4.05,3.92,3.92,15.16,0.32,0.32,0.32,0.34
   3.1.3 เคหะสิ่งทอ,143.3,176.2,176.2,218.0,14.25,22.95,22.95,23.72,0.05,0.06,0.06,0.07
   3.1.4 เส้นใยประดิษฐ์,"3,815.5","3,523.5","3,523.5","3,272.4",-11.18,-7.65,-7.65,-7.13,1.33,1.18,1.18,1.00
   3.1.5 ผ้าปักและผ้าลูกไม้,92.1,116.9,116.9,88.8,-29.32,26.84,26.84,-24.05,0.03,0.04,0.04,0.03
   3.1.6 ตาข่ายจับปลา,139.7,128.9,128.9,153.6,109.66,-7.74,-7.74,19.18,0.05,0.04,0.04,0.05
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,0.1,0.8,0.8,0.5,-77.08,666.53,666.53,-33.83,0.00,0.00,0.00,0.00
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,66.4,65.7,65.7,63.4,0.12,-0.99,-0.99,-3.58,0.02,0.02,0.02,0.02
   3.1.9 สิ่งทออื่นๆ,"2,765.8","2,837.9","2,837.9","2,763.5",1.17,2.60,2.60,-2.62,0.96,0.95,0.95,0.84
  3.2 อัญมณีและเครื่องประดับ,478.5,812.3,812.3,"1,742.4",-83.34,69.78,69.78,114.50,0.17,0.27,0.27,0.53
   3.2.1 อัญมณี,6.0,17.4,17.4,36.3,-71.26,191.45,191.45,109.13,0.00,0.01,0.01,0.01
    (1) เพชร(พันกะรัต),0.1,,,13.3,-98.10,,,,0.00,,,0.00
    (2) พลอย,5.7,17.4,17.4,22.9,-54.53,202.70,202.70,32.19,0.00,0.01,0.01,0.01
    (3) ไข่มุก(กิโลกรัม),0.1,0.0,0.0,0.0,-94.39,-99.90,-99.90,"10,300.00",0.00,0.00,0.00,0.00
   3.2.2 เครื่องประดับแท้,68.1,79.2,79.2,74.4,-39.06,16.31,16.31,-6.00,0.02,0.03,0.03,0.02
    (1) เครื่องประดับแท้ทำด้วยเงิน,54.4,66.3,66.3,58.2,-32.53,21.74,21.74,-12.19,0.02,0.02,0.02,0.02
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),11.0,8.4,8.4,9.7,-53.23,-23.39,-23.39,15.00,0.00,0.00,0.00,0.00
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,2.6,4.5,4.5,6.6,-64.80,69.98,69.98,45.90,0.00,0.00,0.00,0.00
   3.2.3 เครื่องประดับอัญมณีเทียม,3.7,3.8,3.8,5.6,-49.48,2.98,2.98,47.37,0.00,0.00,0.00,0.00
   3.2.4 อัญมณีสังเคราะห์,95.1,13.7,13.7,12.8,-23.59,-85.54,-85.54,-6.57,0.03,0.00,0.00,0.00
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,139.3,534.0,534.0,"1,480.0",-94.36,283.35,283.35,177.15,0.05,0.18,0.18,0.45
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,166.4,164.2,164.2,133.2,22.16,-1.29,-1.29,-18.88,0.06,0.05,0.05,0.04
  3.3 เครื่องใช้ไฟฟ้า,"24,707.2","23,831.0","23,831.0","27,306.7",10.77,-3.55,-3.55,14.58,8.62,7.96,7.96,8.32
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,519.0,517.1,517.1,550.3,1.09,-0.38,-0.38,6.43,0.18,0.17,0.17,0.17
    (1) เครื่องวิดีโอ,91.2,38.8,38.8,62.5,-20.74,-57.51,-57.51,61.17,0.03,0.01,0.01,0.02
    (2) เครื่องเสียง,,0.2,0.2,0.0,,,,-97.25,,0.00,0.00,0.00
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),423.2,475.8,475.8,485.4,6.44,12.44,12.44,2.02,0.15,0.16,0.16,0.15
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),4.6,2.3,2.3,2.4,507.24,-51.00,-51.00,7.34,0.00,0.00,0.00,0.00
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,"2,119.1","2,719.5","2,719.5","2,909.9",22.54,28.34,28.34,7.00,0.74,0.91,0.91,0.89
    (1) เครื่องรับวิทยุ,902.7,"1,249.7","1,249.7","1,614.8",-3.68,38.44,38.44,29.21,0.31,0.42,0.42,0.49
    (2) เครื่องรับโทรทัศน์,996.6,"1,285.7","1,285.7","1,033.7",52.31,29.00,29.00,-19.60,0.35,0.43,0.43,0.31
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,219.7,184.1,184.1,261.4,59.51,-16.20,-16.20,41.99,0.08,0.06,0.06,0.08
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),,1.0,1.0,0.4,,,,-55.58,,0.00,0.00,0.00
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,195.8,192.9,192.9,237.6,10.16,-1.50,-1.50,23.15,0.07,0.06,0.06,0.07
    (1) ลำโพงขยายเสียง,195.7,192.4,192.4,234.4,10.19,-1.71,-1.71,21.86,0.07,0.06,0.06,0.07
    (2) ส่วนประกอบของลำโพงขยายเสียง,0.1,0.5,0.5,3.2,-19.70,319.24,319.24,485.42,0.00,0.00,0.00,0.00
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,82.1,94.4,94.4,98.8,-11.90,14.97,14.97,4.66,0.03,0.03,0.03,0.03
    (1) เตาอบไมโครเวฟ(พันเครื่อง),18.6,14.0,14.0,16.4,-36.43,-24.66,-24.66,16.90,0.01,0.00,0.00,0.00
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,63.5,80.4,80.4,82.4,-0.69,26.57,26.57,2.53,0.02,0.03,0.03,0.03
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,15.7,14.5,14.5,17.0,-20.93,-7.79,-7.79,17.53,0.01,0.00,0.00,0.01
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),19.3,25.3,25.3,21.2,-5.84,31.21,31.21,-16.17,0.01,0.01,0.01,0.01
     (2.3) เครื่องทำน้ำร้อน,2.3,10.4,10.4,9.4,206.75,348.37,348.37,-9.11,0.00,0.00,0.00,0.00
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,26.2,30.2,30.2,34.7,14.70,15.34,15.34,15.01,0.01,0.01,0.01,0.01
   3.3.6 พัดลม,112.0,101.3,101.3,137.7,30.27,-9.55,-9.55,35.93,0.04,0.03,0.03,0.04
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,"2,713.9","1,978.8","1,978.8","1,736.8",11.77,-27.09,-27.09,-12.23,0.95,0.66,0.66,0.53
    (1) ตู้เย็นใช้ในบ้านเรือน,"1,332.4","1,152.5","1,152.5","1,052.0",-6.89,-13.51,-13.51,-8.71,0.46,0.38,0.38,0.32
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,840.3,528.6,528.6,307.5,116.23,-37.09,-37.09,-41.83,0.29,0.18,0.18,0.09
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,541.2,297.7,297.7,377.3,-11.06,-45.00,-45.00,26.75,0.19,0.10,0.10,0.11
     (3.1) อีแวโพเรเตอร์,76.1,6.1,6.1,0.7,-16.90,-92.04,-92.04,-88.83,0.03,0.00,0.00,0.00
     (3.2) คอนเดนเซอร์,465.1,,,,-10.02,,,,0.16,,,
     (3.3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง อื่นๆ,,291.6,291.6,376.6,,,,29.15,,0.10,0.10,0.11
   3.3.8 เครื่องปรับอากาศและส่วนประกอบ,"9,740.9","7,865.8","7,865.8","9,514.5",23.29,-19.25,-19.25,20.96,3.40,2.63,2.63,2.90
    (1) แบบติดหน้าต่างหรือฝาผนัง,"7,445.4","5,598.2","5,598.2","7,678.2",31.18,-24.81,-24.81,37.16,2.60,1.87,1.87,2.34
    (2) แบบเปลี่ยนวงจรความเย็นหรือวงจรความร้อน,24.1,17.8,17.8,16.0,346.00,-25.95,-25.95,-10.15,0.01,0.01,0.01,0.00
    (3) แบบขับด้วยมอเตอร์ใช้เปลี่ยนอุณหภูมิและความร้อน,579.7,664.3,664.3,242.4,-18.43,14.59,14.59,-63.51,0.20,0.22,0.22,0.07
    (4) แบบแยกหน่วยทำความเย็น,236.9,88.0,88.0,37.0,3.01,-62.84,-62.84,-57.98,0.08,0.03,0.03,0.01
    (5) ส่วนประกอบของเครื่องปรับอากาศ,"1,454.7","1,497.4","1,497.4","1,540.9",13.73,2.94,2.94,2.90,0.51,0.50,0.50,0.47
   3.3.9 เครื่องคอมเพรสเซอร์ของเครื่องทำความเย็น,436.3,249.7,249.7,196.8,-36.72,-42.78,-42.78,-21.19,0.15,0.08,0.08,0.06
   3.3.10 สายไฟฟ้า สายเคเบิ้ล,644.9,774.8,774.8,683.9,-0.32,20.14,20.14,-11.73,0.22,0.26,0.26,0.21
   3.3.11 หลอดไฟฟ้า,360.7,280.1,280.1,317.0,1.57,-22.33,-22.33,13.17,0.13,0.09,0.09,0.10
   3.3.12 เครื่องตัดต่อและป้องกันวงจรไฟฟ้า,"2,559.6","3,047.0","3,047.0","3,882.2",13.46,19.04,19.04,27.41,0.89,1.02,1.02,1.18
   3.3.13 เครื่องพักกระแสไฟฟ้า,81.8,93.8,93.8,100.9,10.87,14.69,14.69,7.61,0.03,0.03,0.03,0.03
   3.3.14 เครื่องซักผ้าและเครื่องซักแห้งและส่วนประกอบ,"1,239.3","1,349.6","1,349.6","1,478.9",-3.11,8.91,8.91,9.58,0.43,0.45,0.45,0.45
   3.3.15 เครื่องอุปกรณ์ไฟฟ้าสำหรับให้สัญญาณเสียง และส่วนประกอบ,355.6,181.7,181.7,171.8,-13.12,-48.91,-48.91,-5.41,0.12,0.06,0.06,0.05
   3.3.16 หม้อแบตเตอรี่และส่วนประกอบ,336.2,564.8,564.8,521.6,7.40,67.97,67.97,-7.64,0.12,0.19,0.19,0.16
   3.3.17 แผงสวิทซ์และแผงควบคุมกระแสไฟฟ้า,836.0,940.8,940.8,"1,047.0",-11.60,12.54,12.54,11.29,0.29,0.31,0.31,0.32
   3.3.18 ส่วนประกอบที่ใช้กับมอเตอร์ไฟฟ้า และเครื่องกำเนิดไฟฟ้า,194.1,179.8,179.8,209.9,3.95,-7.35,-7.35,16.72,0.07,0.06,0.06,0.06
   3.3.19 เครื่องใช้ไฟฟ้าและส่วนประกอบอื่น ๆ,"2,179.9","2,698.1","2,698.1","3,510.6",-1.79,23.77,23.77,30.11,0.76,0.90,0.90,1.07
  3.4 เครื่องอิเล็กทรอนิกส์,"7,833.9","6,507.9","6,507.9","5,447.3",17.69,-16.93,-16.93,-16.30,2.73,2.17,2.17,1.66
   3.4.1 เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,"2,766.0","1,914.9","1,914.9",828.5,71.69,-30.77,-30.77,-56.73,0.96,0.64,0.64,0.25
    (1) เครื่องคอมพิวเตอร์และอุปกรณ์,"2,724.4","1,850.8","1,850.8",731.9,76.71,-32.07,-32.07,-60.45,0.95,0.62,0.62,0.22
     (1.1) ฮาร์ด ดิสก์ ไดรฟ์,"1,506.6","1,106.7","1,106.7",187.1,141.18,-26.54,-26.54,-83.09,0.53,0.37,0.37,0.06
     (1.2) เครื่องคอมพิวเตอร์และอุปกรณ์ อื่นๆ,,744.1,744.1,544.8,,,,-26.78,,0.25,0.25,0.17
    (2) ส่วนประกอบคอมพิวเตอร์,36.0,56.5,56.5,88.6,-6.64,56.88,56.88,56.75,0.01,0.02,0.02,0.03
    (3) สายไฟคอมพิวเตอร์,,,,,,,,,,,,
    (4) เทปแม่เหล็กและจานแม่แหล็กสำหรับคอมพิวเตอร์(พันชิ้น),5.6,7.6,7.6,8.0,-81.81,36.84,36.84,4.40,0.00,0.00,0.00,0.00
   3.4.2 เครื่องคำนวณอิเล็กทรอนิกส์(พันเครื่อง),5.1,0.0,0.0,0.4,,-99.72,-99.72,"2,729.17",0.00,0.00,0.00,0.00
   3.4.3 แผงวงจรไฟฟ้า,434.1,479.7,479.7,318.7,-3.31,10.51,10.51,-33.56,0.15,0.16,0.16,0.10
   3.4.4 วงจรพิมพ์,959.7,"1,055.5","1,055.5","1,061.6",14.78,9.98,9.98,0.58,0.33,0.35,0.35,0.32
   3.4.5 ตลับลูกปืน,"2,380.0","2,360.2","2,360.2","2,306.1",21.47,-0.83,-0.83,-2.29,0.83,0.79,0.79,0.70
   3.4.6 มอเตอร์และเครื่องกำเนิดไฟฟ้า,244.6,226.3,226.3,242.1,1.86,-7.46,-7.46,6.97,0.09,0.08,0.08,0.07
   3.4.7 เครื่องโทรสาร โทรศัพท์ อุปกรณ์และส่วนประกอบ,640.8,31.9,31.9,29.8,-41.62,-95.02,-95.02,-6.59,0.22,0.01,0.01,0.01
    (1) เครื่องโทรสาร,,,,,,,,,,,,
    (2) เครื่องโทรศัพท์และอุปกรณ์,640.8,31.9,31.9,29.8,-41.62,-95.02,-95.02,-6.59,0.22,0.01,0.01,0.01
     (2.1) เครื่องรับโทรศัพท์และอุปกรณ์,633.5,14.2,14.2,19.9,-41.64,-97.75,-97.75,39.50,0.22,0.00,0.00,0.01
     (2.2) เครื่องตอบรับโทรศัพท์,0.0,,,0.1,,,,,0.00,,,0.00
    (3) ส่วนประกอบเครื่องโทรสาร และโทรศัพท์ ,7.3,17.7,17.7,9.9,-40.14,142.10,142.10,-44.21,0.00,0.01,0.01,0.00
   3.4.8 เครื่องส่งวิทยุ โทรเลข โทรศัพท์ โทรทัศน์,5.9,19.5,19.5,20.1,-46.31,227.42,227.42,3.11,0.00,0.01,0.01,0.01
   3.4.9 อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด,146.0,182.9,182.9,425.5,237.35,25.28,25.28,132.67,0.05,0.06,0.06,0.13
    (1) อุปกรณ์กึ่งตัวนำ(พันชิ้น),33.6,38.2,38.2,265.2,266.11,13.82,13.82,593.52,0.01,0.01,0.01,0.08
    (2) ทรานซิสเตอร์(พันชิ้น),9.2,7.6,7.6,11.4,7.99,-18.01,-18.01,51.19,0.00,0.00,0.00,0.00
    (3) ไดโอด,23.4,34.2,34.2,34.8,82.79,45.94,45.94,1.60,0.01,0.01,0.01,0.01
    (4) อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด อื่น ๆ,79.7,102.9,102.9,114.1,525.98,29.04,29.04,10.93,0.03,0.03,0.03,0.03
   3.4.10 หม้อแปลงไฟฟ้าและส่วนประกอบ,251.8,237.0,237.0,214.5,-38.39,-5.86,-5.86,-9.52,0.09,0.08,0.08,0.07
  3.5 เฟอร์นิเจอร์และชิ้นส่วน,791.1,"1,275.8","1,275.8","1,275.8",28.19,61.26,61.26,0.01,0.28,0.43,0.43,0.39
   3.5.1 เฟอร์นิเจอร์ไม้(พันชิ้น),27.4,40.4,40.4,27.6,86.20,47.48,47.48,-31.83,0.01,0.01,0.01,0.01
   3.5.2 เฟอร์นิเจอร์โลหะ,31.2,11.5,11.5,14.3,-24.68,-63.24,-63.24,25.25,0.01,0.00,0.00,0.00
   3.5.3 ที่นอนหมอนฟูก,9.1,7.0,7.0,6.4,-35.98,-22.99,-22.99,-7.84,0.00,0.00,0.00,0.00
   3.5.4 เฟอร์นิเจอร์อื่น ๆ,24.5,57.1,57.1,64.1,-39.44,133.07,133.07,12.15,0.01,0.02,0.02,0.02
   3.5.5 ชิ้นส่วนเฟอร์นิเจอร์,699.0,"1,159.8","1,159.8","1,163.4",38.02,65.92,65.92,0.32,0.24,0.39,0.39,0.35
  3.6 ไม้และผลิตภัณฑ์ไม้,"1,264.4","1,128.0","1,128.0",523.7,10.97,-10.78,-10.78,-53.58,0.44,0.38,0.38,0.16
   3.6.1 ไม้แปรรูป(ลบ.เมตร),,1.1,1.1,5.6,,,,419.68,,0.00,0.00,0.00
   3.6.2 แผ่นไม้วีเนียร์,0.0,0.3,0.3,0.6,-69.23,"65,900.00","65,900.00",115.00,0.00,0.00,0.00,0.00
   3.6.3 ไม้อัด,"1,116.5",969.5,969.5,343.8,13.09,-13.16,-13.16,-64.54,0.39,0.32,0.32,0.10
   3.6.4 ไฟเบอร์บอร์ด,125.4,148.6,148.6,151.1,-5.10,18.51,18.51,1.65,0.04,0.05,0.05,0.05
   3.6.5 เครื่องใช้ทำด้วยไม้,1.2,0.6,0.6,0.3,-64.50,-49.92,-49.92,-50.16,0.00,0.00,0.00,0.00
   3.6.6 อุปกรณ์ก่อสร้างทำด้วยไม้,9.2,4.8,4.8,20.0,73.34,-48.38,-48.38,319.05,0.00,0.00,0.00,0.01
   3.6.7 กรอบรูปไม้,0.1,0.1,0.1,0.1,7.02,6.32,6.32,-28.52,0.00,0.00,0.00,0.00
