สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
ฮ่องกง,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
สินค้า,2559,2560,2560,2561,2559,2560,2560,2561,2559,2560,2560,2561
,,,(ม.ค.-ธ.ค.),(ม.ค.-ธ.ค.),,,(ม.ค.-ธ.ค.),(ม.ค.-ธ.ค.),,,(ม.ค.-ธ.ค.),(ม.ค.-ธ.ค.)
    (2)  ซาร์ดีนกระป๋อง,28.6,30.2,30.2,23.2,1.06,5.65,5.65,-23.19,0.01,0.01,0.01,0.01
    (3)  ปูกระป๋อง,29.4,59.5,59.5,74.5,21.86,102.09,102.09,25.25,0.01,0.01,0.01,0.02
    (4)  กุ้งกระป๋อง,70.3,160.4,160.4,139.0,6.52,128.07,128.07,-13.38,0.02,0.04,0.04,0.03
    (5) หอยลายกระป๋อง(เมตริกตัน),,,,,,,,,,,,
    (6) ปลาหมึกกระป๋อง,,7.0,7.0,26.5,,,,276.98,,0.00,0.00,0.01
    (7) อาหารทะเลกระป๋องอื่น ๆ,,75.6,75.6,60.7,,,,-19.72,,0.02,0.02,0.02
   2.1.2 อาหารทะเลแปรรูป,922.2,733.1,733.1,772.6,9.54,-20.51,-20.51,5.39,0.23,0.18,0.18,0.19
    (1) กุ้งแปรรูป,103.2,57.3,57.3,88.1,31.08,-44.44,-44.44,53.66,0.03,0.01,0.01,0.02
    (2) ปลาหมึกแปรรูป,84.9,81.2,81.2,71.5,-7.33,-4.32,-4.32,-11.96,0.02,0.02,0.02,0.02
    (3) ปูแปรรูป,11.7,7.1,7.1,4.6,784.40,-39.74,-39.74,-34.08,0.00,0.00,0.00,0.00
    (4) ปลาแปรรูป,692.9,575.1,575.1,603.9,7.98,-17.00,-17.00,5.00,0.17,0.14,0.14,0.15
     (4.1) ปลาทูน่า แปรรูป,0.1,1.7,1.7,1.6,-90.27,"2,647.18","2,647.18",-2.12,0.00,0.00,0.00,0.00
     (4.2) ปลาอื่น ๆ แปรรูป,692.9,573.5,573.5,602.3,8.08,-17.24,-17.24,5.02,0.17,0.14,0.14,0.15
    (5) สัตว์น้ำประเภทครัสตาเซีย แปรรูป,0.4,0.0,0.0,0.0,4.10,-98.55,-98.55,-70.31,0.00,0.00,0.00,0.00
    (6) หอยลาย แปรรูป,2.3,1.0,1.0,0.3,-16.50,-57.69,-57.69,-67.93,0.00,0.00,0.00,0.00
    (7)  อาหารทะเลแปรรูปอื่น ๆ,26.7,11.4,11.4,4.1,5.62,-57.37,-57.37,-63.67,0.01,0.00,0.00,0.00
  2.2 น้ำตาลทรายและกากน้ำตาล,685.4,822.8,822.8,580.0,-20.70,20.05,20.05,-29.51,0.17,0.20,0.20,0.14
   2.2.1 น้ำตาลทราย,678.8,818.4,818.4,576.2,-20.66,20.57,20.57,-29.59,0.17,0.20,0.20,0.14
    (1) น้ำตาลทรายดิบ,1.6,3.2,3.2,2.4,74.01,92.39,92.39,-23.83,0.00,0.00,0.00,0.00
    (2) น้ำตาลทรายขาว,677.2,815.3,815.3,573.8,-20.76,20.39,20.39,-29.62,0.17,0.20,0.20,0.14
    (3) น้ำตาลอื่น ๆ(เมตริกตัน),,,,,,,,,,,,
   2.2.2 กากน้ำตาล,6.6,4.4,4.4,3.8,-25.10,-33.31,-33.31,-13.58,0.00,0.00,0.00,0.00
  2.3 ผลไม้กระป๋องและแปรรูป,694.3,729.2,729.2,661.0,21.01,5.02,5.02,-9.34,0.17,0.18,0.18,0.16
   2.3.1 ผลไม้กระป๋อง,227.6,132.2,132.2,109.0,14.14,-41.91,-41.91,-17.54,0.06,0.03,0.03,0.03
    (1) สับปะรดกระป๋อง,105.2,63.0,63.0,55.2,8.62,-40.09,-40.09,-12.45,0.03,0.02,0.02,0.01
    (2) เงาะและเงาะสอดไส้สับปะรด,5.3,3.3,3.3,2.8,46.25,-37.62,-37.62,-15.44,0.00,0.00,0.00,0.00
    (3) ลิ้นจี่กระป๋อง,3.6,3.1,3.1,2.1,62.43,-14.70,-14.70,-30.68,0.00,0.00,0.00,0.00
    (4) ลำไยกระป๋อง,6.0,5.0,5.0,3.8,34.87,-15.87,-15.87,-25.09,0.00,0.00,0.00,0.00
    (5) มะม่วงกระป๋อง,5.4,3.6,3.6,6.3,63.57,-33.15,-33.15,73.12,0.00,0.00,0.00,0.00
    (6) ผลไม้รวมกระป๋อง,16.1,13.8,13.8,7.1,8.92,-14.41,-14.41,-48.86,0.00,0.00,0.00,0.00
    (7) ผลไม้กระป๋องอื่น ๆ,86.0,40.4,40.4,31.8,15.92,-53.05,-53.05,-21.19,0.02,0.01,0.01,0.01
   2.3.2 น้ำผลไม้,302.2,376.8,376.8,314.0,35.47,24.70,24.70,-16.66,0.08,0.09,0.09,0.08
    (1) น้ำสับปะรด,14.3,9.2,9.2,6.3,115.47,-35.60,-35.60,-31.99,0.00,0.00,0.00,0.00
    (2) น้ำส้มชนิดออเร้นจ์,33.2,49.4,49.4,46.1,70.78,48.81,48.81,-6.70,0.01,0.01,0.01,0.01
    (3) น้ำผลไม้ผสม,25.3,38.5,38.5,29.7,-44.37,52.01,52.01,-22.86,0.01,0.01,0.01,0.01
    (4) น้ำผลไม้อื่น ๆ,229.3,279.7,279.7,232.0,51.42,21.96,21.96,-17.07,0.06,0.07,0.07,0.06
   2.3.3 ผลไม้แปรรูป,164.6,220.2,220.2,238.0,8.73,33.77,33.77,8.11,0.04,0.05,0.05,0.06
    (1) สับปะรดแปรรูป,0.9,35.1,35.1,27.2,-83.92,"3,943.50","3,943.50",-22.42,0.00,0.01,0.01,0.01
    (2) ส้มแปรรูป,13.8,13.2,13.2,9.3,114.67,-4.29,-4.29,-29.24,0.00,0.00,0.00,0.00
    (3) ผลไม้แปรรูปอื่น ๆ,149.9,171.9,171.9,201.5,7.44,14.65,14.65,17.20,0.04,0.04,0.04,0.05
  2.4 ผักกระป๋อง และผักแปรรูป,225.2,228.5,228.5,264.8,16.50,1.47,1.47,15.86,0.06,0.05,0.05,0.07
   (1) ข้าวโพดฝักอ่อนกระป๋อง,4.0,4.8,4.8,3.1,61.88,20.89,20.89,-36.10,0.00,0.00,0.00,0.00
   (2) ข้าวโพดหวานกระป๋อง แปรรูป,150.3,146.5,146.5,132.4,11.77,-2.47,-2.47,-9.64,0.04,0.04,0.04,0.03
   (3) หน่อไม้กระป๋อง แปรรูป,1.7,1.7,1.7,2.1,7.83,-2.04,-2.04,26.05,0.00,0.00,0.00,0.00
   (4) มะเขือเทศแปรรูป,0.3,1.6,1.6,0.6,14.72,377.36,377.36,-60.36,0.00,0.00,0.00,0.00
   (5) เห็ดแปรรูป,,0.3,0.3,0.8,,,,185.12,,0.00,0.00,0.00
   (6) พืชผักดองด้วยน้ำส้ม,0.1,0.2,0.2,0.2,-17.81,68.56,68.56,22.67,0.00,0.00,0.00,0.00
   (7) ผักกระป๋องและผักแปรรูปอื่น ๆ ,68.8,73.4,73.4,125.5,26.57,6.69,6.69,70.91,0.02,0.02,0.02,0.03
  2.5 ผลิตภัณฑ์ข้าว,740.8,642.4,642.4,700.0,16.70,-13.28,-13.28,8.96,0.18,0.15,0.15,0.17
   2.5.1 แป้งข้าวเจ้า,203.3,170.7,170.7,182.9,18.39,-16.03,-16.03,7.13,0.05,0.04,0.04,0.05
   2.5.2 แป้งข้าวเหนียว,430.3,349.6,349.6,447.1,27.84,-18.75,-18.75,27.89,0.11,0.08,0.08,0.11
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,69.7,73.0,73.0,23.2,-11.79,4.66,4.66,-68.25,0.02,0.02,0.02,0.01
   2.5.4 ขนมปังกรอบ,37.5,49.1,49.1,46.8,-21.00,30.96,30.96,-4.71,0.01,0.01,0.01,0.01
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,"1,057.1","1,303.6","1,303.6","1,264.8",5.17,23.32,23.32,-2.98,0.26,0.31,0.31,0.31
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,761.0,840.3,840.3,803.9,5.85,10.42,10.42,-4.34,0.19,0.20,0.20,0.20
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,296.1,463.3,463.3,460.9,3.46,56.47,56.47,-0.51,0.07,0.11,0.11,0.11
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,128.3,114.8,114.8,96.9,-18.10,-10.49,-10.49,-15.64,0.03,0.03,0.03,0.02
    (2) แป้งสาลี,71.3,61.1,61.1,22.8,7.33,-14.35,-14.35,-62.62,0.02,0.01,0.01,0.01
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,96.5,287.4,287.4,341.2,52.90,197.78,197.78,18.73,0.02,0.07,0.07,0.08
  2.7 อาหารสัตว์เลี้ยง,456.6,501.0,501.0,523.6,6.73,9.73,9.73,4.51,0.11,0.12,0.12,0.13
   2.7.1 อาหารสุนัขและแมว,423.5,462.8,462.8,485.9,8.34,9.28,9.28,4.99,0.11,0.11,0.11,0.12
   2.7.2 อาหารสัตว์อื่น ๆ,33.1,38.2,38.2,37.7,-10.39,15.49,15.49,-1.24,0.01,0.01,0.01,0.01
  2.8 สิ่งปรุงรสอาหาร,331.1,324.2,324.2,334.7,14.91,-2.07,-2.07,3.23,0.08,0.08,0.08,0.08
   2.8.1 ซอส,55.1,60.5,60.5,65.4,23.10,9.83,9.83,8.01,0.01,0.01,0.01,0.02
    (1) ซอสพริก,30.0,38.9,38.9,39.3,11.83,29.70,29.70,1.13,0.01,0.01,0.01,0.01
    (2) ซอสถั่วเหลือง,24.7,21.0,21.0,25.4,41.71,-14.69,-14.69,20.89,0.01,0.01,0.01,0.01
    (3) ซอสมะเขือเทศ,0.5,0.6,0.6,0.6,-16.20,29.11,29.11,2.08,0.00,0.00,0.00,0.00
   2.8.2 น้ำปลา,48.4,48.0,48.0,45.8,11.74,-0.73,-0.73,-4.57,0.01,0.01,0.01,0.01
   2.8.3 เครื่องแกงสำเร็จรูป,22.1,14.2,14.2,22.4,45.84,-35.69,-35.69,57.09,0.01,0.00,0.00,0.01
   2.8.4 ผงปรุงรส,6.9,39.2,39.2,52.4,-9.88,471.94,471.94,33.86,0.00,0.01,0.01,0.01
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),198.6,162.2,162.2,148.6,12.03,-18.31,-18.31,-8.38,0.05,0.04,0.04,0.04
  2.9 นมและผลิตภัณฑ์นม,487.8,511.6,511.6,456.1,15.84,4.88,4.88,-10.86,0.12,0.12,0.12,0.11
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,313.6,300.8,300.8,363.1,13.29,-4.08,-4.08,20.70,0.08,0.07,0.07,0.09
  2.11 เครื่องดื่ม,372.4,213.4,213.4,263.7,-13.78,-42.70,-42.70,23.59,0.09,0.05,0.05,0.07
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,317.7,159.5,159.5,201.9,-16.36,-49.81,-49.81,26.63,0.08,0.04,0.04,0.05
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),3.3,9.3,9.3,8.9,-28.83,183.77,183.77,-3.58,0.00,0.00,0.00,0.00
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),303.5,134.0,134.0,165.1,-17.16,-55.85,-55.85,23.20,0.08,0.03,0.03,0.04
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),10.9,16.2,16.2,27.9,23.22,48.22,48.22,72.37,0.00,0.00,0.00,0.01
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),54.6,53.9,53.9,61.8,5.15,-1.34,-1.34,14.61,0.01,0.01,0.01,0.02
    (1) วิสกี้(พันลิตร),0.0,0.0,0.0,2.3,-99.13,-32.86,-32.86,"49,227.66",0.00,0.00,0.00,0.00
    (2) ไวน์(พันลิตร),11.5,15.7,15.7,9.4,3.92,36.83,36.83,-40.40,0.00,0.00,0.00,0.00
    (3) เบียร์(พันลิตร),42.3,36.6,36.6,47.6,11.09,-13.43,-13.43,30.20,0.01,0.01,0.01,0.01
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),0.9,1.6,1.6,2.5,-57.42,81.76,81.76,53.50,0.00,0.00,0.00,0.00
  2.12 ซุปและอาหารปรุงแต่ง,262.0,255.1,255.1,150.6,42.10,-2.62,-2.62,-40.96,0.07,0.06,0.06,0.04
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,128.6,160.5,160.5,41.5,225.31,24.80,24.80,-74.13,0.03,0.04,0.04,0.01
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,133.3,94.6,94.6,109.1,-7.93,-29.08,-29.08,15.35,0.03,0.02,0.02,0.03
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,139.4,112.7,112.7,112.4,-17.31,-19.15,-19.15,-0.27,0.03,0.03,0.03,0.03
   (1) น้ำมันปาล์ม,0.2,0.0,0.0,0.1,607.52,-98.31,-98.31,"5,437.04",0.00,0.00,0.00,0.00
   (2) น้ำมันถั่วเหลือง,45.2,0.7,0.7,0.1,-38.52,-98.43,-98.43,-90.89,0.01,0.00,0.00,0.00
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,94.0,112.0,112.0,112.2,-1.04,19.11,19.11,0.17,0.02,0.03,0.03,0.03
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,305.6,346.0,346.0,366.2,6.63,13.22,13.22,5.85,0.08,0.08,0.08,0.09
  2.15 โกโก้และของปรุงแต่ง,17.0,12.8,12.8,14.8,-9.17,-24.67,-24.67,15.63,0.00,0.00,0.00,0.00
  2.16 ไอศกรีม,23.4,15.0,15.0,22.6,14.44,-36.02,-36.02,50.81,0.01,0.00,0.00,0.01
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,664.9,432.1,432.1,530.4,-16.14,-35.02,-35.02,22.76,0.17,0.10,0.10,0.13
 3. สินค้าอุตสาหกรรม,"373,762.9","387,832.6","387,832.6","371,632.0",1.12,3.76,3.76,-4.18,92.91,93.17,93.17,92.50
  3.1 สิ่งทอ,"5,239.4","5,671.3","5,671.3","4,698.6",-2.99,8.24,8.24,-17.15,1.30,1.36,1.36,1.17
   3.1.1 เครื่องนุ่งห่ม,"2,522.4","2,432.6","2,432.6","1,704.4",3.86,-3.56,-3.56,-29.93,0.63,0.58,0.58,0.42
    (1) เสื้อผ้าสำเร็จรูป,"2,318.9","2,221.0","2,221.0","1,514.0",4.66,-4.22,-4.22,-31.83,0.58,0.53,0.53,0.38
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,702.8,621.9,621.9,295.3,-0.23,-11.51,-11.51,-52.52,0.17,0.15,0.15,0.07
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,585.7,678.6,678.6,289.9,24.37,15.86,15.86,-57.28,0.15,0.16,0.16,0.07
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),13.9,18.6,18.6,13.9,122.89,33.67,33.67,-25.34,0.00,0.00,0.00,0.00
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,56.1,58.8,58.8,37.9,24.23,4.80,4.80,-35.66,0.01,0.01,0.01,0.01
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,815.7,760.1,760.1,768.4,10.08,-6.81,-6.81,1.09,0.20,0.18,0.18,0.19
     (1.6) เสื้อผ้าเด็กอ่อน,144.7,83.0,83.0,108.7,-41.64,-42.68,-42.68,31.00,0.04,0.02,0.02,0.03
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,143.4,115.4,115.4,104.8,-11.63,-19.49,-19.49,-9.19,0.04,0.03,0.03,0.03
    (3) ถุงเท้าและถุงน่อง,35.6,49.6,49.6,43.9,-7.94,39.10,39.10,-11.40,0.01,0.01,0.01,0.01
    (4) ถุงมือผ้า,24.5,46.6,46.6,41.7,102.64,90.38,90.38,-10.52,0.01,0.01,0.01,0.01
   3.1.2 ผ้าผืนและด้าย,"1,744.4","2,165.8","2,165.8","2,008.4",-17.04,24.16,24.16,-7.27,0.43,0.52,0.52,0.50
    (1) ผ้าผืน,"1,073.4","1,283.7","1,283.7","1,245.0",-6.46,19.58,19.58,-3.01,0.27,0.31,0.31,0.31
     (1.1) ผ้าผืนทำจากฝ้าย,306.2,653.3,653.3,776.9,7.15,113.34,113.34,18.91,0.08,0.16,0.16,0.19
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,440.9,314.7,314.7,255.8,-18.73,-28.62,-28.62,-18.72,0.11,0.08,0.08,0.06
     (1.3) ผ้าผืนทำจากไหม,6.3,5.6,5.6,8.3,-55.04,-12.17,-12.17,49.15,0.00,0.00,0.00,0.00
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,319.9,310.0,310.0,204.0,4.84,-3.09,-3.09,-34.19,0.08,0.07,0.07,0.05
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,670.9,882.1,882.1,763.4,-29.75,31.48,31.48,-13.46,0.17,0.21,0.21,0.19
     (2.1) ด้ายฝ้าย,126.5,130.6,130.6,91.7,-64.64,3.19,3.19,-29.75,0.03,0.03,0.03,0.02
     (2.2) ด้ายเส้นใยประดิษฐ์,544.4,751.5,751.5,671.6,-8.84,38.05,38.05,-10.63,0.14,0.18,0.18,0.17
   3.1.3 เคหะสิ่งทอ,89.2,119.6,119.6,194.6,20.70,34.03,34.03,62.76,0.02,0.03,0.03,0.05
   3.1.4 เส้นใยประดิษฐ์,23.2,28.4,28.4,16.3,13.15,22.44,22.44,-42.69,0.01,0.01,0.01,0.00
   3.1.5 ผ้าปักและผ้าลูกไม้,638.9,622.0,622.0,485.0,27.38,-2.64,-2.64,-22.02,0.16,0.15,0.15,0.12
   3.1.6 ตาข่ายจับปลา,1.2,0.2,0.2,1.5,-58.81,-87.28,-87.28,910.32,0.00,0.00,0.00,0.00
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,2.9,4.5,4.5,8.7,182.64,59.40,59.40,90.64,0.00,0.00,0.00,0.00
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,13.7,9.7,9.7,12.5,-32.89,-29.06,-29.06,28.57,0.00,0.00,0.00,0.00
   3.1.9 สิ่งทออื่นๆ,203.6,288.6,288.6,267.2,-18.22,41.76,41.76,-7.41,0.05,0.07,0.07,0.07
  3.2 อัญมณีและเครื่องประดับ,"84,515.5","83,439.2","83,439.2","70,151.4",6.16,-1.27,-1.27,-15.93,21.01,20.05,20.05,17.46
   3.2.1 อัญมณี,"47,256.2","46,701.2","46,701.2","45,091.3",7.50,-1.17,-1.17,-3.45,11.75,11.22,11.22,11.22
    (1) เพชร(พันกะรัต),"26,738.8","23,652.6","23,652.6","23,308.5",6.91,-11.54,-11.54,-1.45,6.65,5.68,5.68,5.80
    (2) พลอย,"20,175.7","22,777.5","22,777.5","21,498.0",8.85,12.90,12.90,-5.62,5.02,5.47,5.47,5.35
    (3) ไข่มุก(กิโลกรัม),341.7,271.1,271.1,284.8,-17.37,-20.66,-20.66,5.03,0.08,0.07,0.07,0.07
   3.2.2 เครื่องประดับแท้,"22,867.9","22,733.7","22,733.7","19,856.4",-0.13,-0.59,-0.59,-12.66,5.68,5.46,5.46,4.94
    (1) เครื่องประดับแท้ทำด้วยเงิน,"2,719.6","3,926.0","3,926.0","2,340.3",11.12,44.36,44.36,-40.39,0.68,0.94,0.94,0.58
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),"18,749.2","17,809.2","17,809.2","17,088.2",2.48,-5.01,-5.01,-4.05,4.66,4.28,4.28,4.25
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,"1,399.1",998.5,998.5,427.8,-35.10,-28.64,-28.64,-57.15,0.35,0.24,0.24,0.11
   3.2.3 เครื่องประดับอัญมณีเทียม,466.7,519.2,519.2,566.8,16.22,11.24,11.24,9.17,0.12,0.12,0.12,0.14
   3.2.4 อัญมณีสังเคราะห์,"1,916.4",962.0,962.0,933.6,-1.48,-49.80,-49.80,-2.95,0.48,0.23,0.23,0.23
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,"11,748.1","11,738.6","11,738.6","3,143.9",17.14,-0.08,-0.08,-73.22,2.92,2.82,2.82,0.78
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,260.2,784.6,784.6,559.5,-30.62,201.53,201.53,-28.69,0.06,0.19,0.19,0.14
  3.3 เครื่องใช้ไฟฟ้า,"33,622.1","36,038.5","36,038.5","32,789.9",32.02,7.19,7.19,-9.01,8.36,8.66,8.66,8.16
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,597.8,653.7,653.7,756.3,-7.87,9.35,9.35,15.69,0.15,0.16,0.16,0.19
    (1) เครื่องวิดีโอ,3.7,21.8,21.8,1.5,64.46,485.65,485.65,-93.18,0.00,0.01,0.01,0.00
    (2) เครื่องเสียง,0.0,2.7,2.7,2.7,-95.63,"14,079.26","14,079.26",1.20,0.00,0.00,0.00,0.00
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),561.8,563.2,563.2,621.5,-11.75,0.25,0.25,10.35,0.14,0.14,0.14,0.15
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),32.3,66.1,66.1,130.6,236.47,104.43,104.43,97.68,0.01,0.02,0.02,0.03
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,"2,982.3","3,140.8","3,140.8","3,927.1",29.59,5.31,5.31,25.04,0.74,0.75,0.75,0.98
    (1) เครื่องรับวิทยุ,54.1,24.2,24.2,15.5,120.99,-55.31,-55.31,-35.86,0.01,0.01,0.01,0.00
    (2) เครื่องรับโทรทัศน์,192.7,413.1,413.1,65.8,-65.56,114.33,114.33,-84.08,0.05,0.10,0.10,0.02
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,"2,735.5","2,703.5","2,703.5","3,845.8",59.29,-1.17,-1.17,42.25,0.68,0.65,0.65,0.96
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),0.4,0.5,0.5,,-17.65,31.10,31.10,,0.00,0.00,0.00,
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,255.8,340.5,340.5,248.2,-17.46,33.07,33.07,-27.11,0.06,0.08,0.08,0.06
    (1) ลำโพงขยายเสียง,206.8,300.5,300.5,214.7,-3.55,45.29,45.29,-28.54,0.05,0.07,0.07,0.05
    (2) ส่วนประกอบของลำโพงขยายเสียง,49.0,40.0,40.0,33.5,-48.68,-18.46,-18.46,-16.34,0.01,0.01,0.01,0.01
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,659.2,555.6,555.6,568.7,-12.90,-15.71,-15.71,2.35,0.16,0.13,0.13,0.14
    (1) เตาอบไมโครเวฟ(พันเครื่อง),53.9,42.2,42.2,60.3,53.63,-21.68,-21.68,42.81,0.01,0.01,0.01,0.02
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,605.3,513.4,513.4,508.4,-16.14,-15.18,-15.18,-0.98,0.15,0.12,0.12,0.13
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,118.3,99.3,99.3,96.9,-42.65,-16.14,-16.14,-2.37,0.03,0.02,0.02,0.02
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),128.2,122.0,122.0,126.0,47.30,-4.79,-4.79,3.28,0.03,0.03,0.03,0.03
     (2.3) เครื่องทำน้ำร้อน,25.8,22.6,22.6,31.3,3.20,-12.47,-12.47,38.37,0.01,0.01,0.01,0.01
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,332.9,269.5,269.5,254.2,-17.46,-19.04,-19.04,-5.70,0.08,0.06,0.06,0.06
   3.3.6 พัดลม,197.6,194.5,194.5,187.7,36.51,-1.57,-1.57,-3.50,0.05,0.05,0.05,0.05
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,"1,087.4","1,168.6","1,168.6","1,032.9",-5.85,7.46,7.46,-11.61,0.27,0.28,0.28,0.26
    (1) ตู้เย็นใช้ในบ้านเรือน,"1,043.5","1,060.6","1,060.6",955.1,-5.67,1.64,1.64,-9.94,0.26,0.25,0.25,0.24
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,17.4,46.1,46.1,42.4,-23.40,164.61,164.61,-8.11,0.00,0.01,0.01,0.01
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,26.5,61.8,61.8,35.4,1.79,133.65,133.65,-42.79,0.01,0.01,0.01,0.01
     (3.1) อีแวโพเรเตอร์,8.0,0.1,0.1,0.1,167.04,-99.10,-99.10,29.34,0.00,0.00,0.00,0.00
     (3.2) คอนเดนเซอร์,18.4,,,,-19.84,,,,0.00,,,
     (3.3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง อื่นๆ,,61.8,61.8,35.3,,,,-42.88,,0.01,0.01,0.01
   3.3.8 เครื่องปรับอากาศและส่วนประกอบ,"2,676.4","2,660.0","2,660.0","2,771.3",-10.90,-0.61,-0.61,4.18,0.67,0.64,0.64,0.69
    (1) แบบติดหน้าต่างหรือฝาผนัง,"2,303.4","2,487.2","2,487.2","2,518.6",-5.90,7.98,7.98,1.26,0.57,0.60,0.60,0.63
    (2) แบบเปลี่ยนวงจรความเย็นหรือวงจรความร้อน,101.7,99.4,99.4,175.8,-45.56,-2.25,-2.25,76.81,0.03,0.02,0.02,0.04
    (3) แบบขับด้วยมอเตอร์ใช้เปลี่ยนอุณหภูมิและความร้อน,86.1,13.9,13.9,4.9,8.11,-83.82,-83.82,-64.59,0.02,0.00,0.00,0.00
    (4) แบบแยกหน่วยทำความเย็น,158.1,20.7,20.7,14.3,-40.25,-86.89,-86.89,-30.98,0.04,0.00,0.00,0.00
    (5) ส่วนประกอบของเครื่องปรับอากาศ,27.0,38.8,38.8,57.6,8.27,43.44,43.44,48.61,0.01,0.01,0.01,0.01
   3.3.9 เครื่องคอมเพรสเซอร์ของเครื่องทำความเย็น,41.9,36.0,36.0,34.9,10.14,-14.28,-14.28,-3.00,0.01,0.01,0.01,0.01
   3.3.10 สายไฟฟ้า สายเคเบิ้ล,"1,237.4","2,074.6","2,074.6","1,293.3",35.33,67.66,67.66,-37.66,0.31,0.50,0.50,0.32
   3.3.11 หลอดไฟฟ้า,41.7,63.0,63.0,48.6,-9.45,50.90,50.90,-22.88,0.01,0.02,0.02,0.01
   3.3.12 เครื่องตัดต่อและป้องกันวงจรไฟฟ้า,"6,021.8","8,112.7","8,112.7","6,763.2",23.18,34.72,34.72,-16.63,1.50,1.95,1.95,1.68
   3.3.13 เครื่องพักกระแสไฟฟ้า,"1,050.5","1,406.7","1,406.7","1,402.0",5.87,33.91,33.91,-0.33,0.26,0.34,0.34,0.35
   3.3.14 เครื่องซักผ้าและเครื่องซักแห้งและส่วนประกอบ,227.8,265.4,265.4,227.2,-13.09,16.50,16.50,-14.38,0.06,0.06,0.06,0.06
