สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
ฟิลิปปินส์,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
   2.5.1 แป้งข้าวเจ้า,13.7,17.9,17.9,25.4,30.85,30.79,30.79,41.85,0.01,0.01,0.01,0.01
   2.5.2 แป้งข้าวเหนียว,326.7,339.2,339.2,346.0,36.23,3.82,3.82,2.01,0.15,0.14,0.14,0.14
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,0.6,0.5,0.5,0.6,46.04,-19.84,-19.84,13.52,0.00,0.00,0.00,0.00
   2.5.4 ขนมปังกรอบ,222.2,255.9,255.9,266.2,-2.86,15.18,15.18,4.01,0.10,0.11,0.11,0.10
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,"3,240.0","3,362.4","3,362.4","1,940.2",22.91,3.78,3.78,-42.30,1.45,1.43,1.43,0.76
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,"3,150.4","3,236.0","3,236.0","1,796.9",21.96,2.72,2.72,-44.47,1.41,1.38,1.38,0.71
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,89.7,126.4,126.4,143.2,68.87,40.99,40.99,13.32,0.04,0.05,0.05,0.06
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,61.4,44.2,44.2,49.4,86.54,-28.00,-28.00,11.79,0.03,0.02,0.02,0.02
    (2) แป้งสาลี,0.0,0.0,0.0,0.1,-92.31,"7,900.00","7,900.00","1,086.25",0.00,0.00,0.00,0.00
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,28.2,82.2,82.2,93.7,40.04,190.98,190.98,14.03,0.01,0.03,0.03,0.04
  2.7 อาหารสัตว์เลี้ยง,883.3,979.1,979.1,"1,302.2",25.50,10.85,10.85,32.99,0.39,0.42,0.42,0.51
   2.7.1 อาหารสุนัขและแมว,524.1,638.6,638.6,900.9,31.00,21.84,21.84,41.08,0.23,0.27,0.27,0.36
   2.7.2 อาหารสัตว์อื่น ๆ,359.2,340.5,340.5,401.3,18.26,-5.18,-5.18,17.84,0.16,0.14,0.14,0.16
  2.8 สิ่งปรุงรสอาหาร,"1,831.1","1,914.4","1,914.4","2,029.6",5.93,4.55,4.55,6.02,0.82,0.81,0.81,0.80
   2.8.1 ซอส,29.2,26.3,26.3,43.6,41.29,-9.84,-9.84,65.71,0.01,0.01,0.01,0.02
    (1) ซอสพริก,14.7,12.9,12.9,23.4,52.44,-12.50,-12.50,81.21,0.01,0.01,0.01,0.01
    (2) ซอสถั่วเหลือง,14.2,13.3,13.3,20.1,34.99,-6.18,-6.18,51.00,0.01,0.01,0.01,0.01
    (3) ซอสมะเขือเทศ,0.3,0.1,0.1,0.1,-45.25,-57.60,-57.60,29.84,0.00,0.00,0.00,0.00
   2.8.2 น้ำปลา,16.5,20.7,20.7,23.5,27.41,25.41,25.41,13.33,0.01,0.01,0.01,0.01
   2.8.3 เครื่องแกงสำเร็จรูป,7.9,6.8,6.8,9.1,44.61,-13.74,-13.74,32.78,0.00,0.00,0.00,0.00
   2.8.4 ผงปรุงรส,"1,705.7","1,778.7","1,778.7","1,798.7",4.97,4.28,4.28,1.13,0.76,0.76,0.76,0.71
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),71.7,81.9,81.9,154.7,11.11,14.12,14.12,88.93,0.03,0.03,0.03,0.06
  2.9 นมและผลิตภัณฑ์นม,"1,107.1","1,280.2","1,280.2","1,411.0",9.55,15.63,15.63,10.21,0.49,0.54,0.54,0.56
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,171.6,148.5,148.5,154.2,20.39,-13.47,-13.47,3.89,0.08,0.06,0.06,0.06
  2.11 เครื่องดื่ม,"1,994.7","2,195.1","2,195.1","2,444.7",-17.08,10.05,10.05,11.37,0.89,0.93,0.93,0.96
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,"1,395.9","1,545.9","1,545.9","1,784.7",23.10,10.74,10.74,15.45,0.62,0.66,0.66,0.70
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),197.7,0.2,0.2,0.1,2.09,-99.92,-99.92,-53.06,0.09,0.00,0.00,0.00
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),"1,198.2","1,545.5","1,545.5","1,784.6",27.43,28.98,28.98,15.47,0.53,0.66,0.66,0.70
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),0.0,0.3,0.3,0.1,,"3,453.42","3,453.42",-55.74,0.00,0.00,0.00,0.00
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),598.7,649.2,649.2,659.9,-52.92,8.43,8.43,1.66,0.27,0.28,0.28,0.26
    (1) วิสกี้(พันลิตร),,0.1,0.1,7.9,,,,"13,688.72",,0.00,0.00,0.00
    (2) ไวน์(พันลิตร),4.0,6.9,6.9,3.3,23.82,72.32,72.32,-52.96,0.00,0.00,0.00,0.00
    (3) เบียร์(พันลิตร),13.2,9.9,9.9,11.8,93.74,-24.74,-24.74,19.56,0.01,0.00,0.00,0.00
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),581.6,632.3,632.3,636.9,-53.90,8.73,8.73,0.73,0.26,0.27,0.27,0.25
  2.12 ซุปและอาหารปรุงแต่ง,188.1,231.2,231.2,169.3,134.38,22.91,22.91,-26.78,0.08,0.10,0.10,0.07
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,186.9,228.9,228.9,153.6,140.74,22.47,22.47,-32.88,0.08,0.10,0.10,0.06
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,1.2,2.3,2.3,15.7,-53.29,90.32,90.32,571.77,0.00,0.00,0.00,0.01
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,460.9,716.0,716.0,864.2,32.23,55.33,55.33,20.70,0.21,0.30,0.30,0.34
   (1) น้ำมันปาล์ม,0.1,,,,103.57,,,,0.00,,,
   (2) น้ำมันถั่วเหลือง,451.0,704.1,704.1,853.8,34.04,56.12,56.12,21.26,0.20,0.30,0.30,0.34
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,9.9,11.9,11.9,10.4,-18.24,20.25,20.25,-12.67,0.00,0.01,0.01,0.00
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,63.2,73.0,73.0,80.4,41.08,15.53,15.53,10.16,0.03,0.03,0.03,0.03
  2.15 โกโก้และของปรุงแต่ง,11.1,18.7,18.7,21.0,-2.27,69.12,69.12,12.56,0.00,0.01,0.01,0.01
  2.16 ไอศกรีม,13.4,79.9,79.9,108.6,-29.15,496.84,496.84,35.97,0.01,0.03,0.03,0.04
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,"2,005.3","1,399.1","1,399.1","1,171.8",41.56,-30.23,-30.23,-16.25,0.89,0.60,0.60,0.46
 3. สินค้าอุตสาหกรรม,"191,382.8","205,894.7","205,894.7","211,341.2",11.64,7.58,7.58,2.65,85.35,87.63,87.63,83.30
  3.1 สิ่งทอ,"4,130.7","4,485.4","4,485.4","4,879.8",12.77,8.59,8.59,8.79,1.84,1.91,1.91,1.92
   3.1.1 เครื่องนุ่งห่ม,705.1,864.9,864.9,825.9,33.18,22.66,22.66,-4.50,0.31,0.37,0.37,0.33
    (1) เสื้อผ้าสำเร็จรูป,601.1,779.3,779.3,724.2,44.62,29.64,29.64,-7.07,0.27,0.33,0.33,0.29
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,351.7,283.3,283.3,294.5,33.01,-19.45,-19.45,3.97,0.16,0.12,0.12,0.12
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,94.9,69.2,69.2,51.8,8.74,-27.12,-27.12,-25.04,0.04,0.03,0.03,0.02
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),0.0,0.1,0.1,0.0,-99.35,"6,982.35","6,982.35",-97.84,0.00,0.00,0.00,0.00
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,,,,0.2,,,,,,,,0.00
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,106.2,380.7,380.7,345.5,106.53,258.51,258.51,-9.26,0.05,0.16,0.16,0.14
     (1.6) เสื้อผ้าเด็กอ่อน,48.4,46.0,46.0,32.1,293.27,-4.91,-4.91,-30.17,0.02,0.02,0.02,0.01
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,94.7,75.3,75.3,89.1,-10.41,-20.50,-20.50,18.33,0.04,0.03,0.03,0.04
    (3) ถุงเท้าและถุงน่อง,7.7,10.1,10.1,12.3,4.38,31.12,31.12,21.76,0.00,0.00,0.00,0.00
    (4) ถุงมือผ้า,1.6,0.2,0.2,0.3,128.93,-86.85,-86.85,67.82,0.00,0.00,0.00,0.00
   3.1.2 ผ้าผืนและด้าย,"2,014.7","2,225.1","2,225.1","2,509.0",8.99,10.44,10.44,12.76,0.90,0.95,0.95,0.99
    (1) ผ้าผืน,793.8,949.0,949.0,"1,137.2",4.69,19.55,19.55,19.83,0.35,0.40,0.40,0.45
     (1.1) ผ้าผืนทำจากฝ้าย,170.3,236.2,236.2,203.9,3.85,38.75,38.75,-13.67,0.08,0.10,0.10,0.08
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,600.8,688.6,688.6,912.6,4.10,14.61,14.61,32.53,0.27,0.29,0.29,0.36
     (1.3) ผ้าผืนทำจากไหม,0.0,0.0,0.0,0.0,-94.48,-78.65,-78.65,168.42,0.00,0.00,0.00,0.00
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,22.7,24.2,24.2,20.7,33.75,6.42,6.42,-14.43,0.01,0.01,0.01,0.01
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,"1,220.9","1,276.1","1,276.1","1,371.8",11.98,4.52,4.52,7.50,0.54,0.54,0.54,0.54
     (2.1) ด้ายฝ้าย,318.0,412.9,412.9,498.5,82.36,29.83,29.83,20.73,0.14,0.18,0.18,0.20
     (2.2) ด้ายเส้นใยประดิษฐ์,902.9,863.2,863.2,873.4,-1.43,-4.39,-4.39,1.18,0.40,0.37,0.37,0.34
   3.1.3 เคหะสิ่งทอ,165.2,124.0,124.0,218.0,15.45,-24.91,-24.91,75.75,0.07,0.05,0.05,0.09
   3.1.4 เส้นใยประดิษฐ์,492.3,542.4,542.4,632.4,-7.52,10.18,10.18,16.59,0.22,0.23,0.23,0.25
   3.1.5 ผ้าปักและผ้าลูกไม้,36.8,32.4,32.4,30.1,45.03,-11.82,-11.82,-7.05,0.02,0.01,0.01,0.01
   3.1.6 ตาข่ายจับปลา,151.7,117.5,117.5,142.6,50.33,-22.54,-22.54,21.38,0.07,0.05,0.05,0.06
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,0.2,0.1,0.1,1.7,83.81,-25.30,-25.30,"1,087.13",0.00,0.00,0.00,0.00
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,19.3,23.6,23.6,23.8,-32.27,22.71,22.71,0.84,0.01,0.01,0.01,0.01
   3.1.9 สิ่งทออื่นๆ,545.5,555.2,555.2,496.2,19.97,1.79,1.79,-10.64,0.24,0.24,0.24,0.20
  3.2 อัญมณีและเครื่องประดับ,55.4,51.4,51.4,38.5,-13.45,-7.17,-7.17,-25.22,0.02,0.02,0.02,0.02
   3.2.1 อัญมณี,3.8,6.0,6.0,5.1,-53.16,56.26,56.26,-15.61,0.00,0.00,0.00,0.00
    (1) เพชร(พันกะรัต),,,,,,,,,,,,
    (2) พลอย,3.7,6.0,6.0,5.1,-54.58,63.62,63.62,-15.64,0.00,0.00,0.00,0.00
    (3) ไข่มุก(กิโลกรัม),0.2,,,0.0,37.89,,,,0.00,,,0.00
   3.2.2 เครื่องประดับแท้,47.0,41.3,41.3,28.8,-4.62,-12.17,-12.17,-30.28,0.02,0.02,0.02,0.01
    (1) เครื่องประดับแท้ทำด้วยเงิน,45.0,36.9,36.9,20.7,-3.17,-18.14,-18.14,-43.90,0.02,0.02,0.02,0.01
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),1.4,4.3,4.3,6.8,0.90,211.36,211.36,59.08,0.00,0.00,0.00,0.00
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,0.6,0.1,0.1,1.3,-58.81,-80.30,-80.30,"1,026.44",0.00,0.00,0.00,0.00
   3.2.3 เครื่องประดับอัญมณีเทียม,4.1,3.1,3.1,3.0,-19.87,-22.87,-22.87,-5.52,0.00,0.00,0.00,0.00
   3.2.4 อัญมณีสังเคราะห์,,0.1,0.1,0.0,,,,-71.01,,0.00,0.00,0.00
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,,,,0.1,,,,,,,,0.00
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,0.5,1.0,1.0,1.6,-60.12,85.63,85.63,61.40,0.00,0.00,0.00,0.00
  3.3 เครื่องใช้ไฟฟ้า,"13,052.4","13,700.2","13,700.2","14,658.3",6.75,4.96,4.96,6.99,5.82,5.83,5.83,5.78
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,685.3,527.1,527.1,502.7,-14.83,-23.08,-23.08,-4.63,0.31,0.22,0.22,0.20
    (1) เครื่องวิดีโอ,2.7,0.2,0.2,0.1,-57.23,-93.00,-93.00,-52.99,0.00,0.00,0.00,0.00
    (2) เครื่องเสียง,,0.1,0.1,9.8,,,,"9,084.41",,0.00,0.00,0.00
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),672.6,457.5,457.5,468.8,-15.54,-31.98,-31.98,2.48,0.30,0.19,0.19,0.18
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),10.1,69.4,69.4,24.0,398.25,590.10,590.10,-65.40,0.00,0.03,0.03,0.01
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,364.8,393.7,393.7,366.3,-53.48,7.90,7.90,-6.96,0.16,0.17,0.17,0.14
    (1) เครื่องรับวิทยุ,303.8,333.3,333.3,217.6,1.89,9.69,9.69,-34.72,0.14,0.14,0.14,0.09
    (2) เครื่องรับโทรทัศน์,46.3,23.6,23.6,30.9,-89.67,-49.02,-49.02,30.79,0.02,0.01,0.01,0.01
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,14.7,36.8,36.8,117.8,-61.18,150.64,150.64,220.36,0.01,0.02,0.02,0.05
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),,,,,,,,,,,,
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,48.8,36.0,36.0,38.5,95.46,-26.31,-26.31,7.19,0.02,0.02,0.02,0.02
    (1) ลำโพงขยายเสียง,48.5,34.8,34.8,38.2,100.63,-28.21,-28.21,9.78,0.02,0.01,0.01,0.02
    (2) ส่วนประกอบของลำโพงขยายเสียง,0.3,1.1,1.1,0.3,-63.90,299.08,299.08,-72.77,0.00,0.00,0.00,0.00
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,134.9,164.2,164.2,184.8,13.48,21.70,21.70,12.55,0.06,0.07,0.07,0.07
    (1) เตาอบไมโครเวฟ(พันเครื่อง),5.0,2.4,2.4,2.7,-64.16,-51.62,-51.62,14.17,0.00,0.00,0.00,0.00
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,130.0,161.8,161.8,182.1,23.72,24.50,24.50,12.53,0.06,0.07,0.07,0.07
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,1.0,4.3,4.3,2.9,85.43,326.33,326.33,-33.53,0.00,0.00,0.00,0.00
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),2.7,2.8,2.8,4.8,30.56,5.00,5.00,70.28,0.00,0.00,0.00,0.00
     (2.3) เครื่องทำน้ำร้อน,75.4,87.3,87.3,96.9,19.88,15.86,15.86,10.90,0.03,0.04,0.04,0.04
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,50.9,67.3,67.3,77.6,28.60,32.28,32.28,15.22,0.02,0.03,0.03,0.03
   3.3.6 พัดลม,57.0,68.0,68.0,105.8,4.36,19.41,19.41,55.58,0.03,0.03,0.03,0.04
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,"2,364.9","2,093.1","2,093.1","1,774.8",9.88,-11.49,-11.49,-15.21,1.05,0.89,0.89,0.70
    (1) ตู้เย็นใช้ในบ้านเรือน,"1,809.5","1,490.2","1,490.2","1,355.8",-1.23,-17.64,-17.64,-9.02,0.81,0.63,0.63,0.53
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,33.8,119.9,119.9,118.6,15.63,255.08,255.08,-1.03,0.02,0.05,0.05,0.05
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,521.7,483.0,483.0,300.3,79.18,-7.41,-7.41,-37.81,0.23,0.21,0.21,0.12
     (3.1) อีแวโพเรเตอร์,18.2,21.5,21.5,12.0,-5.03,18.60,18.60,-44.43,0.01,0.01,0.01,0.00
     (3.2) คอนเดนเซอร์,503.5,,,,85.10,,,,0.22,,,
     (3.3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง อื่นๆ,,461.4,461.4,288.4,,,,-37.51,,0.20,0.20,0.11
   3.3.8 เครื่องปรับอากาศและส่วนประกอบ,"2,923.9","3,520.6","3,520.6","4,180.2",30.96,20.41,20.41,18.74,1.30,1.50,1.50,1.65
    (1) แบบติดหน้าต่างหรือฝาผนัง,"1,779.9","2,437.9","2,437.9","3,565.9",73.63,36.97,36.97,46.27,0.79,1.04,1.04,1.41
    (2) แบบเปลี่ยนวงจรความเย็นหรือวงจรความร้อน,51.0,72.1,72.1,76.2,-41.94,41.31,41.31,5.72,0.02,0.03,0.03,0.03
    (3) แบบขับด้วยมอเตอร์ใช้เปลี่ยนอุณหภูมิและความร้อน,482.2,454.3,454.3,74.0,1.60,-5.78,-5.78,-83.71,0.22,0.19,0.19,0.03
    (4) แบบแยกหน่วยทำความเย็น,176.2,51.0,51.0,10.4,-45.05,-71.04,-71.04,-79.57,0.08,0.02,0.02,0.00
    (5) ส่วนประกอบของเครื่องปรับอากาศ,434.6,505.3,505.3,453.7,33.94,16.27,16.27,-10.21,0.19,0.22,0.22,0.18
   3.3.9 เครื่องคอมเพรสเซอร์ของเครื่องทำความเย็น,344.9,281.9,281.9,235.4,-10.73,-18.27,-18.27,-16.50,0.15,0.12,0.12,0.09
   3.3.10 สายไฟฟ้า สายเคเบิ้ล,"1,300.4","1,392.9","1,392.9","1,571.8",-11.42,7.12,7.12,12.84,0.58,0.59,0.59,0.62
   3.3.11 หลอดไฟฟ้า,33.5,31.0,31.0,26.2,82.04,-7.53,-7.53,-15.32,0.01,0.01,0.01,0.01
   3.3.12 เครื่องตัดต่อและป้องกันวงจรไฟฟ้า,"1,755.7","1,853.0","1,853.0","1,844.6",14.62,5.55,5.55,-0.45,0.78,0.79,0.79,0.73
   3.3.13 เครื่องพักกระแสไฟฟ้า,41.1,55.3,55.3,58.0,11.44,34.66,34.66,4.88,0.02,0.02,0.02,0.02
   3.3.14 เครื่องซักผ้าและเครื่องซักแห้งและส่วนประกอบ,684.2,798.7,798.7,909.4,18.18,16.74,16.74,13.87,0.31,0.34,0.34,0.36
   3.3.15 เครื่องอุปกรณ์ไฟฟ้าสำหรับให้สัญญาณเสียง และส่วนประกอบ,189.4,222.3,222.3,175.8,34.46,17.34,17.34,-20.93,0.08,0.09,0.09,0.07
   3.3.16 หม้อแบตเตอรี่และส่วนประกอบ,394.3,457.3,457.3,590.3,37.36,15.98,15.98,29.07,0.18,0.19,0.19,0.23
   3.3.17 แผงสวิทซ์และแผงควบคุมกระแสไฟฟ้า,303.9,320.2,320.2,401.5,15.82,5.37,5.37,25.36,0.14,0.14,0.14,0.16
   3.3.18 ส่วนประกอบที่ใช้กับมอเตอร์ไฟฟ้า และเครื่องกำเนิดไฟฟ้า,612.6,616.2,616.2,580.9,-3.78,0.59,0.59,-5.72,0.27,0.26,0.26,0.23
   3.3.19 เครื่องใช้ไฟฟ้าและส่วนประกอบอื่น ๆ,812.8,868.7,868.7,"1,111.3",14.97,6.87,6.87,27.92,0.36,0.37,0.37,0.44
  3.4 เครื่องอิเล็กทรอนิกส์,"24,127.6","23,829.3","23,829.3","23,109.1",13.21,-1.24,-1.24,-3.02,10.76,10.14,10.14,9.11
   3.4.1 เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,"6,260.3","5,840.2","5,840.2","5,635.7",28.81,-6.71,-6.71,-3.50,2.79,2.49,2.49,2.22
    (1) เครื่องคอมพิวเตอร์และอุปกรณ์,155.5,112.3,112.3,182.3,11.84,-27.77,-27.77,62.24,0.07,0.05,0.05,0.07
     (1.1) ฮาร์ด ดิสก์ ไดรฟ์,0.4,10.8,10.8,76.6,-95.40,"2,651.52","2,651.52",610.59,0.00,0.00,0.00,0.03
     (1.2) เครื่องคอมพิวเตอร์และอุปกรณ์ อื่นๆ,,101.6,101.6,105.6,,,,4.02,,0.04,0.04,0.04
    (2) ส่วนประกอบคอมพิวเตอร์,"6,100.5","5,707.0","5,707.0","5,429.0",29.83,-6.45,-6.45,-4.87,2.72,2.43,2.43,2.14
    (3) สายไฟคอมพิวเตอร์,,,,,,,,,,,,
    (4) เทปแม่เหล็กและจานแม่แหล็กสำหรับคอมพิวเตอร์(พันชิ้น),4.3,20.8,20.8,24.4,-80.41,384.49,384.49,17.26,0.00,0.01,0.01,0.01
   3.4.2 เครื่องคำนวณอิเล็กทรอนิกส์(พันเครื่อง),,0.3,0.3,0.7,,,,116.92,,0.00,0.00,0.00
   3.4.3 แผงวงจรไฟฟ้า,"14,335.6","14,468.0","14,468.0","13,681.0",6.18,0.92,0.92,-5.44,6.39,6.16,6.16,5.39
   3.4.4 วงจรพิมพ์,"1,108.0","1,022.4","1,022.4",870.9,23.05,-7.73,-7.73,-14.81,0.49,0.44,0.44,0.34
   3.4.5 ตลับลูกปืน,492.2,657.3,657.3,"1,050.0",9.44,33.54,33.54,59.75,0.22,0.28,0.28,0.41
   3.4.6 มอเตอร์และเครื่องกำเนิดไฟฟ้า,752.5,747.3,747.3,685.9,20.37,-0.70,-0.70,-8.21,0.34,0.32,0.32,0.27
   3.4.7 เครื่องโทรสาร โทรศัพท์ อุปกรณ์และส่วนประกอบ,57.5,101.4,101.4,112.8,-60.45,76.25,76.25,11.23,0.03,0.04,0.04,0.04
    (1) เครื่องโทรสาร,,,,,,,,,,,,
    (2) เครื่องโทรศัพท์และอุปกรณ์,57.5,101.4,101.4,112.8,-59.89,76.25,76.25,11.23,0.03,0.04,0.04,0.04
     (2.1) เครื่องรับโทรศัพท์และอุปกรณ์,48.1,38.7,38.7,62.5,-56.04,-19.52,-19.52,61.43,0.02,0.02,0.02,0.02
     (2.2) เครื่องตอบรับโทรศัพท์,,,,,,,,,,,,
    (3) ส่วนประกอบเครื่องโทรสาร และโทรศัพท์ ,9.4,62.7,62.7,50.3,-72.28,564.63,564.63,-19.77,0.00,0.03,0.03,0.02
   3.4.8 เครื่องส่งวิทยุ โทรเลข โทรศัพท์ โทรทัศน์,11.3,3.0,3.0,5.7,"4,656.33",-73.07,-73.07,85.93,0.01,0.00,0.00,0.00
   3.4.9 อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด,168.3,165.9,165.9,210.1,-3.56,-1.41,-1.41,26.59,0.08,0.07,0.07,0.08
    (1) อุปกรณ์กึ่งตัวนำ(พันชิ้น),152.7,119.9,119.9,129.6,32.17,-21.46,-21.46,8.05,0.07,0.05,0.05,0.05
    (2) ทรานซิสเตอร์(พันชิ้น),1.0,0.3,0.3,1.1,205.81,-73.22,-73.22,284.53,0.00,0.00,0.00,0.00
    (3) ไดโอด,7.5,9.7,9.7,12.9,5.64,29.39,29.39,33.03,0.00,0.00,0.00,0.01
    (4) อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด อื่น ๆ,7.1,36.0,36.0,66.5,-86.28,409.52,409.52,84.62,0.00,0.02,0.02,0.03
   3.4.10 หม้อแปลงไฟฟ้าและส่วนประกอบ,942.0,823.5,823.5,856.5,43.45,-12.58,-12.58,4.01,0.42,0.35,0.35,0.34
  3.5 เฟอร์นิเจอร์และชิ้นส่วน,762.0,"1,032.0","1,032.0",946.8,98.18,35.42,35.42,-8.25,0.34,0.44,0.44,0.37
   3.5.1 เฟอร์นิเจอร์ไม้(พันชิ้น),149.9,129.7,129.7,159.1,31.34,-13.44,-13.44,22.63,0.07,0.06,0.06,0.06
   3.5.2 เฟอร์นิเจอร์โลหะ,106.1,120.4,120.4,103.1,109.78,13.53,13.53,-14.37,0.05,0.05,0.05,0.04
   3.5.3 ที่นอนหมอนฟูก,14.5,24.9,24.9,22.1,-40.47,70.98,70.98,-10.97,0.01,0.01,0.01,0.01
   3.5.4 เฟอร์นิเจอร์อื่น ๆ,141.0,270.3,270.3,196.5,66.76,91.80,91.80,-27.31,0.06,0.12,0.12,0.08
   3.5.5 ชิ้นส่วนเฟอร์นิเจอร์,350.6,486.6,486.6,466.0,216.19,38.79,38.79,-4.24,0.16,0.21,0.21,0.18
  3.6 ไม้และผลิตภัณฑ์ไม้,342.4,425.2,425.2,402.6,-14.01,24.18,24.18,-5.30,0.15,0.18,0.18,0.16
   3.6.1 ไม้แปรรูป(ลบ.เมตร),,,,,,,,,,,,
   3.6.2 แผ่นไม้วีเนียร์,1.7,0.9,0.9,2.1,-62.34,-45.30,-45.30,126.08,0.00,0.00,0.00,0.00
   3.6.3 ไม้อัด,126.7,167.2,167.2,145.4,-20.75,32.00,32.00,-13.07,0.06,0.07,0.07,0.06
   3.6.4 ไฟเบอร์บอร์ด,149.3,198.5,198.5,188.0,-16.24,32.89,32.89,-5.28,0.07,0.08,0.08,0.07
   3.6.5 เครื่องใช้ทำด้วยไม้,1.3,6.1,6.1,3.6,-20.69,385.85,385.85,-40.51,0.00,0.00,0.00,0.00
   3.6.6 อุปกรณ์ก่อสร้างทำด้วยไม้,47.3,34.0,34.0,52.4,7.10,-28.11,-28.11,53.99,0.02,0.01,0.01,0.02
   3.6.7 กรอบรูปไม้,0.0,0.1,0.1,0.2,-83.84,231.07,231.07,249.66,0.00,0.00,0.00,0.00
   3.6.8 รูปแกะสลัก และเครื่องประดับทำด้วยไม้,1.3,1.3,1.3,2.9,25.48,-0.76,-0.76,119.03,0.00,0.00,0.00,0.00
   3.6.9 ไม้และผลิตภัณฑ์ไม้อื่น ๆ,14.7,17.1,17.1,8.1,71.66,15.68,15.68,-52.50,0.01,0.01,0.01,0.00
  3.7 เหล็ก เหล็กกล้าและผลิตภัณฑ์,"4,012.4","6,484.7","6,484.7","7,882.7",9.19,61.62,61.62,21.56,1.79,2.76,2.76,3.11
   3.7.1 เหล็กและเหล็กกล้า,507.0,"2,519.6","2,519.6","3,597.1",-29.76,397.01,397.01,42.76,0.23,1.07,1.07,1.42
    (1) ผลิตภัณฑ์แผ่นรีด,69.6,140.1,140.1,130.1,-18.15,101.33,101.33,-7.13,0.03,0.06,0.06,0.05
