สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
มาเลเซีย,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
     (6.7) ข้าวกล้องอื่น ๆ,20.3,21.4,21.4,15.5,-8.63,5.46,5.46,-27.75,0.01,0.01,0.01,0.00
    (7) ข้าวอื่นๆ,0.0,0.0,0.0,0.0,16.67,-66.67,-66.67,100.00,0.00,0.00,0.00,0.00
   1.1.2 ข้าวโพด,207.8,284.3,284.3,19.8,184.29,36.78,36.78,-93.04,0.06,0.08,0.08,0.01
    (1) ข้าวโพดสำหรับบริโภค,0.0,0.1,0.1,0.0,-99.70,"44,333.33","44,333.33",-82.75,0.00,0.00,0.00,0.00
    (2) ข้าวโพดสำหรับเลี้ยงสัตว์,36.2,142.8,142.8,,,294.37,294.37,,0.01,0.04,0.04,
    (3) ข้าวโพดสำหรับทำพันธุ์,171.6,29.3,29.3,19.8,135.08,-82.91,-82.91,-32.63,0.05,0.01,0.01,0.01
    (4) ข้าวโพดอื่น ๆ,0.0,112.0,112.0,,181.48,"1,473,714.47","1,473,714.47",,0.00,0.03,0.03,
   1.1.3 ถั่ว,64.7,37.9,37.9,32.8,-13.90,-41.40,-41.40,-13.51,0.02,0.01,0.01,0.01
    (1) ถั่วเขียวผิวมัน,25.4,25.8,25.8,22.1,-31.25,1.59,1.59,-14.25,0.01,0.01,0.01,0.01
    (2) ถั่วเขียวผิวดำ,1.9,,,,-66.36,,,,0.00,,,
    (3) ถั่วนิ้วนางแดง,8.4,2.1,2.1,,48.32,-75.32,-75.32,,0.00,0.00,0.00,
    (4) ถั่วอื่น ๆ,29.1,10.1,10.1,10.7,7.70,-65.34,-65.34,6.11,0.01,0.00,0.00,0.00
   1.1.4 ผลิตภัณฑ์มันสำปะหลัง,"3,911.0","3,693.1","3,693.1","4,161.0",-11.94,-5.57,-5.57,12.67,1.16,1.06,1.06,1.11
    (1) มันสำปะหลังอัดเม็ดและมันเส้น,,,,,,,,,,,,
     (1.1) มันสำปะหลังอัดเม็ด,,,,,,,,,,,,
     (1.2) มันเส้น,,,,,,,,,,,,
    (2) แป้งมันสำปะหลัง,"3,164.2","3,008.6","3,008.6","3,439.4",-13.99,-4.92,-4.92,14.32,0.94,0.86,0.86,0.92
     (2.1) แป้งมันสำปะหลัง,483.8,724.5,724.5,"1,178.8",63.26,49.75,49.75,62.71,0.14,0.21,0.21,0.32
     (2.2) แป้งหยาบทำจากมันสำปะหลัง,,,,,,,,,,,,
     (2.3) สตาร์ชทำจากมันสำปะหลัง,"2,680.4","2,284.2","2,284.2","2,260.6",-20.76,-14.78,-14.78,-1.03,0.79,0.65,0.65,0.61
     (2.4) แป้งมันสำปะหลังอื่น ๆ,,,,,,,,,,,,
    (3) เด๊กตรินและโมดิไฟด์สตาร์ชอื่น ๆ,706.5,655.1,655.1,682.0,-3.64,-7.28,-7.28,4.10,0.21,0.19,0.19,0.18
    (4) ผลิตภัณท์มันสำปะหลัง อื่น ๆ,40.3,29.4,29.4,39.7,38.20,-27.08,-27.08,34.93,0.01,0.01,0.01,0.01
     (4.1) หัวมันสำปะหลัง,,,,,,,,,,,,
     (4.2) สาคู ทำจากแป้งมันสำปะหลัง,40.2,29.4,29.4,37.8,37.82,-26.94,-26.94,28.78,0.01,0.01,0.01,0.01
     (4.3) กากและมันสำปะหลังอื่น ๆ,0.1,0.0,0.0,1.8,,-80.15,-80.15,"8,400.00",0.00,0.00,0.00,0.00
   1.1.5 ผลไม้สด แช่เย็น แช่แข็งและแห้ง,371.9,554.6,554.6,594.4,7.37,49.12,49.12,7.17,0.11,0.16,0.16,0.16
    (1) ผลไม้สด,258.6,439.6,439.6,505.4,2.71,70.00,70.00,14.97,0.08,0.13,0.13,0.14
     (1.1) ลำไยสด,99.7,195.9,195.9,98.5,-21.47,96.57,96.57,-49.72,0.03,0.06,0.06,0.03
     (1.2) ทุเรียนสด,74.4,122.8,122.8,184.4,"26,211.03",64.99,64.99,50.21,0.02,0.04,0.04,0.05
     (1.3) มะม่วงสด,51.9,56.8,56.8,135.4,-16.77,9.59,9.59,138.37,0.02,0.02,0.02,0.04
     (1.4) ลิ้นจี่สด,9.1,12.7,12.7,11.6,-53.04,38.88,38.88,-8.65,0.00,0.00,0.00,0.00
     (1.5) กล้วยสด,2.8,2.1,2.1,3.1,80.69,-24.42,-24.42,46.67,0.00,0.00,0.00,0.00
     (1.6) ผลไม้จำพวกส้ม สด,,,,,,,,,,,,
     (1.7) เงาะสด,2.2,13.7,13.7,5.4,-72.00,525.43,525.43,-60.63,0.00,0.00,0.00,0.00
     (1.8) มังคุดสด,2.8,9.4,9.4,4.1,-84.92,236.22,236.22,-56.09,0.00,0.00,0.00,0.00
     (1.9) สับปะรดสด,3.9,2.6,2.6,2.5,18.76,-34.03,-34.03,-3.72,0.00,0.00,0.00,0.00
     (1.10) ผลไม้สดอื่น ๆ,11.8,23.6,23.6,60.4,12.54,100.11,100.11,155.29,0.00,0.01,0.01,0.02
    (2) ผลไม้แช่แข็ง,29.2,33.0,33.0,3.7,103.55,13.17,13.17,-88.85,0.01,0.01,0.01,0.00
     (2.1) สับปะรดแช่เย็นจนแข็ง,,,,,,,,,,,,
     (2.2) ทุเรียนแช่เย็นจนแข็ง,28.0,23.6,23.6,2.3,116.53,-15.68,-15.68,-90.30,0.01,0.01,0.01,0.00
     (2.3) ลำไยแช่เย็นจนแข็ง,,,,,,,,,,,,
     (2.4) ผลไม้แช่เย็นจนแข็งอื่น ๆ,1.2,9.4,9.4,1.4,-15.10,685.56,685.56,-85.21,0.00,0.00,0.00,0.00
    (3) ผลไม้แห้ง,74.6,81.7,81.7,83.1,19.42,9.59,9.59,1.70,0.02,0.02,0.02,0.02
     (3.1) ลำไยแห้ง,29.5,40.8,40.8,39.3,52.48,38.30,38.30,-3.68,0.01,0.01,0.01,0.01
     (3.2) ผลไม้แห้งอื่น ๆ,45.1,40.9,40.9,43.8,4.57,-9.22,-9.22,7.07,0.01,0.01,0.01,0.01
    (4) ผลไม้อื่น ๆ,9.6,0.3,0.3,2.2,-46.31,-97.05,-97.05,674.81,0.00,0.00,0.00,0.00
   1.1.6 ผักสด แช่เย็น แช่แข็งและแห้ง,253.0,329.7,329.7,580.1,-34.87,30.33,30.33,75.97,0.07,0.09,0.09,0.16
    (1) ผักสดหรือแช่เย็น,225.0,286.8,286.8,520.7,-34.71,27.49,27.49,81.55,0.07,0.08,0.08,0.14
     (1.1) หน่อไม้ฝรั่งสดหรือแช่เย็น,,,,,,,,,,,,
     (1.2) หอมหัวใหญ่ หอมหัวเล็ก กระเทียม สดหรือแช่เย็น,35.0,70.8,70.8,63.7,-67.81,102.12,102.12,-10.09,0.01,0.02,0.02,0.02
     (1.3) พริกสดหรือแช่เย็น,50.9,95.4,95.4,336.9,-23.45,87.22,87.22,253.37,0.02,0.03,0.03,0.09
     (1.4) ข้าวโพดอ่อนสดหรือแช่เย็น,,,,,,,,,,,,
     (1.5) กระเจี๊ยบสดหรือแช่เย็น,,,,0.1,,,,,,,,0.00
     (1.6) เห็ดสดหรือแช่เย็น,47.3,45.8,45.8,42.9,-6.03,-3.22,-3.22,-6.44,0.01,0.01,0.01,0.01
     (1.7) ผักสดหรือแช่เย็นอื่น ๆ,91.7,74.8,74.8,77.2,-22.83,-18.35,-18.35,3.10,0.03,0.02,0.02,0.02
    (2) ผักแช่แข็ง,7.4,9.1,9.1,11.1,-11.57,23.07,23.07,21.33,0.00,0.00,0.00,0.00
     (2.1) พืชผักตระกูลถั่ว แช่แข็ง,0.6,2.9,2.9,2.1,-57.33,364.53,364.53,-25.91,0.00,0.00,0.00,0.00
     (2.2) ข้าวโพดหวานแช่แข็ง,2.6,2.7,2.7,3.3,-42.45,2.06,2.06,23.29,0.00,0.00,0.00,0.00
     (2.3) กระเจี๊ยบแช่แข็ง,,,,,,,,,,,,
     (2.4) ผักต่าง ๆ ผสมกัน แช่แข็ง,0.9,,,,"1,652.85",,,,0.00,,,
     (2.5) ผักแช่แข็งอื่น ๆ,3.3,3.6,3.6,5.7,38.28,10.36,10.36,57.19,0.00,0.00,0.00,0.00
    (3) ผักแห้ง,5.6,21.0,21.0,39.4,-75.11,276.02,276.02,87.73,0.00,0.01,0.01,0.01
    (4) ผักอื่น ๆ,15.0,12.7,12.7,8.9,15.13,-15.00,-15.00,-29.90,0.00,0.00,0.00,0.00
   1.1.7 เครื่องเทศและสมุนไพร,25.3,25.2,25.2,24.0,14.21,-0.34,-0.34,-4.69,0.01,0.01,0.01,0.01
    (1) พริกไทย,2.8,2.3,2.3,1.3,119.70,-17.26,-17.26,-41.64,0.00,0.00,0.00,0.00
     (1.1) พริกไทยไม่บดหรือไม่ป่น,2.4,2.1,2.1,0.8,164.07,-14.36,-14.36,-59.69,0.00,0.00,0.00,0.00
     (1.2) พริกไทยบดหรือป่น,0.3,0.2,0.2,0.5,-3.06,-39.12,-39.12,149.80,0.00,0.00,0.00,0.00
    (2) มะขามเปียก,,,,,,,,,,,,
    (3) เครื่องเทศ,14.4,9.8,9.8,14.0,42.25,-31.98,-31.98,43.10,0.00,0.00,0.00,0.00
"     (3.1) พริกในตระกูลแคปซีกัม, พิเมนตา (แห้ง/ป่น)",4.5,3.6,3.6,3.2,70.16,-20.13,-20.13,-12.03,0.00,0.00,0.00,0.00
     (3.2) วานิลา,,,,,,,,,,,,
     (3.3) กานพลู,,,,,,,,,,,,
     (3.4) อบเชยและดอกอบเชย,,,,0.1,,,,,,,,0.00
     (3.5) ลูกจันทน์เทศ ดอกจันทน์เทศและกระวาน,,,,,,,,,,,,
     (3.6) เมล็ดยี่หร่า โป๊ยกั๊ก เทียนข้าวเปลือก ฯลฯ,0.3,0.0,0.0,0.0,-72.58,-87.89,-87.89,-17.18,0.00,0.00,0.00,0.00
     (3.7) ขิง หญ้าฝรั่น ขมิ้น ไทม์ ใบเบย์ หอมแขก และเครื่องเทศอื่น ๆ,9.6,6.2,6.2,10.8,49.88,-35.82,-35.82,74.35,0.00,0.00,0.00,0.00
    (4) สมุนไพร,0.2,4.3,4.3,1.1,-77.49,"1,821.78","1,821.78",-73.52,0.00,0.00,0.00,0.00
    (5) สารสกัดจากสมุนไพร,7.9,8.8,8.8,7.5,-19.20,11.86,11.86,-14.78,0.00,0.00,0.00,0.00
    (6) หมาก,,,,,,,,,,,,
   1.1.8 กล้วยไม้,2.1,3.0,3.0,2.9,-56.14,40.99,40.99,-4.58,0.00,0.00,0.00,0.00
    (1) ดอกกล้วยไม้,1.8,2.0,2.0,1.8,-34.01,8.86,8.86,-8.54,0.00,0.00,0.00,0.00
    (2) ต้นกล้วยไม้(พันต้น),0.3,1.0,1.0,1.0,-86.68,260.51,260.51,3.59,0.00,0.00,0.00,0.00
   1.1.9 ยางพารา,"20,499.1","26,357.9","26,357.9","21,082.8",-4.06,28.58,28.58,-20.01,6.07,7.53,7.53,5.64
    (1) ยางแผ่น,21.5,343.4,343.4,2.2,-86.85,"1,497.12","1,497.12",-99.37,0.01,0.10,0.10,0.00
     (1.1) ยางแผ่นรมควัน ชั้นที่ 1,1.1,0.0,0.0,0.4,"22,331.37",-97.94,-97.94,"1,449.15",0.00,0.00,0.00,0.00
     (1.2) ยางแผ่นรมควัน ชั้นที่ 2,,0.0,0.0,,,,,,,0.00,0.00,
     (1.3) ยางแผ่นรมควัน ชั้นที่ 3,11.2,302.8,302.8,1.8,-72.66,"2,599.01","2,599.01",-99.41,0.00,0.09,0.09,0.00
     (1.4) ยางแผ่นรมควัน ชั้นที่ 4,,37.3,37.3,,,,,,,0.01,0.01,
     (1.5) ยางแผ่นรมควัน ชั้นที่ 5,,,,,,,,,,,,
     (1.6) ยางแผ่นผึ่งแห้ง,9.1,3.3,3.3,0.0,-92.54,-64.42,-64.42,-99.99,0.00,0.00,0.00,0.00
     (1.7) ยางแผ่นไม่รมควัน ยางแผ่นดิบ,,,,,,,,,,,,
    (2) ยางแท่ง,599.1,"1,219.2","1,219.2","1,019.0",33.80,103.50,103.50,-16.42,0.18,0.35,0.35,0.27
     (2.1) ยางธรรมชาติที่กำหนดไว้ในทางเทคนิค,247.5,277.1,277.1,278.9,-13.06,11.97,11.97,0.65,0.07,0.08,0.08,0.07
     (2.2) ยางแท่งชั้น 5,,,,,,,,,,,,
     (2.3) ทีทีอาร์ เอศเอ็มอาร์ ไอเอสอาร์ เอสเอสอาร์ ไดแน็ท ฯลฯ,,,,,,,,,,,,
     (2.4) ยางแท่งอื่น ๆ,351.6,942.1,942.1,740.1,115.60,167.91,167.91,-21.44,0.10,0.27,0.27,0.20
    (3) น้ำยางข้น,"18,906.4","23,136.2","23,136.2","18,183.3",-0.69,22.37,22.37,-21.41,5.60,6.61,6.61,4.87
    (4) ยางพาราอื่น ๆ,972.1,"1,659.1","1,659.1","1,878.4",-43.42,70.68,70.68,13.21,0.29,0.47,0.47,0.50
     (4.2) ในลักษณะขั้นปฐม,761.3,"1,423.0","1,423.0","1,742.7",-48.70,86.91,86.91,22.47,0.23,0.41,0.41,0.47
     (4.3) ยางเครฟ,210.8,236.2,236.2,132.8,-8.73,12.05,12.05,-43.76,0.06,0.07,0.07,0.04
     (4.4) อื่น ๆ,0.0,0.0,0.0,2.8,-99.98,-83.33,-83.33,"2,788,800.00",0.00,0.00,0.00,0.00
   1.1.10 กาแฟ,9.2,4.7,4.7,7.8,-0.91,-48.93,-48.93,65.58,0.00,0.00,0.00,0.00
    (1) กาแฟดิบ,3.3,0.8,0.8,0.9,-40.58,-76.53,-76.53,11.19,0.00,0.00,0.00,0.00
    (2) กาแฟคั่ว,5.9,3.9,3.9,6.9,59.19,-33.32,-33.32,76.40,0.00,0.00,0.00,0.00
   1.1.11 ใบยาสูบ,164.8,0.0,0.0,1.1,"5,316,316.13",-100.00,-100.00,"35,075.00",0.05,0.00,0.00,0.00
    (1) พันธุ์เวอร์จิเนีย,0.0,0.0,0.0,0.0,,30.77,30.77,-76.47,0.00,0.00,0.00,0.00
    (2) พันธุ์เบอร์เลย์,39.9,0.0,0.0,1.1,"3,623,900.00",-100.00,-100.00,"93,558.33",0.01,0.00,0.00,0.00
    (3) พันธุ์โอเรียนตอล,124.8,,,,,,,,0.04,,,
    (4) เศษใบยาสูบและอื่นๆ,0.2,0.0,0.0,0.0,"8,035.00",-99.82,-99.82,366.67,0.00,0.00,0.00,0.00
   1.1.12 พืชน้ำมัน,177.4,172.9,172.9,347.3,9.52,-2.53,-2.53,100.82,0.05,0.05,0.05,0.09
    (1) ปาล์มน้ำมัน,143.2,133.7,133.7,310.2,-1.88,-6.61,-6.61,131.97,0.04,0.04,0.04,0.08
    (2) พืชน้ำมันอื่น ๆ,34.2,39.2,39.2,37.0,113.22,14.54,14.54,-5.48,0.01,0.01,0.01,0.01
   1.1.14 เมล็ดมะม่วงหิมพานต์,0.2,0.0,0.0,0.3,"1,665.63",-92.74,-92.74,"2,521.14",0.00,0.00,0.00,0.00
   1.1.15 ธัญญพืช,1.9,0.7,0.7,11.1,-66.56,-64.02,-64.02,"1,487.18",0.00,0.00,0.00,0.00
    (1) ลูกเดือยทั้งเปลือก,,,,,,,,,,,,
    (2) รำและเศษจากธัญญพืช,0.6,0.4,0.4,0.6,16.08,-25.75,-25.75,44.62,0.00,0.00,0.00,0.00
    (3) ธัญญพืชอื่น ๆ,1.3,0.3,0.3,10.4,-74.55,-80.88,-80.88,"3,955.70",0.00,0.00,0.00,0.00
   1.1.16 เมล็ด ผลและสปอร์ ชนิดที่ใช้ในการเพาะปลูก,56.1,41.9,41.9,99.9,22.65,-25.29,-25.29,138.23,0.02,0.01,0.01,0.03
   1.1.17 ครั่ง,,,,0.1,,,,,,,,0.00
   1.1.18 ฝ้าย,10.1,8.4,8.4,11.0,27.34,-16.81,-16.81,30.96,0.00,0.00,0.00,0.00
   1.1.19 สินค้ากสิกรรมอื่น ๆ,94.5,81.0,81.0,103.9,-22.11,-14.31,-14.31,28.27,0.03,0.02,0.02,0.03
  1.2 สินค้าประมง,"1,406.5","1,799.4","1,799.4","2,041.0",7.71,27.94,27.94,13.42,0.42,0.51,0.51,0.55
   1.2.1 กุ้ง,545.7,728.0,728.0,849.7,111.46,33.40,33.40,16.73,0.16,0.21,0.21,0.23
    (1) กุ้งสด แช่เย็น แช่แข็ง,529.9,680.3,680.3,815.9,130.50,28.38,28.38,19.93,0.16,0.19,0.19,0.22
     (1.1) กุ้งกุลาดำสด แช่เย็น แช่แข็ง,0.3,,,,,,,,0.00,,,
     (1.2) กุ้งก้ามกรามสด แช่เย็น แช่แข็ง,,7.5,7.5,31.6,,,,321.54,,0.00,0.00,0.01
     (1.3) กุ้งอื่น ๆ สด แช่เย็น แช่แข็ง,529.6,672.8,672.8,784.3,130.36,27.04,27.04,16.57,0.16,0.19,0.19,0.21
    (2) กุ้งแห้ง ใส่เกลือหรือแช่น้ำเกลือ รมควัน,0.2,,,,-95.01,,,,0.00,,,
    (3) กุ้งต้มสุกแช่เย็น,,,,2.0,,,,,,,,0.00
    (4) กุ้งอื่น ๆ,15.6,47.7,47.7,31.9,-36.04,205.80,205.80,-33.09,0.00,0.01,0.01,0.01
   1.2.2 ปลาหมึก,21.6,10.0,10.0,16.1,407.62,-53.80,-53.80,61.55,0.01,0.00,0.00,0.00
    (1) ปลาหมึก มีชีวิต สด แช่เย็น แช่แข็ง,21.5,10.0,10.0,16.1,405.56,-53.62,-53.62,61.55,0.01,0.00,0.00,0.00
    (2) ปลาหมึก แห้ง ใส่เกลือหรือแช่น้ำเกลือ รมควัน                            ,0.1,,,,,,,,0.00,,,
   1.2.3 ปลา,814.5,"1,017.8","1,017.8","1,143.2",-21.60,24.95,24.95,12.32,0.24,0.29,0.29,0.31
    (1) เนื้อปลาสด แช่เย็น แช่แข็ง,54.7,42.8,42.8,38.8,32.65,-21.80,-21.80,-9.28,0.02,0.01,0.01,0.01
    (2) ปลาสด แช่เย็น แช่แข็ง,487.0,772.1,772.1,864.5,-20.38,58.53,58.53,11.98,0.14,0.22,0.22,0.23
    (3) ปลาแห้งและส่วนต่าง ๆ แห้ง ใส่เกลือหรือรมควัน(เมตริกตัน),252.7,185.4,185.4,219.7,-30.93,-26.64,-26.64,18.55,0.07,0.05,0.05,0.06
    (4) ปลามีชีวิต และพันธุ์ปลา,20.2,17.6,17.6,20.1,-0.03,-12.93,-12.93,14.38,0.01,0.01,0.01,0.01
   1.2.4 สัตว์น้ำจำพวกครัสตาเซียและโมลลุสก์ อื่น ๆ,24.6,2.3,2.3,17.0,782.87,-90.61,-90.61,636.80,0.01,0.00,0.00,0.00
    (1) ปู สด แช่เย็น แช่แข็ง นึ่งหรือต้ม,21.2,2.1,2.1,10.4,"1,747.61",-90.17,-90.17,397.86,0.01,0.00,0.00,0.00
    (2) หอย มีชีวิต สด แช่เย็น แช่แข็ง แห้ง ใส่เกลือหรือแช่น้ำเกลือ รมควัน ,2.5,0.1,0.1,6.3,82.00,-96.49,-96.49,"7,212.41",0.00,0.00,0.00,0.00
    (3) สัตว์น้ำจำพวกครัสตาเซียและโมลลุสก์ อื่น ๆ อื่น ๆ  ,0.9,0.1,0.1,0.3,224.75,-85.27,-85.27,138.85,0.00,0.00,0.00,0.00
   1.2.5 แมงกะพรุน,,29.7,29.7,9.2,,,,-69.02,,0.01,0.01,0.00
   1.2.6 ตะพาบน้ำ,,,,,,,,,,,,
   1.2.7 กบ,0.0,,,2.5,,,,,0.00,,,0.00
   1.2.8  ประมงอื่น ๆ,,11.7,11.7,3.2,,,,-72.35,,0.00,0.00,0.00
  1.3 ปศุสัตว์,"1,451.4","2,370.7","2,370.7","2,354.7",101.68,63.34,63.34,-0.67,0.43,0.68,0.68,0.63
   1.3.1 ไก่,"1,213.4","1,894.7","1,894.7","1,935.4",145.22,56.14,56.14,2.15,0.36,0.54,0.54,0.52
    (1) ไก่สดแช่เย็นแช่แข็ง,"1,211.5","1,892.9","1,892.9","1,916.3",144.83,56.25,56.25,1.24,0.36,0.54,0.54,0.51
    (2) ไก่แปรรูป,2.0,1.7,1.7,19.1,"102,657.89",-11.15,-11.15,"1,000.24",0.00,0.00,0.00,0.01
   1.3.2 เป็ดสดแช่เย็นแช่แข็ง,,,,,,,,,,,,
   1.3.3 สุกรสดแช่เย็นแช่แข็ง,20.8,21.4,21.4,22.4,-7.62,3.05,3.05,4.38,0.01,0.01,0.01,0.01
   1.3.4 กระดูกสัตว์และขนสัตว์ปีก,4.9,,,,,,,,0.00,,,
   1.3.5 ไข่ไก่สด(พันฟอง),,,,,,,,,,,,
   1.3.6 เนื้อและส่วนต่าง ๆ ของสัตว์ที่บริโภคได้,0.0,0.1,0.1,0.2,,,,290.40,0.00,0.00,0.00,0.00
   1.3.7 สินค้าปศุสัตว์อื่น ๆ,212.2,454.5,454.5,396.7,6.27,114.14,114.14,-12.72,0.06,0.13,0.13,0.11
 2. สินค้าอุตสาหกรรมการเกษตร,"20,730.4","21,597.9","21,597.9","23,724.4",-10.25,4.18,4.18,9.85,6.14,6.17,6.17,6.35
  2.1  อาหารทะเลกระป๋องและแปรรูป,902.8,767.3,767.3,876.8,-3.98,-15.01,-15.01,14.27,0.27,0.22,0.22,0.23
   2.1.1 อาหารทะเลกระป๋อง,522.4,407.5,407.5,572.6,-11.39,-21.99,-21.99,40.51,0.15,0.12,0.12,0.15
    (1)  ทูน่ากระป๋อง,387.2,340.6,340.6,436.2,-4.09,-12.05,-12.05,28.10,0.11,0.10,0.10,0.12
    (2)  ซาร์ดีนกระป๋อง,130.3,33.7,33.7,59.8,-22.14,-74.15,-74.15,77.37,0.04,0.01,0.01,0.02
    (3)  ปูกระป๋อง,3.4,4.1,4.1,8.6,-78.82,20.20,20.20,110.79,0.00,0.00,0.00,0.00
    (4)  กุ้งกระป๋อง,1.4,10.9,10.9,34.4,-39.03,659.53,659.53,214.63,0.00,0.00,0.00,0.01
    (5) หอยลายกระป๋อง(เมตริกตัน),,,,,,,,,,,,
    (6) ปลาหมึกกระป๋อง,,,,,,,,,,,,
    (7) อาหารทะเลกระป๋องอื่น ๆ,,18.3,18.3,33.6,,,,84.03,,0.01,0.01,0.01
   2.1.2 อาหารทะเลแปรรูป,380.4,359.8,359.8,304.2,8.48,-5.43,-5.43,-15.45,0.11,0.10,0.10,0.08
    (1) กุ้งแปรรูป,61.4,69.3,69.3,42.2,342.69,12.81,12.81,-39.18,0.02,0.02,0.02,0.01
    (2) ปลาหมึกแปรรูป,8.1,6.6,6.6,6.4,165.74,-18.03,-18.03,-3.96,0.00,0.00,0.00,0.00
    (3) ปูแปรรูป,0.5,3.2,3.2,2.3,,499.74,499.74,-26.01,0.00,0.00,0.00,0.00
    (4) ปลาแปรรูป,287.1,278.0,278.0,253.0,-9.05,-3.17,-3.17,-8.98,0.09,0.08,0.08,0.07
     (4.1) ปลาทูน่า แปรรูป,,0.0,0.0,0.0,,,,-50.00,,0.00,0.00,0.00
     (4.2) ปลาอื่น ๆ แปรรูป,287.1,278.0,278.0,253.0,-9.05,-3.17,-3.17,-8.98,0.09,0.08,0.08,0.07
    (5) สัตว์น้ำประเภทครัสตาเซีย แปรรูป,,,,,,,,,,,,
    (6) หอยลาย แปรรูป,6.1,1.4,1.4,0.2,-52.14,-76.26,-76.26,-85.03,0.00,0.00,0.00,0.00
    (7)  อาหารทะเลแปรรูปอื่น ๆ,17.2,1.2,1.2,0.1,232.97,-92.96,-92.96,-94.18,0.01,0.00,0.00,0.00
  2.2 น้ำตาลทรายและกากน้ำตาล,"2,320.4","2,577.3","2,577.3","5,247.8",-55.95,11.07,11.07,103.62,0.69,0.74,0.74,1.40
