สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
นิวซีแลนด์,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
    (4) น้ำผลไม้อื่น ๆ,119.4,48.3,44.3,33.7,-15.28,-59.51,-58.44,-23.92,0.22,0.10,0.10,0.10
   2.3.3 ผลไม้แปรรูป,127.0,122.1,103.8,86.8,-7.59,-3.80,-7.90,-16.38,0.24,0.25,0.23,0.25
    (1) สับปะรดแปรรูป,53.1,53.6,41.5,15.0,-11.74,0.84,-12.07,-63.92,0.10,0.11,0.09,0.04
    (2) ส้มแปรรูป,2.0,1.2,1.1,0.2,78.27,-40.78,-1.28,-80.69,0.00,0.00,0.00,0.00
    (3) ผลไม้แปรรูปอื่น ๆ,71.9,67.4,61.1,71.6,-5.54,-6.21,-4.96,17.11,0.13,0.14,0.14,0.21
  2.4 ผักกระป๋อง และผักแปรรูป,70.0,62.8,55.3,64.6,24.09,-10.35,-11.71,16.73,0.13,0.13,0.12,0.19
   (1) ข้าวโพดฝักอ่อนกระป๋อง,10.3,8.8,7.0,6.6,-1.54,-14.21,-28.97,-5.41,0.02,0.02,0.02,0.02
   (2) ข้าวโพดหวานกระป๋อง แปรรูป,23.0,21.0,19.4,19.1,22.36,-8.76,-5.92,-1.77,0.04,0.04,0.04,0.06
   (3) หน่อไม้กระป๋อง แปรรูป,5.8,4.8,3.9,6.5,-9.66,-17.47,-26.12,67.72,0.01,0.01,0.01,0.02
   (4) มะเขือเทศแปรรูป,,,,0.0,,,,,,,,0.00
   (5) เห็ดแปรรูป,0.2,0.2,0.1,0.2,28.06,-3.75,-49.57,144.36,0.00,0.00,0.00,0.00
   (6) พืชผักดองด้วยน้ำส้ม,1.6,1.3,1.3,1.0,-11.12,-17.44,-19.48,-19.53,0.00,0.00,0.00,0.00
   (7) ผักกระป๋องและผักแปรรูปอื่น ๆ ,29.2,26.7,23.6,31.1,55.52,-8.48,-5.96,31.59,0.05,0.06,0.05,0.09
  2.5 ผลิตภัณฑ์ข้าว,145.8,150.7,142.7,170.4,2.47,3.38,7.07,19.41,0.27,0.31,0.32,0.49
   2.5.1 แป้งข้าวเจ้า,30.7,31.4,28.8,33.8,13.66,2.29,6.42,17.25,0.06,0.07,0.06,0.10
   2.5.2 แป้งข้าวเหนียว,10.3,12.8,12.5,16.8,-24.73,23.88,22.43,34.41,0.02,0.03,0.03,0.05
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,17.6,12.7,11.9,14.5,30.44,-27.89,-17.89,21.94,0.03,0.03,0.03,0.04
   2.5.4 ขนมปังกรอบ,87.2,93.8,89.6,105.4,-1.00,7.64,9.80,17.69,0.16,0.20,0.20,0.30
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,679.0,666.6,608.8,758.4,2.31,-1.82,-1.98,24.59,1.27,1.39,1.37,2.19
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,198.4,185.5,168.7,205.8,-9.12,-6.53,-9.12,21.94,0.37,0.39,0.38,0.59
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,480.6,481.2,440.0,552.7,7.91,0.13,1.07,25.60,0.90,1.00,0.99,1.59
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,73.3,112.1,103.7,205.7,41.32,52.92,58.54,98.31,0.14,0.23,0.23,0.59
    (2) แป้งสาลี,7.4,8.1,7.1,7.7,-15.63,10.24,3.95,8.76,0.01,0.02,0.02,0.02
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,399.9,360.9,329.2,339.2,3.94,-9.74,-9.34,3.05,0.75,0.75,0.74,0.98
  2.7 อาหารสัตว์เลี้ยง,281.3,313.0,289.0,323.1,24.74,11.27,10.35,11.78,0.53,0.65,0.65,0.93
   2.7.1 อาหารสุนัขและแมว,281.1,312.3,288.4,318.2,25.16,11.11,10.14,10.31,0.53,0.65,0.65,0.92
   2.7.2 อาหารสัตว์อื่น ๆ,0.2,0.6,0.6,4.9,-82.41,299.61,694.11,694.60,0.00,0.00,0.00,0.01
  2.8 สิ่งปรุงรสอาหาร,248.9,238.3,219.8,284.3,11.66,-4.25,-4.69,29.35,0.47,0.50,0.50,0.82
   2.8.1 ซอส,33.9,30.5,26.9,36.3,21.42,-10.15,-14.71,34.82,0.06,0.06,0.06,0.10
    (1) ซอสพริก,24.8,22.3,19.6,26.7,25.44,-10.11,-14.70,36.79,0.05,0.05,0.04,0.08
    (2) ซอสถั่วเหลือง,9.2,8.2,7.3,9.6,12.33,-10.42,-14.89,30.02,0.02,0.02,0.02,0.03
    (3) ซอสมะเขือเทศ,0.0,0.0,0.0,,-78.03,104.24,104.24,,0.00,0.00,0.00,
   2.8.2 น้ำปลา,17.5,15.0,13.5,16.4,16.84,-14.19,-16.26,21.51,0.03,0.03,0.03,0.05
   2.8.3 เครื่องแกงสำเร็จรูป,56.5,29.3,27.8,47.6,11.98,-48.09,-46.83,71.53,0.11,0.06,0.06,0.14
   2.8.4 ผงปรุงรส,35.2,38.7,35.0,37.7,1.78,9.71,6.40,7.58,0.07,0.08,0.08,0.11
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),105.8,124.9,116.6,146.3,11.41,18.02,19.22,25.49,0.20,0.26,0.26,0.42
  2.9 นมและผลิตภัณฑ์นม,1.2,2.6,2.5,3.3,29.09,117.88,152.42,34.42,0.00,0.01,0.01,0.01
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,121.1,126.2,115.2,92.8,-13.98,4.21,11.26,-19.48,0.23,0.26,0.26,0.27
  2.11 เครื่องดื่ม,26.6,25.2,22.2,20.9,8.62,-5.36,-11.39,-5.90,0.05,0.05,0.05,0.06
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,16.6,17.8,15.6,14.0,-5.24,6.97,1.84,-9.84,0.03,0.04,0.04,0.04
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),1.0,0.9,0.9,0.8,-65.69,-3.63,1.41,-15.24,0.00,0.00,0.00,0.00
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),15.4,16.8,14.6,13.2,4.89,9.32,3.61,-9.36,0.03,0.04,0.03,0.04
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),0.3,0.0,0.0,0.0,560.65,-91.24,-91.24,-99.57,0.00,0.00,0.00,0.00
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),10.0,7.5,6.7,6.9,43.32,-25.76,-31.97,3.27,0.02,0.02,0.02,0.02
    (1) วิสกี้(พันลิตร),1.9,0.4,0.4,0.1,,-77.06,-78.77,-82.46,0.00,0.00,0.00,0.00
    (2) ไวน์(พันลิตร),0.4,0.0,0.0,0.0,,-93.45,-93.83,-87.36,0.00,0.00,0.00,0.00
    (3) เบียร์(พันลิตร),6.6,6.7,6.0,6.8,-5.69,2.07,-5.75,12.60,0.01,0.01,0.01,0.02
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),1.1,0.2,0.2,0.0,,-77.75,-79.07,-79.44,0.00,0.00,0.00,0.00
  2.12 ซุปและอาหารปรุงแต่ง,35.1,30.2,28.9,31.1,-7.99,-13.95,-14.49,7.49,0.07,0.06,0.07,0.09
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,30.1,24.7,24.4,26.1,-13.17,-17.95,-17.85,6.89,0.06,0.05,0.06,0.08
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,4.9,5.5,4.5,5.0,44.58,10.46,10.00,10.73,0.01,0.01,0.01,0.01
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,136.6,101.4,92.0,102.2,-26.88,-25.81,-27.71,11.14,0.26,0.21,0.21,0.29
   (1) น้ำมันปาล์ม,,,,,,,,,,,,
   (2) น้ำมันถั่วเหลือง,,,,,,,,,,,,
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,136.6,101.4,92.0,102.2,-26.88,-25.81,-27.71,11.14,0.26,0.21,0.21,0.29
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,57.6,66.1,63.6,58.6,-20.71,14.66,21.84,-7.96,0.11,0.14,0.14,0.17
  2.15 โกโก้และของปรุงแต่ง,2.9,2.3,2.1,3.0,58.72,-20.18,-28.41,43.09,0.01,0.00,0.00,0.01
  2.16 ไอศกรีม,0.2,0.0,0.0,0.1,"11,188.24",-89.37,-89.37,374.51,0.00,0.00,0.00,0.00
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,157.2,127.8,117.8,129.4,6.83,-18.66,-18.50,9.88,0.29,0.27,0.27,0.37
 3. สินค้าอุตสาหกรรม,"48,086.7","42,973.0","39,822.4","29,778.0",-4.88,-10.63,-11.09,-25.22,90.00,89.71,89.76,85.89
  3.1 สิ่งทอ,395.2,386.5,345.5,321.0,-23.18,-2.19,-4.25,-7.11,0.74,0.81,0.78,0.93
   3.1.1 เครื่องนุ่งห่ม,191.2,201.5,176.9,186.9,10.49,5.39,3.55,5.63,0.36,0.42,0.40,0.54
    (1) เสื้อผ้าสำเร็จรูป,180.6,191.8,167.6,181.1,11.14,6.24,4.00,8.05,0.34,0.40,0.38,0.52
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,52.9,58.9,50.7,42.4,2.98,11.36,14.88,-16.41,0.10,0.12,0.11,0.12
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,40.3,43.8,38.0,43.7,-5.73,8.86,1.30,15.06,0.08,0.09,0.09,0.13
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),0.4,3.6,1.9,0.2,149.74,727.11,325.86,-91.23,0.00,0.01,0.00,0.00
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,0.3,0.4,0.2,0.3,115.91,21.95,-31.94,34.18,0.00,0.00,0.00,0.00
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,75.1,64.5,59.9,53.9,25.53,-14.04,-11.81,-10.00,0.14,0.13,0.14,0.16
     (1.6) เสื้อผ้าเด็กอ่อน,11.6,20.5,16.9,40.6,40.00,77.71,56.68,140.69,0.02,0.04,0.04,0.12
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,6.4,6.4,6.0,3.8,-13.58,-0.55,6.68,-36.87,0.01,0.01,0.01,0.01
    (3) ถุงเท้าและถุงน่อง,3.0,2.0,2.0,0.9,47.51,-33.12,-33.49,-56.60,0.01,0.00,0.00,0.00
    (4) ถุงมือผ้า,1.2,1.2,1.2,1.1,6.82,5.46,25.45,-13.29,0.00,0.00,0.00,0.00
   3.1.2 ผ้าผืนและด้าย,102.7,103.1,93.9,64.3,-23.27,0.44,-3.14,-31.56,0.19,0.22,0.21,0.19
    (1) ผ้าผืน,89.6,91.2,82.3,53.8,-23.39,1.77,-3.48,-34.68,0.17,0.19,0.19,0.16
     (1.1) ผ้าผืนทำจากฝ้าย,36.2,47.1,41.4,28.3,-1.18,30.04,25.17,-31.49,0.07,0.10,0.09,0.08
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,48.0,40.0,37.7,22.1,-38.79,-16.54,-19.57,-41.21,0.09,0.08,0.08,0.06
     (1.3) ผ้าผืนทำจากไหม,0.4,0.1,0.1,0.1,66.16,-61.20,-63.08,-27.77,0.00,0.00,0.00,0.00
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,5.0,3.9,3.1,3.2,195.63,-22.26,-37.54,1.38,0.01,0.01,0.01,0.01
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,13.1,12.0,11.6,10.5,-22.44,-8.62,-0.66,-9.47,0.02,0.02,0.03,0.03
     (2.1) ด้ายฝ้าย,0.0,0.1,0.1,,-87.80,554.55,554.55,,0.00,0.00,0.00,
     (2.2) ด้ายเส้นใยประดิษฐ์,13.1,11.9,11.5,10.5,-21.98,-9.24,-1.34,-8.74,0.02,0.02,0.03,0.03
   3.1.3 เคหะสิ่งทอ,62.1,48.8,46.1,46.5,-64.33,-21.35,-16.57,0.86,0.12,0.10,0.10,0.13
   3.1.4 เส้นใยประดิษฐ์,,0.0,0.0,0.0,,,,250.00,,0.00,0.00,0.00
   3.1.5 ผ้าปักและผ้าลูกไม้,0.6,0.2,0.1,0.8,-68.66,-72.08,-76.33,428.79,0.00,0.00,0.00,0.00
   3.1.6 ตาข่ายจับปลา,5.5,10.2,8.4,7.7,31.19,86.48,54.52,-9.25,0.01,0.02,0.02,0.02
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,0.7,1.0,0.6,0.0,63.30,33.94,-15.16,-95.36,0.00,0.00,0.00,0.00
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,3.3,4.0,3.5,4.2,-14.18,22.43,9.08,19.51,0.01,0.01,0.01,0.01
   3.1.9 สิ่งทออื่นๆ,29.1,17.7,15.9,10.7,26.53,-39.18,-42.78,-32.51,0.05,0.04,0.04,0.03
  3.2 อัญมณีและเครื่องประดับ,585.5,639.6,582.7,592.0,11.13,9.25,11.48,1.59,1.10,1.34,1.31,1.71
   3.2.1 อัญมณี,23.6,22.2,20.3,14.4,-28.73,-6.20,-13.79,-28.80,0.04,0.05,0.05,0.04
    (1) เพชร(พันกะรัต),1.8,9.3,8.7,1.8,-38.11,408.46,377.77,-78.79,0.00,0.02,0.02,0.01
    (2) พลอย,21.8,12.9,11.6,12.5,-27.81,-41.01,-46.61,8.15,0.04,0.03,0.03,0.04
    (3) ไข่มุก(กิโลกรัม),,,,0.1,,,,,,,,0.00
   3.2.2 เครื่องประดับแท้,428.0,454.4,403.5,318.2,24.94,6.18,9.53,-21.15,0.80,0.95,0.91,0.92
    (1) เครื่องประดับแท้ทำด้วยเงิน,368.1,380.2,338.3,287.7,37.93,3.27,8.68,-14.97,0.69,0.79,0.76,0.83
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),55.4,61.5,58.3,24.9,-21.60,11.06,8.76,-57.23,0.10,0.13,0.13,0.07
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,4.5,12.8,6.9,5.5,-10.93,185.71,96.52,-19.38,0.01,0.03,0.02,0.02
   3.2.3 เครื่องประดับอัญมณีเทียม,7.7,7.5,6.3,6.0,2.13,-2.68,-10.79,-4.46,0.01,0.02,0.01,0.02
   3.2.4 อัญมณีสังเคราะห์,0.0,,,0.1,"1,093.75",,,,0.00,,,0.00
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,0.1,0.2,0.2,0.9,-96.40,148.66,148.66,459.61,0.00,0.00,0.00,0.00
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,126.0,155.3,152.4,252.3,-11.05,23.24,23.36,65.54,0.24,0.32,0.34,0.73
  3.3 เครื่องใช้ไฟฟ้า,"4,625.4","4,571.9","4,240.5","4,061.9",5.34,-1.16,0.88,-4.21,8.66,9.54,9.56,11.72
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,21.2,9.3,8.3,22.7,44.98,-56.20,-59.25,173.07,0.04,0.02,0.02,0.07
    (1) เครื่องวิดีโอ,0.0,0.0,0.0,0.0,-83.70,"1,036.36","1,036.36",-99.20,0.00,0.00,0.00,0.00
    (2) เครื่องเสียง,0.0,,,0.0,,,,,0.00,,,0.00
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),3.1,8.4,7.4,22.2,42.13,172.64,146.74,200.02,0.01,0.02,0.02,0.06
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),18.1,0.9,0.9,0.4,45.59,-95.16,-95.03,-52.70,0.03,0.00,0.00,0.00
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,77.2,68.4,61.8,55.8,22.30,-11.36,-13.96,-9.77,0.14,0.14,0.14,0.16
    (1) เครื่องรับวิทยุ,28.1,17.6,15.9,14.6,13.55,-37.34,-40.00,-8.19,0.05,0.04,0.04,0.04
    (2) เครื่องรับโทรทัศน์,46.9,49.7,44.8,39.2,28.56,5.84,3.60,-12.47,0.09,0.10,0.10,0.11
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,2.1,1.1,1.1,1.9,16.01,-47.42,-47.48,79.13,0.00,0.00,0.00,0.01
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),,,,,,,,,,,,
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,2.4,1.8,1.7,1.6,-4.35,-26.89,-24.50,-8.62,0.00,0.00,0.00,0.00
    (1) ลำโพงขยายเสียง,2.4,1.6,1.6,1.4,-4.66,-33.55,-30.03,-9.73,0.00,0.00,0.00,0.00
    (2) ส่วนประกอบของลำโพงขยายเสียง,0.0,0.2,0.1,0.1,48.34,691.07,539.29,3.77,0.00,0.00,0.00,0.00
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,446.4,399.0,378.5,356.2,24.97,-10.61,-9.82,-5.90,0.84,0.83,0.85,1.03
    (1) เตาอบไมโครเวฟ(พันเครื่อง),9.8,3.2,2.7,0.3,-68.28,-67.41,-72.57,-87.31,0.02,0.01,0.01,0.00
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,436.5,395.8,375.8,355.8,33.85,-9.33,-8.31,-5.32,0.82,0.83,0.85,1.03
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,422.0,342.3,326.6,305.0,37.44,-18.88,-17.60,-6.58,0.79,0.71,0.74,0.88
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),,0.0,0.0,0.0,,,,881.82,,0.00,0.00,0.00
     (2.3) เครื่องทำน้ำร้อน,3.6,3.1,2.7,2.5,-29.40,-14.34,-5.65,-7.57,0.01,0.01,0.01,0.01
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,10.9,50.4,46.5,48.2,-21.98,361.85,335.99,3.71,0.02,0.11,0.10,0.14
   3.3.6 พัดลม,7.1,6.1,5.5,5.5,34.41,-14.59,-21.33,-0.01,0.01,0.01,0.01,0.02
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,"1,218.0",950.6,864.1,783.5,8.29,-21.95,-22.10,-9.32,2.28,1.98,1.95,2.26
    (1) ตู้เย็นใช้ในบ้านเรือน,"1,089.9",848.7,777.1,708.2,8.53,-22.13,-21.29,-8.86,2.04,1.77,1.75,2.04
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,16.8,24.3,22.2,12.7,-13.74,44.49,38.87,-42.93,0.03,0.05,0.05,0.04
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,111.3,77.7,64.8,62.6,10.20,-30.23,-38.92,-3.30,0.21,0.16,0.15,0.18
     (3.1) อีแวโพเรเตอร์,11.4,10.5,8.0,6.5,-26.53,-8.37,-29.29,-19.01,0.02,0.02,0.02,0.02
     (3.2) คอนเดนเซอร์,,,,,,,,,,,,
     (3.3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง อื่นๆ,99.9,67.2,56.7,56.1,16.89,-32.73,-40.07,-1.09,0.19,0.14,0.13,0.16
   3.3.8 เครื่องปรับอากาศและส่วนประกอบ,"1,853.4","2,259.7","2,098.3","2,065.4",14.23,21.92,27.26,-1.57,3.47,4.72,4.73,5.96
    (1) แบบติดหน้าต่างหรือฝาผนัง,"1,220.8","1,444.5","1,333.8","1,348.1",13.48,18.32,24.84,1.07,2.28,3.02,3.01,3.89
    (2) แบบเปลี่ยนวงจรความเย็นหรือวงจรความร้อน,561.4,737.5,689.7,656.1,23.26,31.38,34.43,-4.87,1.05,1.54,1.55,1.89
    (3) แบบขับด้วยมอเตอร์ใช้เปลี่ยนอุณหภูมิและความร้อน,0.0,0.1,0.1,0.1,-52.41,203.37,221.61,17.45,0.00,0.00,0.00,0.00
    (4) แบบแยกหน่วยทำความเย็น,0.4,0.5,0.5,0.7,-99.21,36.17,31.57,51.13,0.00,0.00,0.00,0.00
    (5) ส่วนประกอบของเครื่องปรับอากาศ,70.8,77.0,74.2,60.2,57.34,8.77,10.73,-18.85,0.13,0.16,0.17,0.17
   3.3.9 เครื่องคอมเพรสเซอร์ของเครื่องทำความเย็น,120.6,95.1,85.8,36.5,-16.00,-21.14,-16.33,-57.46,0.23,0.20,0.19,0.11
   3.3.10 สายไฟฟ้า สายเคเบิ้ล,12.7,16.0,15.7,18.3,-80.00,25.42,28.96,17.12,0.02,0.03,0.04,0.05
   3.3.11 หลอดไฟฟ้า,1.5,1.1,0.7,1.0,93.10,-25.75,-48.31,34.57,0.00,0.00,0.00,0.00
   3.3.12 เครื่องตัดต่อและป้องกันวงจรไฟฟ้า,3.0,2.8,2.6,3.3,-43.55,-5.81,-7.51,28.05,0.01,0.01,0.01,0.01
   3.3.13 เครื่องพักกระแสไฟฟ้า,0.4,3.1,3.1,0.4,-33.77,636.22,632.17,-87.07,0.00,0.01,0.01,0.00
   3.3.14 เครื่องซักผ้าและเครื่องซักแห้งและส่วนประกอบ,599.8,512.2,486.2,466.2,-6.51,-14.61,-14.28,-4.13,1.12,1.07,1.10,1.34
   3.3.15 เครื่องอุปกรณ์ไฟฟ้าสำหรับให้สัญญาณเสียง และส่วนประกอบ,1.0,0.5,0.2,3.1,-67.81,-47.67,-80.24,"1,493.70",0.00,0.00,0.00,0.01
   3.3.16 หม้อแบตเตอรี่และส่วนประกอบ,108.9,72.6,70.4,57.8,-19.18,-33.31,-29.22,-17.95,0.20,0.15,0.16,0.17
   3.3.17 แผงสวิทซ์และแผงควบคุมกระแสไฟฟ้า,32.8,54.3,49.5,51.0,16.95,65.35,63.70,2.96,0.06,0.11,0.11,0.15
   3.3.18 ส่วนประกอบที่ใช้กับมอเตอร์ไฟฟ้า และเครื่องกำเนิดไฟฟ้า,0.3,0.2,0.2,0.4,112.15,-11.99,-15.30,90.90,0.00,0.00,0.00,0.00
   3.3.19 เครื่องใช้ไฟฟ้าและส่วนประกอบอื่น ๆ,118.7,119.2,107.7,133.3,-33.86,0.44,1.19,23.77,0.22,0.25,0.24,0.38
  3.4 เครื่องอิเล็กทรอนิกส์,917.1,903.8,855.1,903.8,6.72,-1.45,3.33,5.69,1.72,1.89,1.93,2.61
   3.4.1 เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,588.9,556.0,526.5,511.5,-11.34,-5.58,-1.91,-2.86,1.10,1.16,1.19,1.48
    (1) เครื่องคอมพิวเตอร์และอุปกรณ์,540.8,513.7,486.7,451.2,-12.36,-5.02,-1.29,-7.29,1.01,1.07,1.10,1.30
     (1.1) ฮาร์ด ดิสก์ ไดรฟ์,220.2,190.9,178.4,155.8,-19.29,-13.31,-5.64,-12.66,0.41,0.40,0.40,0.45
     (1.2) เครื่องคอมพิวเตอร์และอุปกรณ์ อื่นๆ,320.6,322.8,308.3,295.5,-6.87,0.67,1.41,-4.18,0.60,0.67,0.70,0.85
    (2) ส่วนประกอบคอมพิวเตอร์,37.1,22.3,20.6,40.5,10.10,-39.76,-40.11,97.15,0.07,0.05,0.05,0.12
    (3) สายไฟคอมพิวเตอร์,,,,,,,,,,,,
    (4) เทปแม่เหล็กและจานแม่แหล็กสำหรับคอมพิวเตอร์(พันชิ้น),11.0,20.0,19.3,19.7,-18.09,82.24,105.43,2.19,0.02,0.04,0.04,0.06
   3.4.2 เครื่องคำนวณอิเล็กทรอนิกส์(พันเครื่อง),,,,0.0,,,,,,,,0.00
   3.4.3 แผงวงจรไฟฟ้า,131.0,198.7,192.0,226.9,"2,399.92",51.65,73.19,18.16,0.25,0.41,0.43,0.65
   3.4.4 วงจรพิมพ์,0.8,0.6,0.1,0.6,139.00,-27.94,-83.56,363.16,0.00,0.00,0.00,0.00
   3.4.5 ตลับลูกปืน,7.9,11.6,11.0,10.1,-8.51,45.74,42.15,-8.54,0.01,0.02,0.02,0.03
   3.4.6 มอเตอร์และเครื่องกำเนิดไฟฟ้า,99.9,74.8,69.5,80.1,6.67,-25.15,-20.56,15.28,0.19,0.16,0.16,0.23
   3.4.7 เครื่องโทรสาร โทรศัพท์ อุปกรณ์และส่วนประกอบ,42.1,33.5,29.7,23.7,-26.91,-20.53,-26.55,-20.18,0.08,0.07,0.07,0.07
    (1) เครื่องโทรสาร,,0.0,0.0,,,,,,,0.00,0.00,
    (2) เครื่องโทรศัพท์และอุปกรณ์,42.1,33.5,29.7,23.7,-26.91,-20.55,-26.57,-20.16,0.08,0.07,0.07,0.07
     (2.1) เครื่องรับโทรศัพท์และอุปกรณ์,36.6,29.9,26.3,21.1,-30.36,-18.28,-24.96,-19.90,0.07,0.06,0.06,0.06
     (2.2) เครื่องตอบรับโทรศัพท์,,,,,,,,,,,,
    (3) ส่วนประกอบเครื่องโทรสาร และโทรศัพท์ ,5.6,3.6,3.3,2.6,8.58,-35.49,-37.17,-22.21,0.01,0.01,0.01,0.01
   3.4.8 เครื่องส่งวิทยุ โทรเลข โทรศัพท์ โทรทัศน์,16.7,23.2,20.8,24.5,-35.56,38.90,48.47,17.71,0.03,0.05,0.05,0.07
   3.4.9 อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด,0.8,0.9,0.9,1.4,79.23,13.28,13.28,57.56,0.00,0.00,0.00,0.00
    (1) อุปกรณ์กึ่งตัวนำ(พันชิ้น),0.1,0.0,0.0,0.0,-71.17,-82.23,-82.23,-6.50,0.00,0.00,0.00,0.00
    (2) ทรานซิสเตอร์(พันชิ้น),0.0,0.0,0.0,0.0,50.00,-92.20,-92.20,227.27,0.00,0.00,0.00,0.00
    (3) ไดโอด,0.0,0.0,0.0,0.0,-92.67,316.88,316.88,-81.31,0.00,0.00,0.00,0.00
    (4) อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด อื่น ๆ,0.7,0.9,0.9,1.4,776.31,23.81,23.81,63.27,0.00,0.00,0.00,0.00
   3.4.10 หม้อแปลงไฟฟ้าและส่วนประกอบ,29.0,4.6,4.5,24.9,802.10,-83.98,-84.32,454.18,0.05,0.01,0.01,0.07
  3.5 เฟอร์นิเจอร์และชิ้นส่วน,191.8,164.7,153.2,131.0,7.24,-14.13,-9.98,-14.51,0.36,0.34,0.35,0.38
   3.5.1 เฟอร์นิเจอร์ไม้(พันชิ้น),13.6,14.6,12.0,8.6,-17.37,7.26,3.17,-28.34,0.03,0.03,0.03,0.02
   3.5.2 เฟอร์นิเจอร์โลหะ,4.6,11.3,10.8,14.5,12.68,144.06,137.33,34.37,0.01,0.02,0.02,0.04
   3.5.3 ที่นอนหมอนฟูก,2.6,3.5,3.5,2.4,-18.20,31.79,31.92,-31.21,0.00,0.01,0.01,0.01
   3.5.4 เฟอร์นิเจอร์อื่น ๆ,168.4,131.8,123.7,102.3,11.16,-21.73,-17.07,-17.31,0.32,0.28,0.28,0.30
   3.5.5 ชิ้นส่วนเฟอร์นิเจอร์,2.5,3.5,3.3,3.2,-28.79,39.08,48.19,-1.44,0.00,0.01,0.01,0.01
  3.6 ไม้และผลิตภัณฑ์ไม้,14.9,34.9,34.6,16.1,52.85,133.50,149.49,-53.51,0.03,0.07,0.08,0.05
