สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
ออสเตรเลีย,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
  2.3 ผลไม้กระป๋องและแปรรูป,"2,883.0","2,500.2","2,500.2","1,863.3",23.36,-13.28,-13.28,-25.47,0.80,0.70,0.70,0.54
   2.3.1 ผลไม้กระป๋อง,729.4,457.1,457.1,261.3,-0.02,-37.33,-37.33,-42.82,0.20,0.13,0.13,0.08
    (1) สับปะรดกระป๋อง,468.0,287.9,287.9,107.0,-1.39,-38.47,-38.47,-62.86,0.13,0.08,0.08,0.03
    (2) เงาะและเงาะสอดไส้สับปะรด,1.9,2.9,2.9,3.1,27.15,49.89,49.89,5.32,0.00,0.00,0.00,0.00
    (3) ลิ้นจี่กระป๋อง,21.6,21.2,21.2,19.2,8.09,-1.59,-1.59,-9.61,0.01,0.01,0.01,0.01
    (4) ลำไยกระป๋อง,7.5,7.7,7.7,9.8,14.80,1.84,1.84,27.28,0.00,0.00,0.00,0.00
    (5) มะม่วงกระป๋อง,89.7,81.6,81.6,73.9,10.36,-9.09,-9.09,-9.45,0.02,0.02,0.02,0.02
    (6) ผลไม้รวมกระป๋อง,4.6,12.7,12.7,11.3,131.31,176.51,176.51,-10.80,0.00,0.00,0.00,0.00
    (7) ผลไม้กระป๋องอื่น ๆ,136.0,43.0,43.0,37.1,-5.32,-68.38,-68.38,-13.67,0.04,0.01,0.01,0.01
   2.3.2 น้ำผลไม้,"1,833.4","1,508.4","1,508.4","1,087.8",39.90,-17.73,-17.73,-27.89,0.51,0.42,0.42,0.32
    (1) น้ำสับปะรด,548.0,273.7,273.7,183.5,76.15,-50.05,-50.05,-32.97,0.15,0.08,0.08,0.05
    (2) น้ำส้มชนิดออเร้นจ์,9.4,8.4,8.4,7.9,-3.60,-10.80,-10.80,-6.24,0.00,0.00,0.00,0.00
    (3) น้ำผลไม้ผสม,45.4,70.5,70.5,65.4,14.37,55.25,55.25,-7.24,0.01,0.02,0.02,0.02
    (4) น้ำผลไม้อื่น ๆ,"1,230.6","1,155.8","1,155.8",831.0,29.54,-6.08,-6.08,-28.10,0.34,0.33,0.33,0.24
   2.3.3 ผลไม้แปรรูป,320.2,534.7,534.7,514.2,7.82,66.98,66.98,-3.82,0.09,0.15,0.15,0.15
    (1) สับปะรดแปรรูป,48.2,137.6,137.6,190.6,-9.88,185.56,185.56,38.51,0.01,0.04,0.04,0.06
    (2) ส้มแปรรูป,0.0,0.2,0.2,0.7,91.13,311.86,311.86,356.26,0.00,0.00,0.00,0.00
    (3) ผลไม้แปรรูปอื่น ๆ,272.0,396.9,396.9,322.9,11.70,45.95,45.95,-18.64,0.08,0.11,0.11,0.09
  2.4 ผักกระป๋อง และผักแปรรูป,607.7,631.1,631.1,575.0,7.24,3.85,3.85,-8.89,0.17,0.18,0.18,0.17
   (1) ข้าวโพดฝักอ่อนกระป๋อง,57.8,65.1,65.1,72.5,-9.49,12.51,12.51,11.44,0.02,0.02,0.02,0.02
   (2) ข้าวโพดหวานกระป๋อง แปรรูป,239.4,237.0,237.0,215.7,-4.75,-1.01,-1.01,-8.98,0.07,0.07,0.07,0.06
   (3) หน่อไม้กระป๋อง แปรรูป,46.2,39.1,39.1,41.0,19.22,-15.42,-15.42,4.94,0.01,0.01,0.01,0.01
   (4) มะเขือเทศแปรรูป,0.0,,,2.3,-97.66,,,,0.00,,,0.00
   (5) เห็ดแปรรูป,2.7,2.1,2.1,0.9,18.75,-23.61,-23.61,-55.30,0.00,0.00,0.00,0.00
   (6) พืชผักดองด้วยน้ำส้ม,12.4,14.9,14.9,19.9,-3.51,20.60,20.60,33.42,0.00,0.00,0.00,0.01
   (7) ผักกระป๋องและผักแปรรูปอื่น ๆ ,249.1,273.0,273.0,222.7,27.08,9.58,9.58,-18.43,0.07,0.08,0.08,0.06
  2.5 ผลิตภัณฑ์ข้าว,481.1,508.5,508.5,513.0,-4.60,5.70,5.70,0.90,0.13,0.14,0.14,0.15
   2.5.1 แป้งข้าวเจ้า,80.8,68.8,68.8,82.8,27.70,-14.85,-14.85,20.34,0.02,0.02,0.02,0.02
   2.5.2 แป้งข้าวเหนียว,28.2,27.8,27.8,29.2,-3.72,-1.34,-1.34,5.09,0.01,0.01,0.01,0.01
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,61.8,55.4,55.4,59.0,17.15,-10.33,-10.33,6.53,0.02,0.02,0.02,0.02
   2.5.4 ขนมปังกรอบ,310.3,356.5,356.5,342.0,-13.55,14.88,14.88,-4.06,0.09,0.10,0.10,0.10
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,"2,622.3","3,775.2","3,775.2","3,958.8",3.63,43.97,43.97,4.86,0.73,1.06,1.06,1.15
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,"1,706.3","1,860.6","1,860.6","1,603.5",-0.85,9.04,9.04,-13.82,0.47,0.52,0.52,0.46
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,916.0,"1,914.6","1,914.6","2,355.3",13.16,109.02,109.02,23.02,0.25,0.54,0.54,0.68
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,50.8,107.2,107.2,231.5,54.70,111.12,111.12,115.93,0.01,0.03,0.03,0.07
    (2) แป้งสาลี,0.6,0.6,0.6,0.8,-14.68,3.11,3.11,41.38,0.00,0.00,0.00,0.00
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,864.6,"1,806.8","1,806.8","2,122.9",11.42,108.97,108.97,17.50,0.24,0.51,0.51,0.61
  2.7 อาหารสัตว์เลี้ยง,"2,131.9","2,072.3","2,072.3","2,373.3",1.98,-2.79,-2.79,14.53,0.59,0.58,0.58,0.69
   2.7.1 อาหารสุนัขและแมว,"2,040.6","1,991.7","1,991.7","2,279.1",3.36,-2.40,-2.40,14.43,0.56,0.56,0.56,0.66
   2.7.2 อาหารสัตว์อื่น ๆ,91.3,80.6,80.6,94.3,-21.55,-11.68,-11.68,16.90,0.03,0.02,0.02,0.03
  2.8 สิ่งปรุงรสอาหาร,"1,457.6","1,497.5","1,497.5","1,617.2",10.22,2.73,2.73,7.99,0.40,0.42,0.42,0.47
   2.8.1 ซอส,130.1,110.8,110.8,106.4,24.17,-14.81,-14.81,-4.02,0.04,0.03,0.03,0.03
    (1) ซอสพริก,62.4,51.4,51.4,48.8,9.44,-17.70,-17.70,-5.09,0.02,0.01,0.01,0.01
    (2) ซอสถั่วเหลือง,43.9,44.4,44.4,53.8,20.96,1.05,1.05,21.22,0.01,0.01,0.01,0.02
    (3) ซอสมะเขือเทศ,23.7,15.1,15.1,3.8,108.01,-36.56,-36.56,-74.72,0.01,0.00,0.00,0.00
   2.8.2 น้ำปลา,127.0,101.0,101.0,121.8,27.27,-20.51,-20.51,20.61,0.04,0.03,0.03,0.04
   2.8.3 เครื่องแกงสำเร็จรูป,373.6,507.8,507.8,561.9,12.25,35.91,35.91,10.64,0.10,0.14,0.14,0.16
   2.8.4 ผงปรุงรส,60.4,151.6,151.6,171.7,30.09,150.83,150.83,13.28,0.02,0.04,0.04,0.05
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),766.4,626.3,626.3,655.5,3.77,-18.28,-18.28,4.66,0.21,0.18,0.18,0.19
  2.9 นมและผลิตภัณฑ์นม,3.2,2.1,2.1,3.2,127.97,-32.53,-32.53,48.24,0.00,0.00,0.00,0.00
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,216.9,211.4,211.4,216.4,-12.47,-2.52,-2.52,2.38,0.06,0.06,0.06,0.06
  2.11 เครื่องดื่ม,130.9,143.2,143.2,199.7,-7.23,9.38,9.38,39.46,0.04,0.04,0.04,0.06
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,48.1,53.1,53.1,68.5,-11.95,10.42,10.42,28.83,0.01,0.01,0.01,0.02
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),4.5,7.6,7.6,5.5,-42.32,68.04,68.04,-28.31,0.00,0.00,0.00,0.00
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),43.0,45.0,45.0,62.2,-6.82,4.86,4.86,38.08,0.01,0.01,0.01,0.02
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),0.6,0.5,0.5,0.8,-9.07,-24.19,-24.19,66.52,0.00,0.00,0.00,0.00
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),82.8,90.0,90.0,131.2,-4.25,8.78,8.78,45.73,0.02,0.03,0.03,0.04
    (1) วิสกี้(พันลิตร),0.0,,,19.5,,,,,0.00,,,0.01
    (2) ไวน์(พันลิตร),0.3,0.0,0.0,5.1,141.32,-99.85,-99.85,"1,271,225.00",0.00,0.00,0.00,0.00
    (3) เบียร์(พันลิตร),82.1,89.4,89.4,92.9,-4.26,8.89,8.89,3.86,0.02,0.03,0.03,0.03
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),0.4,0.6,0.6,13.7,-34.82,68.93,68.93,"2,168.91",0.00,0.00,0.00,0.00
  2.12 ซุปและอาหารปรุงแต่ง,199.3,183.5,183.5,274.1,-25.12,-7.93,-7.93,49.38,0.06,0.05,0.05,0.08
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,189.5,175.2,175.2,266.0,-26.23,-7.58,-7.58,51.89,0.05,0.05,0.05,0.08
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,9.8,8.4,8.4,8.1,5.51,-14.83,-14.83,-3.40,0.00,0.00,0.00,0.00
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,581.1,500.4,500.4,478.1,5.05,-13.88,-13.88,-4.46,0.16,0.14,0.14,0.14
   (1) น้ำมันปาล์ม,0.0,0.1,0.1,,-97.61,"4,015.00","4,015.00",,0.00,0.00,0.00,
   (2) น้ำมันถั่วเหลือง,6.0,0.1,0.1,0.0,523.48,-98.44,-98.44,-51.17,0.00,0.00,0.00,0.00
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,575.0,500.2,500.2,478.1,4.16,-13.01,-13.01,-4.43,0.16,0.14,0.14,0.14
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,11.8,9.1,9.1,5.8,-29.53,-22.83,-22.83,-36.00,0.00,0.00,0.00,0.00
  2.15 โกโก้และของปรุงแต่ง,71.3,21.7,21.7,25.9,-40.94,-69.54,-69.54,18.97,0.02,0.01,0.01,0.01
  2.16 ไอศกรีม,11.0,8.6,8.6,16.6,-10.70,-21.62,-21.62,92.74,0.00,0.00,0.00,0.00
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,"2,195.4","1,421.3","1,421.3","1,537.9",6.63,-35.26,-35.26,8.21,0.61,0.40,0.40,0.45
 3. สินค้าอุตสาหกรรม,"330,365.3","323,396.4","323,396.4","311,375.6",10.61,-2.11,-2.11,-3.72,91.40,91.04,91.04,90.19
  3.1 สิ่งทอ,"4,053.9","3,693.0","3,693.0","3,390.0",-8.27,-8.90,-8.90,-8.21,1.12,1.04,1.04,0.98
   3.1.1 เครื่องนุ่งห่ม,"2,088.3","1,879.4","1,879.4","1,661.3",-4.99,-10.00,-10.00,-11.61,0.58,0.53,0.53,0.48
    (1) เสื้อผ้าสำเร็จรูป,"1,907.9","1,728.5","1,728.5","1,554.0",-6.38,-9.40,-9.40,-10.10,0.53,0.49,0.49,0.45
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,495.5,349.2,349.2,242.6,5.27,-29.52,-29.52,-30.53,0.14,0.10,0.10,0.07
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,547.6,727.6,727.6,612.5,-27.38,32.87,32.87,-15.81,0.15,0.20,0.20,0.18
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),1.9,0.2,0.2,0.5,-41.45,-90.42,-90.42,150.71,0.00,0.00,0.00,0.00
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,5.6,3.1,3.1,2.5,-28.26,-45.08,-45.08,-18.41,0.00,0.00,0.00,0.00
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,847.9,640.1,640.1,681.2,7.83,-24.51,-24.51,6.41,0.23,0.18,0.18,0.20
     (1.6) เสื้อผ้าเด็กอ่อน,9.3,8.3,8.3,14.7,-40.26,-10.71,-10.71,76.12,0.00,0.00,0.00,0.00
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,140.5,108.4,108.4,66.4,17.43,-22.82,-22.82,-38.76,0.04,0.03,0.03,0.02
    (3) ถุงเท้าและถุงน่อง,26.8,26.7,26.7,29.9,10.38,-0.34,-0.34,12.17,0.01,0.01,0.01,0.01
    (4) ถุงมือผ้า,13.1,15.8,15.8,11.0,-19.42,20.49,20.49,-30.29,0.00,0.00,0.00,0.00
   3.1.2 ผ้าผืนและด้าย,591.0,608.1,608.1,521.3,-10.43,2.89,2.89,-14.27,0.16,0.17,0.17,0.15
    (1) ผ้าผืน,211.6,192.7,192.7,144.5,12.01,-8.95,-8.95,-25.01,0.06,0.05,0.05,0.04
     (1.1) ผ้าผืนทำจากฝ้าย,20.7,24.4,24.4,18.2,1.48,17.77,17.77,-25.50,0.01,0.01,0.01,0.01
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,180.4,156.1,156.1,111.7,16.16,-13.47,-13.47,-28.43,0.05,0.04,0.04,0.03
     (1.3) ผ้าผืนทำจากไหม,1.8,1.6,1.6,0.9,36.34,-14.39,-14.39,-39.95,0.00,0.00,0.00,0.00
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,8.6,10.6,10.6,13.6,-27.13,22.69,22.69,28.81,0.00,0.00,0.00,0.00
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,379.4,415.4,415.4,376.8,-19.43,9.49,9.49,-9.29,0.10,0.12,0.12,0.11
     (2.1) ด้ายฝ้าย,2.1,3.1,3.1,2.9,-26.18,46.52,46.52,-8.08,0.00,0.00,0.00,0.00
     (2.2) ด้ายเส้นใยประดิษฐ์,377.3,412.3,412.3,374.0,-19.39,9.28,9.28,-9.30,0.10,0.12,0.12,0.11
   3.1.3 เคหะสิ่งทอ,848.7,732.4,732.4,701.7,-13.59,-13.70,-13.70,-4.19,0.23,0.21,0.21,0.20
   3.1.4 เส้นใยประดิษฐ์,122.0,101.4,101.4,131.8,-3.48,-16.88,-16.88,30.01,0.03,0.03,0.03,0.04
   3.1.5 ผ้าปักและผ้าลูกไม้,12.9,9.3,9.3,7.8,-13.45,-27.60,-27.60,-16.63,0.00,0.00,0.00,0.00
   3.1.6 ตาข่ายจับปลา,12.0,14.9,14.9,10.3,-21.43,24.57,24.57,-31.19,0.00,0.00,0.00,0.00
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,12.8,12.8,12.8,11.8,41.91,-0.07,-0.07,-7.21,0.00,0.00,0.00,0.00
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,152.8,146.1,146.1,118.1,12.58,-4.39,-4.39,-19.18,0.04,0.04,0.04,0.03
   3.1.9 สิ่งทออื่นๆ,213.5,188.6,188.6,225.9,-23.24,-11.65,-11.65,19.75,0.06,0.05,0.05,0.07
  3.2 อัญมณีและเครื่องประดับ,"25,817.7","12,399.9","12,399.9","6,058.8",334.60,-51.97,-51.97,-51.14,7.14,3.49,3.49,1.76
   3.2.1 อัญมณี,335.2,214.0,214.0,203.8,93.65,-36.16,-36.16,-4.76,0.09,0.06,0.06,0.06
    (1) เพชร(พันกะรัต),178.4,61.2,61.2,77.3,130.64,-65.68,-65.68,26.26,0.05,0.02,0.02,0.02
    (2) พลอย,101.0,99.2,99.2,101.7,13.89,-1.79,-1.79,2.49,0.03,0.03,0.03,0.03
    (3) ไข่มุก(กิโลกรัม),55.7,53.5,53.5,24.8,693.58,-3.94,-3.94,-53.66,0.02,0.02,0.02,0.01
   3.2.2 เครื่องประดับแท้,"5,891.9","7,155.9","7,155.9","5,657.4",13.86,21.45,21.45,-20.94,1.63,2.01,2.01,1.64
    (1) เครื่องประดับแท้ทำด้วยเงิน,"3,678.3","5,409.9","5,409.9","4,096.2",13.15,47.07,47.07,-24.28,1.02,1.52,1.52,1.19
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),"1,891.3","1,487.5","1,487.5","1,347.2",13.37,-21.35,-21.35,-9.43,0.52,0.42,0.42,0.39
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,322.3,258.5,258.5,213.9,26.14,-19.78,-19.78,-17.24,0.09,0.07,0.07,0.06
   3.2.3 เครื่องประดับอัญมณีเทียม,256.4,111.8,111.8,98.4,166.08,-56.41,-56.41,-11.94,0.07,0.03,0.03,0.03
   3.2.4 อัญมณีสังเคราะห์,1.1,1.1,1.1,0.4,-17.73,1.76,1.76,-59.59,0.00,0.00,0.00,0.00
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,"19,224.8","4,731.4","4,731.4",0.0,"4,228.78",-75.39,-75.39,-100.00,5.32,1.33,1.33,0.00
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,108.3,185.8,185.8,98.7,111.97,71.56,71.56,-46.88,0.03,0.05,0.05,0.03
  3.3 เครื่องใช้ไฟฟ้า,"31,840.5","33,976.1","33,976.1","30,540.7",-2.90,6.71,6.71,-10.11,8.81,9.56,9.56,8.85
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,10.5,36.5,36.5,36.8,-16.74,248.70,248.70,0.79,0.00,0.01,0.01,0.01
    (1) เครื่องวิดีโอ,0.2,0.4,0.4,0.2,64.36,121.39,121.39,-57.29,0.00,0.00,0.00,0.00
    (2) เครื่องเสียง,0.4,0.5,0.5,0.7,-78.22,29.40,29.40,29.03,0.00,0.00,0.00,0.00
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),1.3,21.6,21.6,22.3,-60.21,"1,507.05","1,507.05",3.53,0.00,0.01,0.01,0.01
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),8.5,14.0,14.0,13.6,18.15,63.97,63.97,-2.65,0.00,0.00,0.00,0.00
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,"1,656.5","1,046.5","1,046.5",956.1,-54.62,-36.82,-36.82,-8.64,0.46,0.29,0.29,0.28
    (1) เครื่องรับวิทยุ,313.4,724.7,724.7,644.6,-16.02,131.22,131.22,-11.05,0.09,0.20,0.20,0.19
    (2) เครื่องรับโทรทัศน์,"1,334.9",313.7,313.7,300.1,-58.13,-76.50,-76.50,-4.32,0.37,0.09,0.09,0.09
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,8.2,8.1,8.1,11.4,-90.81,-0.95,-0.95,40.31,0.00,0.00,0.00,0.00
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),,,,,,,,,,,,
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,30.8,31.8,31.8,23.0,-2.15,3.31,3.31,-27.60,0.01,0.01,0.01,0.01
    (1) ลำโพงขยายเสียง,30.1,29.8,29.8,22.5,-1.60,-0.81,-0.81,-24.58,0.01,0.01,0.01,0.01
    (2) ส่วนประกอบของลำโพงขยายเสียง,0.7,2.0,2.0,0.5,-21.15,179.99,179.99,-73.41,0.00,0.00,0.00,0.00
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,658.3,632.3,632.3,697.5,15.94,-3.94,-3.94,10.30,0.18,0.18,0.18,0.20
    (1) เตาอบไมโครเวฟ(พันเครื่อง),172.5,233.3,233.3,48.5,-21.46,35.28,35.28,-79.19,0.05,0.07,0.07,0.01
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,485.8,399.0,399.0,648.9,39.52,-17.86,-17.86,62.62,0.13,0.11,0.11,0.19
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,464.1,370.0,370.0,547.1,48.12,-20.26,-20.26,47.86,0.13,0.10,0.10,0.16
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),0.0,0.0,0.0,0.3,-43.10,-72.73,-72.73,"28,955.56",0.00,0.00,0.00,0.00
     (2.3) เครื่องทำน้ำร้อน,10.9,11.3,11.3,15.9,-15.31,3.23,3.23,41.35,0.00,0.00,0.00,0.00
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,10.8,17.7,17.7,85.6,-50.76,63.46,63.46,383.06,0.00,0.00,0.00,0.02
   3.3.6 พัดลม,53.3,21.7,21.7,29.6,-14.43,-59.33,-59.33,36.43,0.01,0.01,0.01,0.01
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,"6,826.5","6,914.2","6,914.2","6,351.3",10.62,1.28,1.28,-8.14,1.89,1.95,1.95,1.84
    (1) ตู้เย็นใช้ในบ้านเรือน,"5,647.5","5,909.9","5,909.9","5,329.5",8.26,4.65,4.65,-9.82,1.56,1.66,1.66,1.54
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,181.4,132.4,132.4,148.6,0.20,-27.01,-27.01,12.19,0.05,0.04,0.04,0.04
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,997.6,871.8,871.8,873.2,28.98,-12.60,-12.60,0.16,0.28,0.25,0.25,0.25
     (3.1) อีแวโพเรเตอร์,230.2,84.7,84.7,57.8,20.85,-63.19,-63.19,-31.73,0.06,0.02,0.02,0.02
     (3.2) คอนเดนเซอร์,767.4,,,,31.63,,,,0.21,,,
     (3.3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง อื่นๆ,,787.1,787.1,815.4,,,,3.59,,0.22,0.22,0.24
   3.3.8 เครื่องปรับอากาศและส่วนประกอบ,"15,585.7","18,677.2","18,677.2","16,322.6",9.94,19.84,19.84,-12.61,4.31,5.26,5.26,4.73
    (1) แบบติดหน้าต่างหรือฝาผนัง,"12,041.0","15,634.2","15,634.2","13,221.0",12.97,29.84,29.84,-15.44,3.33,4.40,4.40,3.83
    (2) แบบเปลี่ยนวงจรความเย็นหรือวงจรความร้อน,"1,932.8","2,514.7","2,514.7","2,722.3",6.74,30.11,30.11,8.25,0.53,0.71,0.71,0.79
    (3) แบบขับด้วยมอเตอร์ใช้เปลี่ยนอุณหภูมิและความร้อน,121.5,62.5,62.5,48.7,1.61,-48.55,-48.55,-22.07,0.03,0.02,0.02,0.01
    (4) แบบแยกหน่วยทำความเย็น,"1,099.4",50.2,50.2,9.9,-4.08,-95.43,-95.43,-80.33,0.30,0.01,0.01,0.00
    (5) ส่วนประกอบของเครื่องปรับอากาศ,391.1,415.5,415.5,320.8,-11.36,6.25,6.25,-22.79,0.11,0.12,0.12,0.09
   3.3.9 เครื่องคอมเพรสเซอร์ของเครื่องทำความเย็น,532.6,485.9,485.9,419.4,-0.16,-8.77,-8.77,-13.68,0.15,0.14,0.14,0.12
   3.3.10 สายไฟฟ้า สายเคเบิ้ล,153.5,134.1,134.1,147.6,-55.01,-12.66,-12.66,10.11,0.04,0.04,0.04,0.04
   3.3.11 หลอดไฟฟ้า,51.0,26.8,26.8,18.7,33.23,-47.44,-47.44,-30.17,0.01,0.01,0.01,0.01
   3.3.12 เครื่องตัดต่อและป้องกันวงจรไฟฟ้า,170.3,107.6,107.6,69.3,-15.55,-36.82,-36.82,-35.59,0.05,0.03,0.03,0.02
   3.3.13 เครื่องพักกระแสไฟฟ้า,6.6,7.8,7.8,8.2,-21.31,17.76,17.76,5.34,0.00,0.00,0.00,0.00
   3.3.14 เครื่องซักผ้าและเครื่องซักแห้งและส่วนประกอบ,"3,992.7","3,782.5","3,782.5","3,464.9",-10.31,-5.26,-5.26,-8.40,1.10,1.06,1.06,1.00
   3.3.15 เครื่องอุปกรณ์ไฟฟ้าสำหรับให้สัญญาณเสียง และส่วนประกอบ,3.3,3.7,3.7,0.8,16.31,12.37,12.37,-77.28,0.00,0.00,0.00,0.00
   3.3.16 หม้อแบตเตอรี่และส่วนประกอบ,248.2,228.2,228.2,294.3,11.47,-8.05,-8.05,28.97,0.07,0.06,0.06,0.09
   3.3.17 แผงสวิทซ์และแผงควบคุมกระแสไฟฟ้า,612.7,742.1,742.1,711.0,-16.56,21.11,21.11,-4.19,0.17,0.21,0.21,0.21
   3.3.18 ส่วนประกอบที่ใช้กับมอเตอร์ไฟฟ้า และเครื่องกำเนิดไฟฟ้า,23.0,24.8,24.8,29.5,6.53,7.77,7.77,18.74,0.01,0.01,0.01,0.01
   3.3.19 เครื่องใช้ไฟฟ้าและส่วนประกอบอื่น ๆ,"1,224.9","1,072.4","1,072.4",959.9,-21.58,-12.45,-12.45,-10.49,0.34,0.30,0.30,0.28
  3.4 เครื่องอิเล็กทรอนิกส์,"6,863.9","6,812.0","6,812.0","7,090.8",-6.37,-0.76,-0.76,4.09,1.90,1.92,1.92,2.05
   3.4.1 เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,"4,919.9","4,855.9","4,855.9","5,114.7",-6.83,-1.30,-1.30,5.33,1.36,1.37,1.37,1.48
    (1) เครื่องคอมพิวเตอร์และอุปกรณ์,"3,983.2","4,158.2","4,158.2","4,347.8",-12.30,4.39,4.39,4.56,1.10,1.17,1.17,1.26
     (1.1) ฮาร์ด ดิสก์ ไดรฟ์,"1,416.1","1,952.6","1,952.6","1,927.2",171.18,37.88,37.88,-1.30,0.39,0.55,0.55,0.56
     (1.2) เครื่องคอมพิวเตอร์และอุปกรณ์ อื่นๆ,,"2,205.6","2,205.6","2,420.6",,,,9.75,,0.62,0.62,0.70
    (2) ส่วนประกอบคอมพิวเตอร์,644.7,619.2,619.2,630.0,34.63,-3.97,-3.97,1.76,0.18,0.17,0.17,0.18
    (3) สายไฟคอมพิวเตอร์,,,,,,,,,,,,
    (4) เทปแม่เหล็กและจานแม่แหล็กสำหรับคอมพิวเตอร์(พันชิ้น),292.0,78.5,78.5,136.8,12.29,-73.10,-73.10,74.24,0.08,0.02,0.02,0.04
   3.4.2 เครื่องคำนวณอิเล็กทรอนิกส์(พันเครื่อง),7.1,3.3,3.3,4.1,-36.89,-53.90,-53.90,26.27,0.00,0.00,0.00,0.00
   3.4.3 แผงวงจรไฟฟ้า,78.9,71.5,71.5,74.4,0.48,-9.44,-9.44,4.11,0.02,0.02,0.02,0.02
   3.4.4 วงจรพิมพ์,4.4,3.0,3.0,2.4,123.64,-30.80,-30.80,-22.11,0.00,0.00,0.00,0.00
   3.4.5 ตลับลูกปืน,88.0,52.1,52.1,18.4,-1.61,-40.78,-40.78,-64.74,0.02,0.01,0.01,0.01
   3.4.6 มอเตอร์และเครื่องกำเนิดไฟฟ้า,808.3,968.0,968.0,667.4,-8.91,19.76,19.76,-31.05,0.22,0.27,0.27,0.19
   3.4.7 เครื่องโทรสาร โทรศัพท์ อุปกรณ์และส่วนประกอบ,667.0,514.4,514.4,650.5,-7.66,-22.88,-22.88,26.47,0.18,0.14,0.14,0.19
    (1) เครื่องโทรสาร,0.1,,,,,,,,0.00,,,
