สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
มาเลเซีย,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
    (1) น้ำตาลทรายดิบ,"3,261.9","5,680.2","5,488.5",571.5,175.59,74.14,81.37,-89.59,0.87,1.77,1.85,0.23
    (2) น้ำตาลทรายขาว,"1,926.0","1,679.2","1,595.7",921.8,44.70,-12.82,-13.47,-42.23,0.52,0.52,0.54,0.38
    (3) น้ำตาลอื่น ๆ(เมตริกตัน),,,,,,,,,,,,
   2.2.2 กากน้ำตาล,59.9,52.0,47.2,51.3,-4.36,-13.30,-14.75,8.54,0.02,0.02,0.02,0.02
  2.3 ผลไม้กระป๋องและแปรรูป,804.8,747.9,670.9,690.5,1.48,-7.08,-9.22,2.91,0.22,0.23,0.23,0.28
   2.3.1 ผลไม้กระป๋อง,324.2,274.8,250.7,259.1,-6.45,-15.24,-16.86,3.35,0.09,0.09,0.08,0.11
    (1) สับปะรดกระป๋อง,34.2,33.4,27.7,16.7,-47.63,-2.37,-6.45,-39.61,0.01,0.01,0.01,0.01
    (2) เงาะและเงาะสอดไส้สับปะรด,24.6,20.7,19.5,28.7,26.18,-15.77,-19.15,47.37,0.01,0.01,0.01,0.01
    (3) ลิ้นจี่กระป๋อง,23.7,8.8,8.8,14.8,-10.79,-62.96,-60.81,69.15,0.01,0.00,0.00,0.01
    (4) ลำไยกระป๋อง,187.8,155.4,142.4,141.9,0.89,-17.25,-18.51,-0.38,0.05,0.05,0.05,0.06
    (5) มะม่วงกระป๋อง,11.2,10.3,9.4,4.1,0.37,-7.99,-9.67,-56.36,0.00,0.00,0.00,0.00
    (6) ผลไม้รวมกระป๋อง,15.6,15.9,13.9,22.2,44.02,1.49,-7.46,59.20,0.00,0.00,0.00,0.01
    (7) ผลไม้กระป๋องอื่น ๆ,27.2,30.4,29.1,30.7,0.17,11.92,14.82,5.61,0.01,0.01,0.01,0.01
   2.3.2 น้ำผลไม้,186.7,175.0,158.4,151.2,-3.49,-6.30,-7.66,-4.53,0.05,0.05,0.05,0.06
    (1) น้ำสับปะรด,5.7,3.6,3.4,4.2,-21.24,-36.29,-21.11,23.99,0.00,0.00,0.00,0.00
    (2) น้ำส้มชนิดออเร้นจ์,1.9,1.1,1.1,9.7,32.70,-39.25,-36.81,756.35,0.00,0.00,0.00,0.00
    (3) น้ำผลไม้ผสม,30.7,50.8,50.0,49.5,-12.40,65.47,63.15,-0.95,0.01,0.02,0.02,0.02
    (4) น้ำผลไม้อื่น ๆ,148.5,119.4,103.9,87.8,-0.89,-19.58,-22.93,-15.50,0.04,0.04,0.03,0.04
   2.3.3 ผลไม้แปรรูป,293.8,298.0,261.8,280.1,16.15,1.43,-1.56,7.00,0.08,0.09,0.09,0.11
    (1) สับปะรดแปรรูป,10.2,25.3,18.3,37.9,2.55,147.08,87.82,107.78,0.00,0.01,0.01,0.02
    (2) ส้มแปรรูป,0.8,0.6,0.5,0.7,-24.60,-24.66,-25.70,29.25,0.00,0.00,0.00,0.00
    (3) ผลไม้แปรรูปอื่น ๆ,282.8,272.2,243.0,241.5,16.89,-3.76,-4.90,-0.62,0.08,0.08,0.08,0.10
  2.4 ผักกระป๋อง และผักแปรรูป,279.1,354.4,327.5,382.7,56.37,26.99,35.82,16.85,0.07,0.11,0.11,0.16
   (1) ข้าวโพดฝักอ่อนกระป๋อง,1.2,1.8,1.8,0.5,4.85,52.25,52.25,-74.24,0.00,0.00,0.00,0.00
   (2) ข้าวโพดหวานกระป๋อง แปรรูป,108.2,110.5,102.6,126.7,-4.25,2.13,3.37,23.53,0.03,0.03,0.03,0.05
   (3) หน่อไม้กระป๋อง แปรรูป,0.5,0.7,0.7,0.2,41.14,25.65,27.35,-77.57,0.00,0.00,0.00,0.00
   (4) มะเขือเทศแปรรูป,2.9,1.2,1.2,0.1,"22,165.63",-57.86,-57.86,-90.80,0.00,0.00,0.00,0.00
   (5) เห็ดแปรรูป,0.3,,,0.0,-25.94,,,,0.00,,,0.00
   (6) พืชผักดองด้วยน้ำส้ม,0.0,2.8,2.4,3.1,-99.76,"69,520.00","59,160.00",30.01,0.00,0.00,0.00,0.00
   (7) ผักกระป๋องและผักแปรรูปอื่น ๆ ,166.0,237.4,218.9,252.1,168.23,43.03,59.74,15.21,0.04,0.07,0.07,0.10
  2.5 ผลิตภัณฑ์ข้าว,"1,072.1",979.2,887.9,"1,060.5",3.51,-8.66,-10.14,19.43,0.29,0.31,0.30,0.44
   2.5.1 แป้งข้าวเจ้า,121.0,100.6,86.9,96.2,4.20,-16.88,-23.50,10.72,0.03,0.03,0.03,0.04
   2.5.2 แป้งข้าวเหนียว,529.0,492.1,447.1,518.4,12.61,-6.98,-9.37,15.93,0.14,0.15,0.15,0.21
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,245.5,239.8,222.8,289.6,-11.99,-2.32,-1.23,29.97,0.07,0.07,0.08,0.12
   2.5.4 ขนมปังกรอบ,176.5,146.7,131.1,156.3,3.36,-16.87,-15.73,19.21,0.05,0.05,0.04,0.06
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,"1,052.1",982.9,901.9,"1,070.3",-20.10,-6.58,-6.72,18.68,0.28,0.31,0.30,0.44
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,500.8,414.8,375.4,418.2,-29.40,-17.18,-19.73,11.39,0.13,0.13,0.13,0.17
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,551.3,568.1,526.5,652.1,-9.25,3.05,5.47,23.87,0.15,0.18,0.18,0.27
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,276.7,268.4,253.8,223.6,-21.07,-2.99,0.74,-11.91,0.07,0.08,0.09,0.09
    (2) แป้งสาลี,8.4,14.4,13.7,11.2,"1,890.67",71.04,89.21,-17.84,0.00,0.00,0.00,0.00
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,266.2,285.3,259.0,417.3,3.80,7.19,7.91,61.13,0.07,0.09,0.09,0.17
  2.7 อาหารสัตว์เลี้ยง,"3,479.1","3,464.1","3,209.5","3,615.0",3.05,-0.43,0.91,12.63,0.93,1.08,1.08,1.48
   2.7.1 อาหารสุนัขและแมว,"2,940.4","2,928.2","2,723.5","3,032.8",14.72,-0.42,1.39,11.36,0.79,0.91,0.92,1.24
   2.7.2 อาหารสัตว์อื่น ๆ,538.7,535.9,486.0,582.2,-33.74,-0.52,-1.70,19.80,0.14,0.17,0.16,0.24
  2.8 สิ่งปรุงรสอาหาร,"1,272.9","1,350.4","1,224.9","1,185.8",19.91,6.09,5.92,-3.20,0.34,0.42,0.41,0.49
   2.8.1 ซอส,112.3,104.1,93.0,79.1,1.65,-7.37,-9.01,-14.96,0.03,0.03,0.03,0.03
    (1) ซอสพริก,65.8,59.4,52.3,42.8,0.58,-9.79,-11.69,-18.05,0.02,0.02,0.02,0.02
    (2) ซอสถั่วเหลือง,31.6,30.5,27.9,26.8,10.04,-3.36,-3.18,-3.71,0.01,0.01,0.01,0.01
    (3) ซอสมะเขือเทศ,15.0,14.2,12.8,9.4,-8.80,-5.20,-9.65,-26.87,0.00,0.00,0.00,0.00
   2.8.2 น้ำปลา,81.1,86.7,78.5,80.8,3.09,6.93,5.43,2.94,0.02,0.03,0.03,0.03
   2.8.3 เครื่องแกงสำเร็จรูป,93.9,108.8,100.6,97.6,552.68,15.90,14.80,-2.97,0.03,0.03,0.03,0.04
   2.8.4 ผงปรุงรส,259.9,337.1,303.2,301.0,-1.18,29.69,28.11,-0.73,0.07,0.10,0.10,0.12
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),725.7,713.8,649.6,627.3,21.97,-1.64,-0.90,-3.44,0.19,0.22,0.22,0.26
  2.9 นมและผลิตภัณฑ์นม,22.0,96.0,72.7,63.8,-20.22,335.66,293.30,-12.29,0.01,0.03,0.02,0.03
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,323.3,290.5,268.8,184.4,-0.76,-10.15,-10.21,-31.40,0.09,0.09,0.09,0.08
  2.11 เครื่องดื่ม,"1,669.6","1,595.0","1,449.8",733.5,14.44,-4.47,-7.26,-49.41,0.45,0.50,0.49,0.30
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,"1,400.9","1,358.5","1,225.0",623.3,12.72,-3.03,-7.17,-49.12,0.37,0.42,0.41,0.26
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),2.8,3.9,3.9,1.9,-53.29,40.85,68.17,-51.42,0.00,0.00,0.00,0.00
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),"1,385.1","1,344.8","1,211.4",620.4,12.02,-2.91,-7.30,-48.78,0.37,0.42,0.41,0.25
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),13.1,9.7,9.7,0.9,"3,046.26",-25.56,-7.60,-90.28,0.00,0.00,0.00,0.00
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),268.7,236.6,224.8,110.2,24.31,-11.96,-7.75,-50.97,0.07,0.07,0.08,0.05
    (1) วิสกี้(พันลิตร),35.6,91.0,86.0,33.7,232.23,155.37,141.87,-60.79,0.01,0.03,0.03,0.01
    (2) ไวน์(พันลิตร),10.0,8.5,5.2,7.8,273.21,-14.86,-48.06,50.78,0.00,0.00,0.00,0.00
    (3) เบียร์(พันลิตร),178.5,105.0,102.9,38.1,3.29,-41.18,-33.35,-62.96,0.05,0.03,0.03,0.02
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),44.6,32.1,30.6,30.6,49.01,-28.05,-29.88,-0.26,0.01,0.01,0.01,0.01
  2.12 ซุปและอาหารปรุงแต่ง,72.5,83.3,79.0,68.9,48.95,14.82,17.23,-12.84,0.02,0.03,0.03,0.03
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,64.3,72.5,69.8,60.0,51.55,12.80,14.08,-14.01,0.02,0.02,0.02,0.02
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,8.3,10.8,9.3,8.9,31.45,30.53,48.01,-4.00,0.00,0.00,0.00,0.00
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,"3,383.5","2,123.3","2,050.2","1,990.1",-25.08,-37.25,-37.66,-2.93,0.91,0.66,0.69,0.82
   (1) น้ำมันปาล์ม,"3,300.8","1,842.4","1,802.7","1,385.1",-24.65,-44.18,-43.88,-23.17,0.88,0.57,0.61,0.57
   (2) น้ำมันถั่วเหลือง,0.0,75.6,75.6,153.8,,"37,802,100.00","37,802,100.00",103.46,0.00,0.02,0.03,0.06
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,82.7,205.2,171.9,451.1,-38.95,148.21,125.41,162.52,0.02,0.06,0.06,0.19
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,4.4,3.7,3.7,8.1,-19.17,-17.08,-17.08,122.92,0.00,0.00,0.00,0.00
  2.15 โกโก้และของปรุงแต่ง,68.1,66.6,62.9,21.6,15.86,-2.20,-2.88,-65.57,0.02,0.02,0.02,0.01
  2.16 ไอศกรีม,823.0,826.3,755.5,926.4,1.38,0.41,-0.78,22.62,0.22,0.26,0.25,0.38
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,"3,273.1","4,181.5","3,839.4","4,802.7",1.08,27.75,27.67,25.09,0.88,1.30,1.29,1.97
 3. สินค้าอุตสาหกรรม,"277,400.2","222,152.0","205,977.1","173,059.4",7.12,-19.92,-19.25,-15.98,74.25,69.20,69.40,71.03
  3.1 สิ่งทอ,"3,685.3","3,156.8","2,923.1","2,579.6",5.88,-14.34,-14.18,-11.75,0.99,0.98,0.98,1.06
   3.1.1 เครื่องนุ่งห่ม,621.0,586.3,543.5,366.9,-5.58,-5.58,-1.89,-32.50,0.17,0.18,0.18,0.15
    (1) เสื้อผ้าสำเร็จรูป,563.5,524.5,487.0,339.0,-8.35,-6.93,-2.50,-30.40,0.15,0.16,0.16,0.14
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,171.9,153.3,142.5,100.2,22.15,-10.84,-1.60,-29.68,0.05,0.05,0.05,0.04
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,137.8,127.8,114.5,87.2,-30.58,-7.22,-8.58,-23.85,0.04,0.04,0.04,0.04
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),0.4,1.9,1.9,3.7,-77.05,364.13,364.13,98.26,0.00,0.00,0.00,0.00
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,2.2,2.6,2.4,1.8,203.26,20.28,9.04,-24.80,0.00,0.00,0.00,0.00
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,192.3,186.4,177.1,115.8,-6.83,-3.04,0.70,-34.61,0.05,0.06,0.06,0.05
     (1.6) เสื้อผ้าเด็กอ่อน,59.0,52.5,48.7,30.3,-11.69,-11.04,-4.57,-37.76,0.02,0.02,0.02,0.01
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,25.8,27.4,25.1,7.9,65.14,6.35,0.16,-68.34,0.01,0.01,0.01,0.00
    (3) ถุงเท้าและถุงน่อง,30.9,32.0,29.0,18.9,18.79,3.68,1.37,-34.55,0.01,0.01,0.01,0.01
    (4) ถุงมือผ้า,0.9,2.5,2.5,1.0,-34.09,183.70,190.08,-57.95,0.00,0.00,0.00,0.00
   3.1.2 ผ้าผืนและด้าย,"1,147.9",899.8,842.6,610.2,9.17,-21.61,-21.79,-27.59,0.31,0.28,0.28,0.25
    (1) ผ้าผืน,538.5,453.8,430.6,241.4,3.95,-15.73,-15.79,-43.95,0.14,0.14,0.15,0.10
     (1.1) ผ้าผืนทำจากฝ้าย,126.4,62.9,61.4,32.6,2.76,-50.24,-48.78,-46.82,0.03,0.02,0.02,0.01
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,384.8,371.1,350.0,196.4,6.35,-3.54,-4.44,-43.88,0.10,0.12,0.12,0.08
     (1.3) ผ้าผืนทำจากไหม,0.4,0.1,0.1,0.0,-27.51,-67.57,-58.38,-65.55,0.00,0.00,0.00,0.00
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,27.0,19.7,19.1,12.3,-17.59,-27.11,-23.44,-35.76,0.01,0.01,0.01,0.01
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,609.4,446.0,412.0,368.8,14.25,-26.81,-27.20,-10.49,0.16,0.14,0.14,0.15
     (2.1) ด้ายฝ้าย,155.7,90.6,74.4,70.8,20.71,-41.81,-49.52,-4.91,0.04,0.03,0.03,0.03
     (2.2) ด้ายเส้นใยประดิษฐ์,453.6,355.4,337.6,298.0,12.19,-21.66,-19.34,-11.73,0.12,0.11,0.11,0.12
   3.1.3 เคหะสิ่งทอ,241.6,182.8,169.0,124.1,3.87,-24.35,-23.27,-26.58,0.06,0.06,0.06,0.05
   3.1.4 เส้นใยประดิษฐ์,310.6,276.3,254.9,441.9,19.92,-11.05,-11.62,73.32,0.08,0.09,0.09,0.18
   3.1.5 ผ้าปักและผ้าลูกไม้,5.1,11.7,4.1,10.3,-35.39,127.89,-14.69,150.07,0.00,0.00,0.00,0.00
   3.1.6 ตาข่ายจับปลา,488.6,456.2,413.9,433.1,3.75,-6.62,-8.75,4.63,0.13,0.14,0.14,0.18
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,2.9,2.7,2.6,1.1,28.91,-8.37,-0.09,-56.99,0.00,0.00,0.00,0.00
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,34.2,31.5,30.7,15.7,1.21,-7.91,-4.45,-48.85,0.01,0.01,0.01,0.01
   3.1.9 สิ่งทออื่นๆ,833.4,709.6,661.6,576.3,8.94,-14.86,-14.38,-12.89,0.22,0.22,0.22,0.24
  3.2 อัญมณีและเครื่องประดับ,991.7,906.2,759.9,800.3,-30.59,-8.62,-15.49,5.32,0.27,0.28,0.26,0.33
   3.2.1 อัญมณี,172.8,147.1,105.2,98.1,77.03,-14.88,-35.98,-6.74,0.05,0.05,0.04,0.04
    (1) เพชร(พันกะรัต),74.1,28.8,28.8,24.3,175.40,-61.19,-61.19,-15.71,0.02,0.01,0.01,0.01
    (2) พลอย,96.7,118.3,76.4,73.9,36.68,22.38,-13.35,-3.30,0.03,0.04,0.03,0.03
    (3) ไข่มุก(กิโลกรัม),2.1,0.1,0.0,,"33,112.90",-97.18,-97.62,,0.00,0.00,0.00,
   3.2.2 เครื่องประดับแท้,707.8,717.2,615.1,593.3,-31.87,1.33,-2.28,-3.54,0.19,0.22,0.21,0.24
    (1) เครื่องประดับแท้ทำด้วยเงิน,481.6,428.5,353.4,254.5,-34.27,-11.03,-16.27,-27.98,0.13,0.13,0.12,0.10
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),172.2,206.5,190.7,321.7,-43.60,19.92,19.54,68.68,0.05,0.06,0.06,0.13
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,54.0,82.2,71.0,17.1,"6,241.54",52.26,48.26,-75.85,0.01,0.03,0.02,0.01
   3.2.3 เครื่องประดับอัญมณีเทียม,30.1,15.9,15.2,18.9,21.32,-47.10,-44.75,24.33,0.01,0.00,0.01,0.01
   3.2.4 อัญมณีสังเคราะห์,5.9,6.5,5.7,3.3,20.33,9.25,0.76,-41.36,0.00,0.00,0.00,0.00
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,0.4,0.6,0.6,6.2,-97.63,41.63,32.56,"1,011.67",0.00,0.00,0.00,0.00
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,74.6,18.9,18.2,80.4,-69.51,-74.66,-74.70,342.62,0.02,0.01,0.01,0.03
  3.3 เครื่องใช้ไฟฟ้า,"32,880.0","29,153.9","26,920.0","25,208.1",9.07,-11.33,-11.39,-6.36,8.80,9.08,9.07,10.35
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,"1,591.6","1,536.1","1,402.3",707.4,-27.01,-3.49,-7.89,-49.56,0.43,0.48,0.47,0.29
    (1) เครื่องวิดีโอ,0.3,0.9,0.9,8.7,381.60,231.47,253.24,897.35,0.00,0.00,0.00,0.00
    (2) เครื่องเสียง,0.3,0.9,0.9,0.0,-99.58,172.93,186.75,-94.92,0.00,0.00,0.00,0.00
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),332.5,331.7,303.0,358.8,-2.12,-0.22,-0.88,18.40,0.09,0.10,0.10,0.15
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),"1,258.6","1,202.6","1,097.5",339.8,-28.69,-4.45,-9.76,-69.04,0.34,0.37,0.37,0.14
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,"2,534.9","1,631.2","1,528.8","1,213.7",18.13,-35.65,-35.13,-20.61,0.68,0.51,0.52,0.50
    (1) เครื่องรับวิทยุ,"1,173.3",760.9,717.5,212.7,8.32,-35.15,-33.30,-70.36,0.31,0.24,0.24,0.09
    (2) เครื่องรับโทรทัศน์,742.8,484.5,447.1,545.0,60.94,-34.77,-35.19,21.90,0.20,0.15,0.15,0.22
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,618.8,385.8,364.2,456.0,2.94,-37.65,-38.38,25.22,0.17,0.12,0.12,0.19
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),0.1,,,,-91.33,,,,0.00,,,
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,"1,056.3","1,979.7","1,823.0","1,684.8",88.38,87.42,94.55,-7.58,0.28,0.62,0.61,0.69
    (1) ลำโพงขยายเสียง,56.4,52.7,49.1,47.0,-0.11,-6.61,-3.80,-4.21,0.02,0.02,0.02,0.02
    (2) ส่วนประกอบของลำโพงขยายเสียง,999.8,"1,927.0","1,773.9","1,637.8",98.30,92.73,100.21,-7.68,0.27,0.60,0.60,0.67
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,769.1,470.5,455.9,166.0,15.65,-38.82,-36.79,-63.58,0.21,0.15,0.15,0.07
    (1) เตาอบไมโครเวฟ(พันเครื่อง),1.0,0.2,0.2,0.0,-63.56,-76.69,-77.27,-89.66,0.00,0.00,0.00,0.00
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,768.1,470.3,455.7,166.0,15.98,-38.77,-36.74,-63.57,0.21,0.15,0.15,0.07
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,342.9,161.0,160.9,9.1,282.86,-53.04,-50.88,-94.36,0.09,0.05,0.05,0.00
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),57.9,51.5,48.0,36.8,12.81,-11.08,-11.52,-23.46,0.02,0.02,0.02,0.02
     (2.3) เครื่องทำน้ำร้อน,11.1,6.1,4.7,0.9,-19.03,-44.77,-56.12,-79.82,0.00,0.00,0.00,0.00
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,356.2,251.6,242.1,119.2,-29.84,-29.35,-26.16,-50.75,0.10,0.08,0.08,0.05
   3.3.6 พัดลม,366.9,284.2,268.6,219.8,5.29,-22.52,-21.70,-18.19,0.10,0.09,0.09,0.09
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,"3,418.8","2,688.4","2,425.9","2,668.2",15.20,-21.36,-21.28,9.99,0.92,0.84,0.82,1.10
    (1) ตู้เย็นใช้ในบ้านเรือน,"3,031.2","2,438.5","2,205.6","2,504.8",14.27,-19.55,-18.98,13.57,0.81,0.76,0.74,1.03
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,102.5,113.6,106.5,67.5,-10.03,10.81,12.28,-36.65,0.03,0.04,0.04,0.03
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,285.1,136.4,113.9,96.0,41.65,-52.17,-56.98,-15.70,0.08,0.04,0.04,0.04
     (3.1) อีแวโพเรเตอร์,7.4,6.5,5.8,3.2,105.56,-12.65,-1.83,-45.00,0.00,0.00,0.00,0.00
     (3.2) คอนเดนเซอร์,,,,,,,,,,,,
     (3.3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง อื่นๆ,277.7,129.9,108.1,92.8,40.49,-53.22,-58.25,-14.12,0.07,0.04,0.04,0.04
   3.3.8 เครื่องปรับอากาศและส่วนประกอบ,"2,990.8","2,730.5","2,521.1","1,914.1",8.09,-8.70,-9.96,-24.08,0.80,0.85,0.85,0.79
    (1) แบบติดหน้าต่างหรือฝาผนัง,"1,759.2","1,653.9","1,526.2","1,141.9",19.31,-5.99,-8.34,-25.18,0.47,0.52,0.51,0.47
    (2) แบบเปลี่ยนวงจรความเย็นหรือวงจรความร้อน,5.6,5.1,4.7,3.1,-4.19,-8.54,-11.37,-34.54,0.00,0.00,0.00,0.00
    (3) แบบขับด้วยมอเตอร์ใช้เปลี่ยนอุณหภูมิและความร้อน,97.3,64.0,58.9,70.9,-41.01,-34.23,-34.72,20.34,0.03,0.02,0.02,0.03
    (4) แบบแยกหน่วยทำความเย็น,40.7,10.3,8.5,1.2,-70.69,-74.57,-78.35,-86.08,0.01,0.00,0.00,0.00
    (5) ส่วนประกอบของเครื่องปรับอากาศ,"1,087.9",997.1,922.7,697.0,10.70,-8.35,-7.73,-24.46,0.29,0.31,0.31,0.29
   3.3.9 เครื่องคอมเพรสเซอร์ของเครื่องทำความเย็น,"1,446.0","1,222.0","1,130.8",708.5,3.32,-15.49,-15.36,-37.34,0.39,0.38,0.38,0.29
   3.3.10 สายไฟฟ้า สายเคเบิ้ล,668.8,736.9,658.5,722.5,7.92,10.17,7.56,9.72,0.18,0.23,0.22,0.30
   3.3.11 หลอดไฟฟ้า,46.9,52.6,44.2,26.0,-22.65,12.12,1.42,-41.21,0.01,0.02,0.01,0.01
   3.3.12 เครื่องตัดต่อและป้องกันวงจรไฟฟ้า,"5,159.0","3,817.7","3,580.5","5,055.3",-5.78,-26.00,-25.72,41.19,1.38,1.19,1.21,2.07
   3.3.13 เครื่องพักกระแสไฟฟ้า,402.1,270.9,251.7,176.7,82.75,-32.63,-34.43,-29.79,0.11,0.08,0.08,0.07
   3.3.14 เครื่องซักผ้าและเครื่องซักแห้งและส่วนประกอบ,"1,856.6","1,257.7","1,147.9","1,278.3",7.97,-32.26,-32.35,11.36,0.50,0.39,0.39,0.52
   3.3.15 เครื่องอุปกรณ์ไฟฟ้าสำหรับให้สัญญาณเสียง และส่วนประกอบ,460.3,754.8,675.1,693.3,174.71,63.98,59.94,2.68,0.12,0.24,0.23,0.28
   3.3.16 หม้อแบตเตอรี่และส่วนประกอบ,"3,137.6","2,598.8","2,394.6","2,105.3",2.75,-17.17,-18.52,-12.08,0.84,0.81,0.81,0.86
   3.3.17 แผงสวิทซ์และแผงควบคุมกระแสไฟฟ้า,"2,332.9","2,150.9","2,036.3","2,253.1",13.19,-7.80,-4.23,10.64,0.62,0.67,0.69,0.92
   3.3.18 ส่วนประกอบที่ใช้กับมอเตอร์ไฟฟ้า และเครื่องกำเนิดไฟฟ้า,19.0,12.0,11.4,10.0,67.42,-36.48,-32.53,-11.86,0.01,0.00,0.00,0.00
   3.3.19 เครื่องใช้ไฟฟ้าและส่วนประกอบอื่น ๆ,"4,622.3","4,958.9","4,563.4","3,605.2",24.25,7.28,8.15,-21.00,1.24,1.54,1.54,1.48
  3.4 เครื่องอิเล็กทรอนิกส์,"74,133.3","49,454.2","45,650.8","39,351.0",7.20,-33.29,-32.77,-13.80,19.84,15.41,15.38,16.15
   3.4.1 เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,"45,006.7","26,030.4","24,578.8","17,954.7",1.19,-42.16,-40.23,-26.95,12.05,8.11,8.28,7.37
    (1) เครื่องคอมพิวเตอร์และอุปกรณ์,"21,726.7","16,530.8","15,716.0","12,198.6",11.53,-23.91,-18.51,-22.38,5.82,5.15,5.30,5.01
     (1.1) ฮาร์ด ดิสก์ ไดรฟ์,"14,787.8","9,701.8","9,566.1","1,495.1",16.57,-34.39,-27.29,-84.37,3.96,3.02,3.22,0.61
     (1.2) เครื่องคอมพิวเตอร์และอุปกรณ์ อื่นๆ,"6,938.9","6,829.0","6,149.8","10,703.5",2.12,-1.58,0.35,74.05,1.86,2.13,2.07,4.39
    (2) ส่วนประกอบคอมพิวเตอร์,"23,029.7","9,331.3","8,705.4","4,894.3",-7.45,-59.48,-59.69,-43.78,6.16,2.91,2.93,2.01
    (3) สายไฟคอมพิวเตอร์,,,,,,,,,,,,
    (4) เทปแม่เหล็กและจานแม่แหล็กสำหรับคอมพิวเตอร์(พันชิ้น),250.3,168.2,157.3,861.9,120.04,-32.79,-33.07,447.76,0.07,0.05,0.05,0.35
   3.4.2 เครื่องคำนวณอิเล็กทรอนิกส์(พันเครื่อง),6.0,0.2,0.1,0.2,-94.33,-96.87,-98.90,199.85,0.00,0.00,0.00,0.00
   3.4.3 แผงวงจรไฟฟ้า,"17,241.2","16,717.2","14,906.6","13,086.1",37.52,-3.04,-5.23,-12.21,4.61,5.21,5.02,5.37
