สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
เมียนม่า,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
สินค้า,2559,2560,2560,2561,2559,2560,2560,2561,2559,2560,2560,2561
,,,(ม.ค.-ธ.ค.),(ม.ค.-ธ.ค.),,,(ม.ค.-ธ.ค.),(ม.ค.-ธ.ค.),,,(ม.ค.-ธ.ค.),(ม.ค.-ธ.ค.)
    (3) ปูแปรรูป,8.5,8.3,8.3,2.2,-4.41,-1.34,-1.34,-74.14,0.01,0.01,0.01,0.00
    (4) ปลาแปรรูป,298.4,87.6,87.6,64.6,-30.29,-70.63,-70.63,-26.24,0.20,0.06,0.06,0.04
     (4.1) ปลาทูน่า แปรรูป,,,,0.1,,,,,,,,0.00
     (4.2) ปลาอื่น ๆ แปรรูป,298.4,87.6,87.6,64.6,-30.29,-70.63,-70.63,-26.31,0.20,0.06,0.06,0.04
    (5) สัตว์น้ำประเภทครัสตาเซีย แปรรูป,1.1,0.9,0.9,0.2,-18.03,-17.08,-17.08,-75.48,0.00,0.00,0.00,0.00
    (6) หอยลาย แปรรูป,0.3,0.2,0.2,0.0,-46.23,-29.95,-29.95,-94.79,0.00,0.00,0.00,0.00
    (7)  อาหารทะเลแปรรูปอื่น ๆ,1.5,1.0,1.0,,1.96,-33.45,-33.45,,0.00,0.00,0.00,
  2.2 น้ำตาลทรายและกากน้ำตาล,"10,433.1","9,113.3","9,113.3","10,424.5",25.77,-12.65,-12.65,14.39,7.12,6.24,6.24,7.03
   2.2.1 น้ำตาลทราย,"10,432.9","9,113.1","9,113.1","10,424.4",25.78,-12.65,-12.65,14.39,7.12,6.24,6.24,7.03
    (1) น้ำตาลทรายดิบ,76.6,25.2,25.2,7.3,742.85,-67.03,-67.03,-71.13,0.05,0.02,0.02,0.00
    (2) น้ำตาลทรายขาว,"10,356.3","9,087.9","9,087.9","10,417.1",25.00,-12.25,-12.25,14.63,7.07,6.22,6.22,7.03
    (3) น้ำตาลอื่น ๆ(เมตริกตัน),,,,,,,,,,,,
   2.2.2 กากน้ำตาล,0.2,0.2,0.2,0.2,-75.91,-10.24,-10.24,-14.80,0.00,0.00,0.00,0.00
  2.3 ผลไม้กระป๋องและแปรรูป,858.3,722.9,722.9,682.1,2.96,-15.78,-15.78,-5.65,0.59,0.49,0.49,0.46
   2.3.1 ผลไม้กระป๋อง,79.1,72.1,72.1,69.0,-2.09,-8.83,-8.83,-4.28,0.05,0.05,0.05,0.05
    (1) สับปะรดกระป๋อง,0.0,0.0,0.0,0.3,,-75.47,-75.47,"19,176.92",0.00,0.00,0.00,0.00
    (2) เงาะและเงาะสอดไส้สับปะรด,55.8,54.3,54.3,47.9,23.48,-2.78,-2.78,-11.75,0.04,0.04,0.04,0.03
    (3) ลิ้นจี่กระป๋อง,2.8,3.0,3.0,2.5,8.71,9.26,9.26,-18.12,0.00,0.00,0.00,0.00
    (4) ลำไยกระป๋อง,1.4,0.9,0.9,0.6,-32.37,-35.69,-35.69,-29.92,0.00,0.00,0.00,0.00
    (5) มะม่วงกระป๋อง,0.1,,,0.5,-85.58,,,,0.00,,,0.00
    (6) ผลไม้รวมกระป๋อง,0.9,1.3,1.3,1.7,61.56,39.75,39.75,37.54,0.00,0.00,0.00,0.00
    (7) ผลไม้กระป๋องอื่น ๆ,18.1,12.7,12.7,15.6,-39.08,-30.05,-30.05,22.79,0.01,0.01,0.01,0.01
   2.3.2 น้ำผลไม้,663.8,545.1,545.1,497.1,3.02,-17.87,-17.87,-8.82,0.45,0.37,0.37,0.34
    (1) น้ำสับปะรด,3.2,6.0,6.0,7.8,65.93,87.35,87.35,29.03,0.00,0.00,0.00,0.01
    (2) น้ำส้มชนิดออเร้นจ์,110.4,80.7,80.7,55.7,62.82,-26.96,-26.96,-30.91,0.08,0.06,0.06,0.04
    (3) น้ำผลไม้ผสม,300.2,262.6,262.6,242.3,-9.10,-12.51,-12.51,-7.72,0.20,0.18,0.18,0.16
    (4) น้ำผลไม้อื่น ๆ,249.9,195.8,195.8,191.2,2.29,-21.65,-21.65,-2.35,0.17,0.13,0.13,0.13
   2.3.3 ผลไม้แปรรูป,115.5,105.7,105.7,116.0,6.36,-8.48,-8.48,9.76,0.08,0.07,0.07,0.08
    (1) สับปะรดแปรรูป,0.0,3.2,3.2,1.1,-98.61,"8,187.92","8,187.92",-66.42,0.00,0.00,0.00,0.00
    (2) ส้มแปรรูป,0.2,0.4,0.4,0.2,-0.41,121.15,121.15,-51.63,0.00,0.00,0.00,0.00
    (3) ผลไม้แปรรูปอื่น ๆ,115.2,102.0,102.0,114.7,9.15,-11.46,-11.46,12.43,0.08,0.07,0.07,0.08
  2.4 ผักกระป๋อง และผักแปรรูป,31.1,40.1,40.1,50.5,6.16,28.99,28.99,25.96,0.02,0.03,0.03,0.03
   (1) ข้าวโพดฝักอ่อนกระป๋อง,0.0,,,0.8,-67.65,,,,0.00,,,0.00
   (2) ข้าวโพดหวานกระป๋อง แปรรูป,0.0,0.0,0.0,0.0,-96.54,-16.34,-16.34,-43.15,0.00,0.00,0.00,0.00
   (3) หน่อไม้กระป๋อง แปรรูป,0.0,0.0,0.0,,,-6.91,-6.91,,0.00,0.00,0.00,
   (4) มะเขือเทศแปรรูป,2.6,3.9,3.9,2.0,270.64,50.77,50.77,-49.19,0.00,0.00,0.00,0.00
   (5) เห็ดแปรรูป,0.2,3.8,3.8,0.3,6.56,"2,006.26","2,006.26",-91.41,0.00,0.00,0.00,0.00
   (6) พืชผักดองด้วยน้ำส้ม,0.6,0.6,0.6,0.1,-5.31,0.82,0.82,-84.17,0.00,0.00,0.00,0.00
   (7) ผักกระป๋องและผักแปรรูปอื่น ๆ ,27.6,31.7,31.7,47.2,3.83,14.72,14.72,49.04,0.02,0.02,0.02,0.03
  2.5 ผลิตภัณฑ์ข้าว,949.7,860.4,860.4,700.7,6.36,-9.40,-9.40,-18.57,0.65,0.59,0.59,0.47
   2.5.1 แป้งข้าวเจ้า,8.0,5.5,5.5,4.4,36.38,-31.23,-31.23,-21.09,0.01,0.00,0.00,0.00
   2.5.2 แป้งข้าวเหนียว,40.5,36.4,36.4,29.3,-1.39,-10.15,-10.15,-19.54,0.03,0.02,0.02,0.02
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,171.3,156.4,156.4,265.3,55.17,-8.75,-8.75,69.69,0.12,0.11,0.11,0.18
   2.5.4 ขนมปังกรอบ,729.8,662.2,662.2,401.7,-0.78,-9.27,-9.27,-39.33,0.50,0.45,0.45,0.27
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,"4,695.4","5,347.2","5,347.2","4,935.6",2.38,13.88,13.88,-7.70,3.20,3.66,3.66,3.33
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,"3,804.7","3,567.3","3,567.3","3,243.1",-1.83,-6.24,-6.24,-9.09,2.60,2.44,2.44,2.19
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,890.7,"1,779.9","1,779.9","1,692.5",25.38,99.84,99.84,-4.91,0.61,1.22,1.22,1.14
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,354.1,222.7,222.7,177.9,57.01,-37.11,-37.11,-20.14,0.24,0.15,0.15,0.12
    (2) แป้งสาลี,35.5,28.4,28.4,25.2,8.70,-20.07,-20.07,-11.38,0.02,0.02,0.02,0.02
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,501.0,"1,528.8","1,528.8","1,489.4",10.81,205.15,205.15,-2.57,0.34,1.05,1.05,1.01
  2.7 อาหารสัตว์เลี้ยง,574.6,626.3,626.3,731.0,32.13,8.99,8.99,16.73,0.39,0.43,0.43,0.49
   2.7.1 อาหารสุนัขและแมว,93.8,73.9,73.9,153.9,50.96,-21.18,-21.18,108.15,0.06,0.05,0.05,0.10
   2.7.2 อาหารสัตว์อื่น ๆ,480.8,552.3,552.3,577.1,28.99,14.87,14.87,4.49,0.33,0.38,0.38,0.39
  2.8 สิ่งปรุงรสอาหาร,984.3,"1,019.9","1,019.9","1,038.3",9.48,3.61,3.61,1.80,0.67,0.70,0.70,0.70
   2.8.1 ซอส,101.5,106.9,106.9,111.0,1.31,5.31,5.31,3.87,0.07,0.07,0.07,0.07
    (1) ซอสพริก,54.6,46.5,46.5,47.8,-8.14,-14.81,-14.81,2.81,0.04,0.03,0.03,0.03
    (2) ซอสถั่วเหลือง,24.3,36.5,36.5,41.8,4.40,50.42,50.42,14.54,0.02,0.02,0.02,0.03
    (3) ซอสมะเขือเทศ,22.6,23.9,23.9,21.4,29.35,5.48,5.48,-10.36,0.02,0.02,0.02,0.01
   2.8.2 น้ำปลา,156.2,176.8,176.8,197.5,20.47,13.20,13.20,11.70,0.11,0.12,0.12,0.13
   2.8.3 เครื่องแกงสำเร็จรูป,30.1,11.8,11.8,6.9,-6.53,-60.77,-60.77,-41.13,0.02,0.01,0.01,0.00
   2.8.4 ผงปรุงรส,211.8,189.1,189.1,414.8,12.21,-10.71,-10.71,119.34,0.14,0.13,0.13,0.28
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),484.8,535.3,535.3,308.0,8.14,10.42,10.42,-42.47,0.33,0.37,0.37,0.21
  2.9 นมและผลิตภัณฑ์นม,643.9,619.9,619.9,528.4,4.41,-3.73,-3.73,-14.76,0.44,0.42,0.42,0.36
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,528.9,594.9,594.9,560.8,14.29,12.48,12.48,-5.73,0.36,0.41,0.41,0.38
  2.11 เครื่องดื่ม,"12,672.9","11,629.7","11,629.7","10,980.4",-2.42,-8.23,-8.23,-5.58,8.65,7.96,7.96,7.41
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,"6,937.8","6,959.5","6,959.5","6,461.1",13.24,0.31,0.31,-7.16,4.73,4.76,4.76,4.36
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),761.4,553.8,553.8,578.2,-2.41,-27.27,-27.27,4.41,0.52,0.38,0.38,0.39
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),"6,076.1","6,315.2","6,315.2","5,838.5",16.05,3.94,3.94,-7.55,4.15,4.32,4.32,3.94
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),100.3,90.5,90.5,44.4,-9.39,-9.75,-9.75,-50.96,0.07,0.06,0.06,0.03
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),"5,735.1","4,670.2","4,670.2","4,519.3",-16.41,-18.57,-18.57,-3.23,3.91,3.20,3.20,3.05
    (1) วิสกี้(พันลิตร),"1,798.5","1,710.8","1,710.8","1,652.1",-2.42,-4.88,-4.88,-3.43,1.23,1.17,1.17,1.11
    (2) ไวน์(พันลิตร),581.3,641.3,641.3,758.6,3.15,10.32,10.32,18.30,0.40,0.44,0.44,0.51
    (3) เบียร์(พันลิตร),"2,885.6","1,959.6","1,959.6","1,575.6",-26.48,-32.09,-32.09,-19.60,1.97,1.34,1.34,1.06
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),469.7,358.5,358.5,532.9,-11.31,-23.68,-23.68,48.66,0.32,0.25,0.25,0.36
  2.12 ซุปและอาหารปรุงแต่ง,227.8,237.2,237.2,238.5,-2.05,4.09,4.09,0.56,0.16,0.16,0.16,0.16
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,17.8,27.8,27.8,35.9,-32.17,55.99,55.99,29.33,0.01,0.02,0.02,0.02
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,210.0,209.4,209.4,202.6,1.78,-0.32,-0.32,-3.25,0.14,0.14,0.14,0.14
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,"1,591.4","1,603.8","1,603.8","1,576.5",6.62,0.78,0.78,-1.70,1.09,1.10,1.10,1.06
   (1) น้ำมันปาล์ม,"1,044.5",963.0,963.0,961.6,-6.39,-7.80,-7.80,-0.15,0.71,0.66,0.66,0.65
   (2) น้ำมันถั่วเหลือง,280.2,303.0,303.0,301.2,23.89,8.11,8.11,-0.58,0.19,0.21,0.21,0.20
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,266.6,337.8,337.8,313.7,77.03,26.69,26.69,-7.13,0.18,0.23,0.23,0.21
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,130.2,129.2,129.2,146.3,23.08,-0.77,-0.77,13.17,0.09,0.09,0.09,0.10
  2.15 โกโก้และของปรุงแต่ง,223.7,204.3,204.3,209.6,9.07,-8.67,-8.67,2.62,0.15,0.14,0.14,0.14
  2.16 ไอศกรีม,47.6,75.2,75.2,88.0,105.29,57.82,57.82,17.00,0.03,0.05,0.05,0.06
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,"4,845.6","3,700.3","3,700.3","3,090.7",-2.97,-23.64,-23.64,-16.48,3.31,2.53,2.53,2.09
 3. สินค้าอุตสาหกรรม,"92,080.4","90,456.8","90,456.8","89,997.5",6.54,-1.76,-1.76,-0.51,62.84,61.90,61.90,60.73
  3.1 สิ่งทอ,"8,905.1","8,609.1","8,609.1","8,891.2",6.26,-3.32,-3.32,3.28,6.08,5.89,5.89,6.00
   3.1.1 เครื่องนุ่งห่ม,826.9,761.5,761.5,823.6,-11.32,-7.91,-7.91,8.16,0.56,0.52,0.52,0.56
    (1) เสื้อผ้าสำเร็จรูป,757.8,699.4,699.4,740.2,-9.05,-7.71,-7.71,5.83,0.52,0.48,0.48,0.50
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,413.2,298.5,298.5,261.2,-21.70,-27.77,-27.77,-12.49,0.28,0.20,0.20,0.18
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,105.1,89.9,89.9,112.6,24.86,-14.49,-14.49,25.35,0.07,0.06,0.06,0.08
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),,0.1,0.1,1.6,,,,"1,811.89",,0.00,0.00,0.00
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,0.0,0.0,0.0,2.3,,676.00,676.00,"5,773.71",0.00,0.00,0.00,0.00
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,233.0,300.5,300.5,325.8,10.96,28.96,28.96,8.40,0.16,0.21,0.21,0.22
     (1.6) เสื้อผ้าเด็กอ่อน,6.5,10.4,10.4,36.7,-43.03,60.59,60.59,253.37,0.00,0.01,0.01,0.02
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,60.6,52.4,52.4,77.0,-33.21,-13.57,-13.57,46.88,0.04,0.04,0.04,0.05
    (3) ถุงเท้าและถุงน่อง,3.9,5.3,5.3,1.5,-41.05,36.09,36.09,-71.02,0.00,0.00,0.00,0.00
    (4) ถุงมือผ้า,4.6,4.4,4.4,4.9,145.26,-3.22,-3.22,11.42,0.00,0.00,0.00,0.00
   3.1.2 ผ้าผืนและด้าย,"5,473.0","5,481.4","5,481.4","5,608.1",4.20,0.15,0.15,2.31,3.73,3.75,3.75,3.78
    (1) ผ้าผืน,"5,238.9","5,305.8","5,305.8","5,418.8",3.59,1.28,1.28,2.13,3.58,3.63,3.63,3.66
     (1.1) ผ้าผืนทำจากฝ้าย,"2,412.3","2,225.9","2,225.9","2,274.9",-2.92,-7.73,-7.73,2.20,1.65,1.52,1.52,1.54
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,"2,671.2","2,899.0","2,899.0","2,903.4",8.12,8.53,8.53,0.15,1.82,1.98,1.98,1.96
     (1.3) ผ้าผืนทำจากไหม,0.0,,,0.0,-45.79,,,,0.00,,,0.00
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,155.3,181.0,181.0,240.5,53.05,16.49,16.49,32.91,0.11,0.12,0.12,0.16
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,234.1,175.5,175.5,189.3,20.03,-25.02,-25.02,7.82,0.16,0.12,0.12,0.13
     (2.1) ด้ายฝ้าย,14.1,28.5,28.5,21.5,-26.45,102.56,102.56,-24.38,0.01,0.02,0.02,0.01
     (2.2) ด้ายเส้นใยประดิษฐ์,220.1,147.1,147.1,167.7,25.08,-33.16,-33.16,14.05,0.15,0.10,0.10,0.11
   3.1.3 เคหะสิ่งทอ,278.2,232.4,232.4,220.7,5.54,-16.44,-16.44,-5.04,0.19,0.16,0.16,0.15
   3.1.4 เส้นใยประดิษฐ์,125.6,122.9,122.9,300.1,42.93,-2.21,-2.21,144.29,0.09,0.08,0.08,0.20
   3.1.5 ผ้าปักและผ้าลูกไม้,170.5,212.7,212.7,240.4,-6.98,24.76,24.76,13.02,0.12,0.15,0.15,0.16
   3.1.6 ตาข่ายจับปลา,"1,008.5",836.0,836.0,732.0,22.89,-17.10,-17.10,-12.44,0.69,0.57,0.57,0.49
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,0.2,0.5,0.5,2.6,128.39,82.72,82.72,476.45,0.00,0.00,0.00,0.00
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,17.9,43.2,43.2,28.1,6.61,140.86,140.86,-34.95,0.01,0.03,0.03,0.02
   3.1.9 สิ่งทออื่นๆ,"1,004.2",918.5,918.5,935.5,21.89,-8.54,-8.54,1.85,0.69,0.63,0.63,0.63
  3.2 อัญมณีและเครื่องประดับ,702.4,530.7,530.7,490.9,-20.83,-24.45,-24.45,-7.49,0.48,0.36,0.36,0.33
   3.2.1 อัญมณี,231.1,159.8,159.8,94.2,907.52,-30.84,-30.84,-41.04,0.16,0.11,0.11,0.06
    (1) เพชร(พันกะรัต),146.4,74.3,74.3,58.8,,-49.22,-49.22,-20.86,0.10,0.05,0.05,0.04
    (2) พลอย,84.7,85.5,85.5,35.4,281.51,0.90,0.90,-58.59,0.06,0.06,0.06,0.02
    (3) ไข่มุก(กิโลกรัม),,,,,,,,,,,,
   3.2.2 เครื่องประดับแท้,50.9,15.2,15.2,18.8,343.22,-70.12,-70.12,23.70,0.03,0.01,0.01,0.01
    (1) เครื่องประดับแท้ทำด้วยเงิน,2.0,3.8,3.8,4.3,44.45,97.09,97.09,12.35,0.00,0.00,0.00,0.00
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),49.0,11.4,11.4,5.8,383.04,-76.78,-76.78,-49.09,0.03,0.01,0.01,0.00
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,,,,8.7,,,,,,,,0.01
   3.2.3 เครื่องประดับอัญมณีเทียม,4.8,1.6,1.6,8.8,-11.69,-65.96,-65.96,434.62,0.00,0.00,0.00,0.01
   3.2.4 อัญมณีสังเคราะห์,,,,1.0,,,,,,,,0.00
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,408.9,344.8,344.8,355.4,-51.58,-15.68,-15.68,3.08,0.28,0.24,0.24,0.24
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,6.6,9.2,9.2,12.7,146.81,39.10,39.10,37.75,0.00,0.01,0.01,0.01
  3.3 เครื่องใช้ไฟฟ้า,"8,095.2","8,337.3","8,337.3","7,413.5",5.09,2.99,2.99,-11.08,5.52,5.70,5.70,5.00
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,72.5,143.0,143.0,94.2,-48.58,97.16,97.16,-34.16,0.05,0.10,0.10,0.06
    (1) เครื่องวิดีโอ,15.1,4.9,4.9,10.7,23.37,-67.92,-67.92,120.14,0.01,0.00,0.00,0.01
    (2) เครื่องเสียง,0.0,10.8,10.8,11.2,-62.57,"22,137.17","22,137.17",3.80,0.00,0.01,0.01,0.01
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),20.8,67.6,67.6,32.3,-38.46,225.05,225.05,-52.27,0.01,0.05,0.05,0.02
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),36.5,59.7,59.7,40.0,-61.47,63.36,63.36,-33.08,0.02,0.04,0.04,0.03
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,"1,060.0","1,238.0","1,238.0","1,211.0",1.07,16.80,16.80,-2.18,0.72,0.85,0.85,0.82
    (1) เครื่องรับวิทยุ,21.6,42.3,42.3,57.5,46.63,95.79,95.79,35.96,0.01,0.03,0.03,0.04
    (2) เครื่องรับโทรทัศน์,772.8,892.8,892.8,954.3,12.59,15.54,15.54,6.89,0.53,0.61,0.61,0.64
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,265.6,302.9,302.9,199.2,-23.61,14.06,14.06,-34.24,0.18,0.21,0.21,0.13
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),0.2,0.6,0.6,,,188.97,188.97,,0.00,0.00,0.00,
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,101.4,76.5,76.5,86.2,29.03,-24.59,-24.59,12.79,0.07,0.05,0.05,0.06
    (1) ลำโพงขยายเสียง,92.6,76.2,76.2,85.1,18.40,-17.76,-17.76,11.72,0.06,0.05,0.05,0.06
    (2) ส่วนประกอบของลำโพงขยายเสียง,8.8,0.3,0.3,1.1,"2,383.56",-96.69,-96.69,293.91,0.01,0.00,0.00,0.00
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,765.1,662.5,662.5,613.3,21.18,-13.41,-13.41,-7.44,0.52,0.45,0.45,0.41
    (1) เตาอบไมโครเวฟ(พันเครื่อง),39.5,12.0,12.0,9.8,358.31,-69.71,-69.71,-17.82,0.03,0.01,0.01,0.01
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,725.7,650.6,650.6,603.4,16.52,-10.35,-10.35,-7.25,0.50,0.45,0.45,0.41
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,441.1,373.1,373.1,332.8,18.17,-15.42,-15.42,-10.80,0.30,0.26,0.26,0.22
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),0.2,0.4,0.4,0.3,-79.68,139.89,139.89,-14.58,0.00,0.00,0.00,0.00
     (2.3) เครื่องทำน้ำร้อน,26.0,16.8,16.8,17.0,15.13,-35.36,-35.36,1.56,0.02,0.01,0.01,0.01
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,258.4,260.3,260.3,253.3,14.27,0.74,0.74,-2.70,0.18,0.18,0.18,0.17
   3.3.6 พัดลม,269.5,241.4,241.4,167.0,20.88,-10.41,-10.41,-30.81,0.18,0.17,0.17,0.11
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,"1,220.2",889.5,889.5,570.3,14.64,-27.10,-27.10,-35.88,0.83,0.61,0.61,0.38
    (1) ตู้เย็นใช้ในบ้านเรือน,840.3,538.6,538.6,399.8,20.47,-35.90,-35.90,-25.78,0.57,0.37,0.37,0.27
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,265.6,182.8,182.8,60.4,-7.62,-31.18,-31.18,-66.97,0.18,0.13,0.13,0.04
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,114.3,168.1,168.1,110.2,44.16,47.09,47.09,-34.47,0.08,0.12,0.12,0.07
     (3.1) อีแวโพเรเตอร์,9.6,3.9,3.9,0.3,143.92,-59.04,-59.04,-91.48,0.01,0.00,0.00,0.00
     (3.2) คอนเดนเซอร์,104.7,,,,38.96,,,,0.07,,,
     (3.3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง อื่นๆ,,164.2,164.2,109.8,,,,-33.11,,0.11,0.11,0.07
   3.3.8 เครื่องปรับอากาศและส่วนประกอบ,782.2,506.2,506.2,452.7,-2.30,-35.28,-35.28,-10.56,0.53,0.35,0.35,0.31
    (1) แบบติดหน้าต่างหรือฝาผนัง,345.2,392.8,392.8,388.5,35.14,13.81,13.81,-1.10,0.24,0.27,0.27,0.26
    (2) แบบเปลี่ยนวงจรความเย็นหรือวงจรความร้อน,3.7,1.2,1.2,7.3,14.80,-66.56,-66.56,485.73,0.00,0.00,0.00,0.00
    (3) แบบขับด้วยมอเตอร์ใช้เปลี่ยนอุณหภูมิและความร้อน,281.9,63.7,63.7,37.2,-19.87,-77.39,-77.39,-41.63,0.19,0.04,0.04,0.03
    (4) แบบแยกหน่วยทำความเย็น,133.5,2.3,2.3,5.1,-23.02,-98.27,-98.27,121.86,0.09,0.00,0.00,0.00
    (5) ส่วนประกอบของเครื่องปรับอากาศ,17.9,46.1,46.1,14.6,7.12,156.79,156.79,-68.37,0.01,0.03,0.03,0.01
   3.3.9 เครื่องคอมเพรสเซอร์ของเครื่องทำความเย็น,19.2,60.7,60.7,37.8,-38.75,215.88,215.88,-37.79,0.01,0.04,0.04,0.03
   3.3.10 สายไฟฟ้า สายเคเบิ้ล,446.5,655.2,655.2,991.1,-30.88,46.73,46.73,51.29,0.30,0.45,0.45,0.67
   3.3.11 หลอดไฟฟ้า,189.3,196.0,196.0,96.2,-0.53,3.50,3.50,-50.93,0.13,0.13,0.13,0.06
   3.3.12 เครื่องตัดต่อและป้องกันวงจรไฟฟ้า,247.3,282.7,282.7,309.2,-3.17,14.29,14.29,9.37,0.17,0.19,0.19,0.21
   3.3.13 เครื่องพักกระแสไฟฟ้า,9.4,11.8,11.8,17.5,-15.79,25.27,25.27,48.67,0.01,0.01,0.01,0.01
   3.3.14 เครื่องซักผ้าและเครื่องซักแห้งและส่วนประกอบ,437.6,306.5,306.5,316.0,5.65,-29.95,-29.95,3.10,0.30,0.21,0.21,0.21
   3.3.15 เครื่องอุปกรณ์ไฟฟ้าสำหรับให้สัญญาณเสียง และส่วนประกอบ,26.8,16.8,16.8,11.7,60.20,-37.38,-37.38,-30.18,0.02,0.01,0.01,0.01
   3.3.16 หม้อแบตเตอรี่และส่วนประกอบ,"1,528.3","1,591.3","1,591.3","1,525.1",1.73,4.13,4.13,-4.16,1.04,1.09,1.09,1.03
   3.3.17 แผงสวิทซ์และแผงควบคุมกระแสไฟฟ้า,342.8,370.6,370.6,317.5,16.94,8.11,8.11,-14.32,0.23,0.25,0.25,0.21
   3.3.18 ส่วนประกอบที่ใช้กับมอเตอร์ไฟฟ้า และเครื่องกำเนิดไฟฟ้า,2.7,1.4,1.4,7.2,23.42,-48.67,-48.67,430.70,0.00,0.00,0.00,0.00
   3.3.19 เครื่องใช้ไฟฟ้าและส่วนประกอบอื่น ๆ,574.2,"1,086.5","1,086.5",589.2,62.91,89.22,89.22,-45.77,0.39,0.74,0.74,0.40
  3.4 เครื่องอิเล็กทรอนิกส์,"7,786.4","4,438.5","4,438.5","4,522.2",-2.19,-43.00,-43.00,1.88,5.31,3.04,3.04,3.05
   3.4.1 เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,"2,420.1","1,806.1","1,806.1","1,596.2",10.82,-25.37,-25.37,-11.62,1.65,1.24,1.24,1.08
    (1) เครื่องคอมพิวเตอร์และอุปกรณ์,"2,329.9","1,674.3","1,674.3","1,480.3",9.22,-28.14,-28.14,-11.59,1.59,1.15,1.15,1.00
     (1.1) ฮาร์ด ดิสก์ ไดรฟ์,3.1,67.8,67.8,66.7,202.65,"2,082.25","2,082.25",-1.75,0.00,0.05,0.05,0.04
