สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
ฟิลิปปินส์,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
   (6) พืชผักดองด้วยน้ำส้ม,0.0,0.0,0.0,0.0,-93.41,-34.00,-34.00,348.48,0.00,0.00,0.00,0.00
   (7) ผักกระป๋องและผักแปรรูปอื่น ๆ ,38.6,37.2,36.3,39.7,28.76,-3.50,-3.42,9.41,0.02,0.02,0.02,0.03
  2.5 ผลิตภัณฑ์ข้าว,638.2,728.1,689.8,806.7,4.02,14.09,17.74,16.95,0.25,0.34,0.34,0.57
   2.5.1 แป้งข้าวเจ้า,25.4,28.2,25.2,25.6,41.85,11.01,1.35,1.41,0.01,0.01,0.01,0.02
   2.5.2 แป้งข้าวเหนียว,346.0,415.6,395.2,502.4,2.01,20.12,24.31,27.13,0.14,0.19,0.20,0.35
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,0.6,2.3,2.3,2.3,13.52,302.31,302.31,-1.20,0.00,0.00,0.00,0.00
   2.5.4 ขนมปังกรอบ,266.2,281.9,267.1,276.4,4.01,5.92,10.13,3.51,0.10,0.13,0.13,0.19
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,"1,940.2","1,826.6","1,735.7","2,092.7",-42.30,-5.85,-6.31,20.57,0.76,0.85,0.87,1.47
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,"1,796.9","1,631.0","1,560.6","1,933.2",-44.47,-9.23,-9.23,23.87,0.71,0.76,0.78,1.36
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,143.2,195.6,175.1,159.5,13.32,36.53,31.40,-8.88,0.06,0.09,0.09,0.11
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,49.4,80.1,70.3,55.0,11.79,62.03,49.31,-21.86,0.02,0.04,0.04,0.04
    (2) แป้งสาลี,0.1,,,0.0,"1,086.25",,,,0.00,,,0.00
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,93.7,115.5,104.7,104.6,14.03,23.21,21.75,-0.17,0.04,0.05,0.05,0.07
  2.7 อาหารสัตว์เลี้ยง,"1,302.2","1,553.4","1,441.2","2,021.8",32.99,19.29,20.31,40.29,0.51,0.73,0.72,1.42
   2.7.1 อาหารสุนัขและแมว,900.9,"1,172.1","1,084.8","1,557.7",41.08,30.10,31.49,43.59,0.36,0.55,0.54,1.10
   2.7.2 อาหารสัตว์อื่น ๆ,401.3,381.3,356.3,464.1,17.84,-4.98,-4.44,30.23,0.16,0.18,0.18,0.33
  2.8 สิ่งปรุงรสอาหาร,"2,029.6","1,652.0","1,529.6","1,968.8",6.02,-18.61,-20.27,28.71,0.80,0.77,0.76,1.38
   2.8.1 ซอส,43.6,52.2,46.5,44.9,65.71,19.59,16.48,-3.29,0.02,0.02,0.02,0.03
    (1) ซอสพริก,23.4,28.5,25.4,35.1,81.21,22.09,28.85,38.28,0.01,0.01,0.01,0.02
    (2) ซอสถั่วเหลือง,20.1,23.5,21.0,9.8,51.00,17.01,4.80,-53.26,0.01,0.01,0.01,0.01
    (3) ซอสมะเขือเทศ,0.1,0.1,0.1,0.0,29.84,-25.19,-46.31,-63.75,0.00,0.00,0.00,0.00
   2.8.2 น้ำปลา,23.5,30.7,26.2,91.9,13.33,30.69,16.69,251.26,0.01,0.01,0.01,0.06
   2.8.3 เครื่องแกงสำเร็จรูป,9.1,5.3,5.2,1.2,32.78,-42.07,-40.50,-76.91,0.00,0.00,0.00,0.00
   2.8.4 ผงปรุงรส,"1,798.7","1,451.9","1,347.4","1,754.5",1.13,-19.28,-20.76,30.22,0.71,0.68,0.67,1.23
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),154.7,111.9,104.3,76.2,88.93,-27.65,-29.06,-26.99,0.06,0.05,0.05,0.05
  2.9 นมและผลิตภัณฑ์นม,"1,411.0","1,683.1","1,562.6","1,822.9",10.21,19.28,19.71,16.66,0.56,0.79,0.78,1.28
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,154.2,127.9,123.3,87.0,3.89,-17.07,-15.23,-29.42,0.06,0.06,0.06,0.06
  2.11 เครื่องดื่ม,"2,444.7","2,129.4","2,012.9","1,633.0",11.37,-12.90,-13.02,-18.87,0.96,0.99,1.01,1.15
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,"1,784.7","1,716.0","1,634.5","1,302.6",15.45,-3.85,-4.11,-20.31,0.70,0.80,0.82,0.92
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),0.1,0.1,0.1,0.2,-53.06,-11.56,-11.56,251.22,0.00,0.00,0.00,0.00
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),"1,784.6","1,715.7","1,634.3","1,302.2",15.47,-3.86,-4.12,-20.32,0.70,0.80,0.82,0.92
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),0.1,0.2,0.2,0.1,-55.74,52.87,213.95,-26.44,0.00,0.00,0.00,0.00
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),659.9,413.4,378.4,330.4,1.66,-37.35,-37.94,-12.69,0.26,0.19,0.19,0.23
    (1) วิสกี้(พันลิตร),7.9,11.5,11.2,,"13,688.72",44.48,40.87,,0.00,0.01,0.01,
    (2) ไวน์(พันลิตร),3.3,2.1,2.1,,-52.96,-34.55,-27.10,,0.00,0.00,0.00,
    (3) เบียร์(พันลิตร),11.8,14.3,13.7,5.9,19.56,20.46,21.23,-57.15,0.00,0.01,0.01,0.00
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),636.9,385.6,351.4,324.5,0.73,-39.46,-40.20,-7.65,0.25,0.18,0.18,0.23
  2.12 ซุปและอาหารปรุงแต่ง,169.3,53.6,47.8,115.1,-26.78,-68.35,-70.08,140.62,0.07,0.03,0.02,0.08
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,153.6,40.8,35.9,113.1,-32.88,-73.47,-75.21,215.08,0.06,0.02,0.02,0.08
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,15.7,12.8,12.0,2.0,571.77,-18.17,-21.02,-83.00,0.01,0.01,0.01,0.00
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,864.2,794.9,759.3,660.2,20.70,-8.02,-4.47,-13.06,0.34,0.37,0.38,0.46
   (1) น้ำมันปาล์ม,,,,,,,,,,,,
   (2) น้ำมันถั่วเหลือง,853.8,786.7,751.2,652.7,21.26,-7.85,-4.29,-13.11,0.34,0.37,0.38,0.46
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,10.4,8.2,8.2,7.5,-12.67,-21.66,-18.33,-8.08,0.00,0.00,0.00,0.01
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,80.4,101.4,100.5,73.5,10.16,26.13,32.65,-26.87,0.03,0.05,0.05,0.05
  2.15 โกโก้และของปรุงแต่ง,21.0,20.5,19.6,8.3,12.56,-2.35,-4.84,-57.64,0.01,0.01,0.01,0.01
  2.16 ไอศกรีม,108.6,62.7,59.0,17.9,35.97,-42.25,-43.36,-69.70,0.04,0.03,0.03,0.01
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,"1,171.8","1,297.0","1,239.1","1,315.1",-16.25,10.69,16.35,6.13,0.46,0.61,0.62,0.92
 3. สินค้าอุตสาหกรรม,"211,341.2","187,121.4","174,307.5","120,423.0",2.65,-11.46,-11.46,-30.91,83.30,87.35,87.14,84.68
  3.1 สิ่งทอ,"4,879.8","4,104.1","3,870.6","2,226.6",8.79,-15.90,-15.88,-42.47,1.92,1.92,1.94,1.57
   3.1.1 เครื่องนุ่งห่ม,825.9,694.9,665.3,229.0,-4.50,-15.86,-13.04,-65.58,0.33,0.32,0.33,0.16
    (1) เสื้อผ้าสำเร็จรูป,724.2,622.0,596.6,188.8,-7.07,-14.11,-10.74,-68.35,0.29,0.29,0.30,0.13
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,294.5,264.8,249.9,103.7,3.97,-10.10,-8.58,-58.48,0.12,0.12,0.12,0.07
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,51.8,93.5,91.4,35.4,-25.04,80.36,106.02,-61.32,0.02,0.04,0.05,0.02
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),0.0,0.0,0.0,,-97.84,307.69,307.69,,0.00,0.00,0.00,
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,0.2,0.6,0.3,0.5,,185.74,75.38,45.20,0.00,0.00,0.00,0.00
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,345.5,233.5,226.4,37.3,-9.26,-32.42,-29.17,-83.51,0.14,0.11,0.11,0.03
     (1.6) เสื้อผ้าเด็กอ่อน,32.1,29.7,28.5,11.9,-30.17,-7.50,-7.43,-58.29,0.01,0.01,0.01,0.01
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,89.1,52.5,50.4,31.1,18.33,-41.12,-40.27,-38.32,0.04,0.02,0.03,0.02
    (3) ถุงเท้าและถุงน่อง,12.3,17.5,17.3,8.7,21.76,42.29,44.97,-49.62,0.00,0.01,0.01,0.01
    (4) ถุงมือผ้า,0.3,2.9,1.0,0.3,67.82,739.89,196.27,-67.01,0.00,0.00,0.00,0.00
   3.1.2 ผ้าผืนและด้าย,"2,509.0","2,201.0","2,067.3","1,150.3",12.76,-12.28,-13.73,-44.36,0.99,1.03,1.03,0.81
    (1) ผ้าผืน,"1,137.2","1,156.7","1,071.5",748.9,19.83,1.72,-0.44,-30.11,0.45,0.54,0.54,0.53
     (1.1) ผ้าผืนทำจากฝ้าย,203.9,414.1,375.6,321.0,-13.67,103.07,91.64,-14.53,0.08,0.19,0.19,0.23
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,912.6,711.3,667.3,419.9,32.53,-22.05,-22.44,-37.07,0.36,0.33,0.33,0.30
     (1.3) ผ้าผืนทำจากไหม,0.0,0.4,0.2,0.0,168.42,"7,964.71","3,762.75",-86.09,0.00,0.00,0.00,0.00
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,20.7,30.9,28.4,7.9,-14.43,49.20,42.68,-72.08,0.01,0.01,0.01,0.01
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,"1,371.8","1,044.2",995.8,401.4,7.50,-23.88,-24.57,-59.69,0.54,0.49,0.50,0.28
     (2.1) ด้ายฝ้าย,498.5,424.9,419.8,105.0,20.73,-14.77,-13.96,-75.00,0.20,0.20,0.21,0.07
     (2.2) ด้ายเส้นใยประดิษฐ์,873.4,619.4,576.0,296.4,1.18,-29.08,-30.79,-48.54,0.34,0.29,0.29,0.21
   3.1.3 เคหะสิ่งทอ,218.0,190.2,180.5,139.0,75.75,-12.75,-12.87,-23.00,0.09,0.09,0.09,0.10
   3.1.4 เส้นใยประดิษฐ์,632.4,463.0,437.6,223.3,16.59,-26.78,-26.19,-48.98,0.25,0.22,0.22,0.16
   3.1.5 ผ้าปักและผ้าลูกไม้,30.1,20.6,19.3,13.5,-7.05,-31.71,-30.48,-30.12,0.01,0.01,0.01,0.01
   3.1.6 ตาข่ายจับปลา,142.6,108.4,100.0,97.2,21.38,-23.98,-21.60,-2.79,0.06,0.05,0.05,0.07
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,1.7,2.3,1.6,0.1,"1,087.13",37.32,0.13,-92.14,0.00,0.00,0.00,0.00
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,23.8,23.9,22.4,13.1,0.84,0.43,-2.30,-41.70,0.01,0.01,0.01,0.01
   3.1.9 สิ่งทออื่นๆ,496.2,399.8,376.7,361.2,-10.64,-19.43,-18.15,-4.11,0.20,0.19,0.19,0.25
  3.2 อัญมณีและเครื่องประดับ,38.5,43.9,36.1,19.2,-25.22,14.13,5.52,-46.87,0.02,0.02,0.02,0.01
   3.2.1 อัญมณี,5.1,4.1,3.4,4.1,-15.61,-18.12,-27.95,19.72,0.00,0.00,0.00,0.00
    (1) เพชร(พันกะรัต),,,,,,,,,,,,
    (2) พลอย,5.1,4.1,3.4,4.1,-15.64,-19.06,-28.96,21.47,0.00,0.00,0.00,0.00
    (3) ไข่มุก(กิโลกรัม),0.0,0.0,0.0,,,"2,478.95","2,478.95",,0.00,0.00,0.00,
   3.2.2 เครื่องประดับแท้,28.8,33.2,27.8,11.0,-30.28,15.35,11.79,-60.38,0.01,0.02,0.01,0.01
    (1) เครื่องประดับแท้ทำด้วยเงิน,20.7,20.3,16.0,9.9,-43.90,-2.02,-9.53,-38.15,0.01,0.01,0.01,0.01
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),6.8,7.2,7.1,0.6,59.08,4.99,21.90,-91.35,0.00,0.00,0.00,0.00
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,1.3,5.8,4.6,0.5,"1,026.44",354.16,262.33,-89.63,0.00,0.00,0.00,0.00
   3.2.3 เครื่องประดับอัญมณีเทียม,3.0,5.8,4.4,2.8,-5.52,97.90,50.18,-36.32,0.00,0.00,0.00,0.00
   3.2.4 อัญมณีสังเคราะห์,0.0,0.0,0.0,0.3,-71.01,85.20,86.15,733.88,0.00,0.00,0.00,0.00
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,0.1,,,0.2,,,,,0.00,,,0.00
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,1.6,0.7,0.4,0.7,61.40,-57.03,-72.56,66.73,0.00,0.00,0.00,0.00
  3.3 เครื่องใช้ไฟฟ้า,"14,658.3","14,515.9","13,484.8","10,123.1",6.99,-0.97,-0.28,-24.93,5.78,6.78,6.74,7.12
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,502.7,412.2,389.4,178.1,-4.63,-18.01,-15.59,-54.27,0.20,0.19,0.19,0.13
    (1) เครื่องวิดีโอ,0.1,6.4,6.4,0.1,-52.99,"7,169.67","9,354.84",-98.31,0.00,0.00,0.00,0.00
    (2) เครื่องเสียง,9.8,0.1,0.1,0.0,"9,084.41",-99.29,-99.29,-97.44,0.00,0.00,0.00,0.00
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),468.8,387.9,365.8,167.1,2.48,-17.26,-14.59,-54.33,0.18,0.18,0.18,0.12
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),24.0,17.8,17.1,10.9,-65.40,-25.87,-26.15,-36.36,0.01,0.01,0.01,0.01
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,366.3,604.1,533.8,516.1,-6.96,64.93,51.07,-3.31,0.14,0.28,0.27,0.36
    (1) เครื่องรับวิทยุ,217.6,259.9,246.1,198.1,-34.72,19.47,17.14,-19.50,0.09,0.12,0.12,0.14
    (2) เครื่องรับโทรทัศน์,30.9,51.6,49.9,9.2,30.79,67.05,86.90,-81.60,0.01,0.02,0.02,0.01
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,117.8,292.6,237.9,308.8,220.36,148.30,104.02,29.84,0.05,0.14,0.12,0.22
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),,,,,,,,,,,,
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,38.5,32.3,31.1,13.9,7.19,-16.16,9.26,-55.36,0.02,0.02,0.02,0.01
    (1) ลำโพงขยายเสียง,38.2,30.8,29.7,12.7,9.78,-19.43,5.48,-57.37,0.02,0.01,0.01,0.01
    (2) ส่วนประกอบของลำโพงขยายเสียง,0.3,1.5,1.4,1.2,-72.77,390.64,354.92,-12.52,0.00,0.00,0.00,0.00
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,184.8,260.7,255.5,124.1,12.55,41.04,51.32,-51.44,0.07,0.12,0.13,0.09
    (1) เตาอบไมโครเวฟ(พันเครื่อง),2.7,2.6,2.6,1.5,14.17,-4.08,17.84,-44.60,0.00,0.00,0.00,0.00
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,182.1,258.0,252.9,122.6,12.53,41.72,51.77,-51.52,0.07,0.12,0.13,0.09
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,2.9,1.9,1.6,1.1,-33.53,-34.55,-40.33,-34.13,0.00,0.00,0.00,0.00
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),4.8,4.6,4.0,2.0,70.28,-2.39,1.58,-49.96,0.00,0.00,0.00,0.00
     (2.3) เครื่องทำน้ำร้อน,96.9,198.2,198.2,72.8,10.90,104.60,131.85,-63.28,0.04,0.09,0.10,0.05
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,77.6,53.3,49.1,46.8,15.22,-31.25,-34.11,-4.73,0.03,0.02,0.02,0.03
   3.3.6 พัดลม,105.8,78.3,75.6,42.1,55.58,-26.00,-25.72,-44.31,0.04,0.04,0.04,0.03
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,"1,774.8","1,935.4","1,822.7","1,313.2",-15.21,9.05,10.47,-27.95,0.70,0.90,0.91,0.92
    (1) ตู้เย็นใช้ในบ้านเรือน,"1,355.8","1,511.6","1,442.0","1,027.1",-9.02,11.49,13.49,-28.77,0.53,0.71,0.72,0.72
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,118.6,192.0,181.5,136.9,-1.03,61.85,53.99,-24.60,0.05,0.09,0.09,0.10
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,300.3,231.8,199.3,149.3,-37.81,-22.82,-23.78,-25.09,0.12,0.11,0.10,0.10
     (3.1) อีแวโพเรเตอร์,12.0,11.4,10.6,6.0,-44.43,-4.83,-6.89,-43.10,0.00,0.01,0.01,0.00
     (3.2) คอนเดนเซอร์,,,,,,,,,,,,
     (3.3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง อื่นๆ,288.4,220.4,188.7,143.2,-37.51,-23.57,-24.55,-24.08,0.11,0.10,0.09,0.10
   3.3.8 เครื่องปรับอากาศและส่วนประกอบ,"4,180.2","4,205.7","3,856.4","2,949.8",18.74,0.61,0.05,-23.51,1.65,1.96,1.93,2.07
    (1) แบบติดหน้าต่างหรือฝาผนัง,"3,565.9","3,652.4","3,355.2","2,679.7",46.27,2.43,2.17,-20.13,1.41,1.70,1.68,1.88
    (2) แบบเปลี่ยนวงจรความเย็นหรือวงจรความร้อน,76.2,71.5,57.2,34.5,5.72,-6.21,-23.74,-39.70,0.03,0.03,0.03,0.02
    (3) แบบขับด้วยมอเตอร์ใช้เปลี่ยนอุณหภูมิและความร้อน,74.0,66.0,57.4,34.3,-83.71,-10.88,-13.24,-40.16,0.03,0.03,0.03,0.02
    (4) แบบแยกหน่วยทำความเย็น,10.4,11.5,11.1,2.1,-79.57,10.59,30.55,-81.33,0.00,0.01,0.01,0.00
    (5) ส่วนประกอบของเครื่องปรับอากาศ,453.7,404.3,375.6,199.2,-10.21,-10.89,-10.79,-46.96,0.18,0.19,0.19,0.14
   3.3.9 เครื่องคอมเพรสเซอร์ของเครื่องทำความเย็น,235.4,135.8,130.2,47.4,-16.50,-42.28,-42.50,-63.58,0.09,0.06,0.07,0.03
   3.3.10 สายไฟฟ้า สายเคเบิ้ล,"1,571.8","1,335.3","1,248.4","1,003.9",12.84,-15.05,-14.43,-19.59,0.62,0.62,0.62,0.71
   3.3.11 หลอดไฟฟ้า,26.2,25.3,24.7,11.0,-15.32,-3.53,-1.22,-55.18,0.01,0.01,0.01,0.01
   3.3.12 เครื่องตัดต่อและป้องกันวงจรไฟฟ้า,"1,844.6","1,697.2","1,578.4","1,118.2",-0.45,-7.99,-6.79,-29.16,0.73,0.79,0.79,0.79
   3.3.13 เครื่องพักกระแสไฟฟ้า,58.0,48.3,45.2,43.0,4.88,-16.71,-15.60,-5.04,0.02,0.02,0.02,0.03
   3.3.14 เครื่องซักผ้าและเครื่องซักแห้งและส่วนประกอบ,909.4,829.2,802.6,514.6,13.87,-8.81,-7.33,-35.88,0.36,0.39,0.40,0.36
   3.3.15 เครื่องอุปกรณ์ไฟฟ้าสำหรับให้สัญญาณเสียง และส่วนประกอบ,175.8,121.1,114.1,99.6,-20.93,-31.12,-27.66,-12.74,0.07,0.06,0.06,0.07
   3.3.16 หม้อแบตเตอรี่และส่วนประกอบ,590.3,452.5,413.6,449.8,29.07,-23.34,-24.53,8.76,0.23,0.21,0.21,0.32
   3.3.17 แผงสวิทซ์และแผงควบคุมกระแสไฟฟ้า,401.5,351.5,310.9,465.4,25.36,-12.44,-14.79,49.69,0.16,0.16,0.16,0.33
   3.3.18 ส่วนประกอบที่ใช้กับมอเตอร์ไฟฟ้า และเครื่องกำเนิดไฟฟ้า,580.9,574.6,534.5,351.7,-5.72,-1.09,-2.02,-34.19,0.23,0.27,0.27,0.25
   3.3.19 เครื่องใช้ไฟฟ้าและส่วนประกอบอื่น ๆ,"1,111.3","1,416.4","1,317.6",881.3,27.92,27.46,36.50,-33.11,0.44,0.66,0.66,0.62
  3.4 เครื่องอิเล็กทรอนิกส์,"23,109.1","24,208.8","22,537.5","20,000.7",-3.02,4.76,5.57,-11.26,9.11,11.30,11.27,14.06
   3.4.1 เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,"5,635.7","5,731.3","5,371.9","4,681.2",-3.50,1.70,3.56,-12.86,2.22,2.68,2.69,3.29
    (1) เครื่องคอมพิวเตอร์และอุปกรณ์,182.3,188.4,183.3,407.0,62.24,3.38,14.88,121.99,0.07,0.09,0.09,0.29
     (1.1) ฮาร์ด ดิสก์ ไดรฟ์,76.6,23.2,22.2,8.8,610.59,-69.69,-70.47,-60.22,0.03,0.01,0.01,0.01
     (1.2) เครื่องคอมพิวเตอร์และอุปกรณ์ อื่นๆ,105.6,165.2,161.2,398.1,4.02,56.38,90.70,147.05,0.04,0.08,0.08,0.28
    (2) ส่วนประกอบคอมพิวเตอร์,"5,429.0","5,498.0","5,146.0","4,258.7",-4.87,1.27,2.79,-17.24,2.14,2.57,2.57,2.99
    (3) สายไฟคอมพิวเตอร์,,,,,,,,,,,,
    (4) เทปแม่เหล็กและจานแม่แหล็กสำหรับคอมพิวเตอร์(พันชิ้น),24.4,44.9,42.6,15.5,17.26,83.61,99.88,-63.53,0.01,0.02,0.02,0.01
   3.4.2 เครื่องคำนวณอิเล็กทรอนิกส์(พันเครื่อง),0.7,0.0,0.0,,116.92,-97.10,-97.10,,0.00,0.00,0.00,
   3.4.3 แผงวงจรไฟฟ้า,"13,681.0","12,204.3","11,279.3","11,780.7",-5.44,-10.79,-10.52,4.45,5.39,5.70,5.64,8.28
   3.4.4 วงจรพิมพ์,870.9,799.8,757.1,598.7,-14.81,-8.16,-6.95,-20.92,0.34,0.37,0.38,0.42
   3.4.5 ตลับลูกปืน,"1,050.0","1,039.8",955.9,801.6,59.75,-0.97,-1.59,-16.14,0.41,0.49,0.48,0.56
   3.4.6 มอเตอร์และเครื่องกำเนิดไฟฟ้า,685.9,"1,345.1","1,133.3","1,647.6",-8.21,96.09,73.58,45.39,0.27,0.63,0.57,1.16
   3.4.7 เครื่องโทรสาร โทรศัพท์ อุปกรณ์และส่วนประกอบ,112.8,154.9,137.3,130.4,11.23,37.41,35.92,-5.01,0.04,0.07,0.07,0.09
    (1) เครื่องโทรสาร,,,,,,,,,,,,
    (2) เครื่องโทรศัพท์และอุปกรณ์,112.8,154.9,137.3,130.4,11.23,37.41,35.92,-5.01,0.04,0.07,0.07,0.09
     (2.1) เครื่องรับโทรศัพท์และอุปกรณ์,62.5,97.4,79.8,112.2,61.43,55.93,37.16,40.50,0.02,0.05,0.04,0.08
     (2.2) เครื่องตอบรับโทรศัพท์,,,,1.3,,,,,,,,0.00
    (3) ส่วนประกอบเครื่องโทรสาร และโทรศัพท์ ,50.3,57.5,57.5,17.0,-19.77,14.40,34.23,-70.41,0.02,0.03,0.03,0.01
   3.4.8 เครื่องส่งวิทยุ โทรเลข โทรศัพท์ โทรทัศน์,5.7,11.8,10.3,9.5,85.93,108.61,127.37,-7.57,0.00,0.01,0.01,0.01
   3.4.9 อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด,210.1,"2,137.2","2,125.7",147.1,26.59,917.42,992.14,-93.08,0.08,1.00,1.06,0.10
    (1) อุปกรณ์กึ่งตัวนำ(พันชิ้น),129.6,"2,046.8","2,036.9",115.1,8.05,"1,479.31","1,624.64",-94.35,0.05,0.96,1.02,0.08
    (2) ทรานซิสเตอร์(พันชิ้น),1.1,0.6,0.6,1.3,284.53,-40.85,-40.94,111.89,0.00,0.00,0.00,0.00
    (3) ไดโอด,12.9,9.3,8.9,3.9,33.03,-27.98,-29.99,-56.48,0.01,0.00,0.00,0.00
    (4) อุปกรณ์กึ่งตัวนำ ทรานซิสเตอร์ และไดโอด อื่น ๆ,66.5,80.5,79.3,26.8,84.62,20.99,26.15,-66.18,0.03,0.04,0.04,0.02
   3.4.10 หม้อแปลงไฟฟ้าและส่วนประกอบ,856.5,784.5,766.8,203.8,4.01,-8.40,-6.15,-73.43,0.34,0.37,0.38,0.14
  3.5 เฟอร์นิเจอร์และชิ้นส่วน,946.8,872.4,814.3,400.1,-8.25,-7.86,-7.32,-50.87,0.37,0.41,0.41,0.28
   3.5.1 เฟอร์นิเจอร์ไม้(พันชิ้น),159.1,197.1,184.0,77.4,22.63,23.90,24.05,-57.93,0.06,0.09,0.09,0.05
   3.5.2 เฟอร์นิเจอร์โลหะ,103.1,94.3,89.7,39.6,-14.37,-8.52,-0.76,-55.90,0.04,0.04,0.04,0.03
   3.5.3 ที่นอนหมอนฟูก,22.1,27.2,24.4,13.0,-10.97,22.78,15.32,-46.86,0.01,0.01,0.01,0.01
   3.5.4 เฟอร์นิเจอร์อื่น ๆ,196.5,131.7,119.0,93.5,-27.31,-32.97,-36.29,-21.42,0.08,0.06,0.06,0.07
   3.5.5 ชิ้นส่วนเฟอร์นิเจอร์,466.0,422.1,397.1,176.6,-4.24,-9.42,-8.04,-55.54,0.18,0.20,0.20,0.12
  3.6 ไม้และผลิตภัณฑ์ไม้,402.6,317.7,301.8,179.6,-5.30,-21.10,-19.58,-40.47,0.16,0.15,0.15,0.13
   3.6.1 ไม้แปรรูป(ลบ.เมตร),,,,,,,,,,,,
   3.6.2 แผ่นไม้วีเนียร์,2.1,5.2,5.2,0.4,126.08,148.25,223.77,-92.52,0.00,0.00,0.00,0.00
   3.6.3 ไม้อัด,145.4,95.0,92.9,48.8,-13.07,-34.66,-31.82,-47.45,0.06,0.04,0.05,0.03
   3.6.4 ไฟเบอร์บอร์ด,188.0,153.5,146.9,82.4,-5.28,-18.33,-17.62,-43.93,0.07,0.07,0.07,0.06
   3.6.5 เครื่องใช้ทำด้วยไม้,3.6,1.3,1.0,1.4,-40.51,-63.20,-72.00,42.03,0.00,0.00,0.00,0.00
   3.6.6 อุปกรณ์ก่อสร้างทำด้วยไม้,52.4,53.7,47.1,39.5,53.99,2.46,5.46,-16.08,0.02,0.03,0.02,0.03
