สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
ญี่ปุ่น,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
     (1.6) ผลไม้จำพวกส้ม สด,,,,,,,,,,,,
     (1.7) เงาะสด,,0.1,0.1,0.1,,,,-58.70,,0.00,0.00,0.00
     (1.8) มังคุดสด,12.4,19.0,19.0,12.2,-9.42,53.92,53.92,-36.02,0.00,0.00,0.00,0.00
     (1.9) สับปะรดสด,0.3,5.6,5.6,2.0,300.00,"1,753.63","1,753.63",-64.50,0.00,0.00,0.00,0.00
     (1.10) ผลไม้สดอื่น ๆ,9.1,13.1,11.8,11.0,-67.97,43.62,36.58,-7.12,0.00,0.00,0.00,0.00
    (2) ผลไม้แช่แข็ง,435.0,332.8,317.3,419.4,11.59,-23.50,-23.99,32.19,0.05,0.04,0.04,0.06
     (2.1) สับปะรดแช่เย็นจนแข็ง,12.4,38.3,36.7,9.4,-63.81,207.63,195.03,-74.49,0.00,0.01,0.01,0.00
     (2.2) ทุเรียนแช่เย็นจนแข็ง,1.1,1.1,1.1,2.7,-64.85,-0.74,-0.74,160.00,0.00,0.00,0.00,0.00
     (2.3) ลำไยแช่เย็นจนแข็ง,1.6,3.9,3.9,2.7,101.50,146.18,146.18,-30.04,0.00,0.00,0.00,0.00
     (2.4) ผลไม้แช่เย็นจนแข็งอื่น ๆ,419.9,289.5,275.6,404.5,19.41,-31.05,-31.50,46.80,0.05,0.04,0.04,0.06
    (3) ผลไม้แห้ง,22.8,24.5,23.5,45.8,-18.27,7.06,4.51,95.38,0.00,0.00,0.00,0.01
     (3.1) ลำไยแห้ง,,,,,,,,,,,,
     (3.2) ผลไม้แห้งอื่น ๆ,22.8,24.5,23.5,45.8,-18.07,7.06,4.51,95.38,0.00,0.00,0.00,0.01
    (4) ผลไม้อื่น ๆ,37.2,22.5,21.3,9.3,82.30,-39.50,-42.01,-56.58,0.00,0.00,0.00,0.00
   1.1.6 ผักสด แช่เย็น แช่แข็งและแห้ง,"3,304.9","3,104.2","2,942.8","2,688.5",-2.70,-6.07,-5.33,-8.64,0.41,0.41,0.42,0.41
    (1) ผักสดหรือแช่เย็น,556.1,506.1,468.9,373.8,0.61,-8.98,-7.01,-20.28,0.07,0.07,0.07,0.06
     (1.1) หน่อไม้ฝรั่งสดหรือแช่เย็น,18.8,16.8,16.5,12.6,-37.94,-10.92,-8.02,-23.62,0.00,0.00,0.00,0.00
     (1.2) หอมหัวใหญ่ หอมหัวเล็ก กระเทียม สดหรือแช่เย็น,46.1,44.0,43.6,31.2,-13.78,-4.39,1.09,-28.39,0.01,0.01,0.01,0.00
     (1.3) พริกสดหรือแช่เย็น,30.5,27.0,25.2,44.5,-12.08,-11.31,-12.64,76.62,0.00,0.00,0.00,0.01
     (1.4) ข้าวโพดอ่อนสดหรือแช่เย็น,73.0,69.9,64.7,51.8,-5.03,-4.14,-5.48,-19.93,0.01,0.01,0.01,0.01
     (1.5) กระเจี๊ยบสดหรือแช่เย็น,279.7,259.1,235.7,164.0,12.48,-7.34,-4.38,-30.44,0.03,0.03,0.03,0.03
     (1.6) เห็ดสดหรือแช่เย็น,0.5,0.2,0.2,0.5,82.39,-52.07,-52.07,100.12,0.00,0.00,0.00,0.00
     (1.7) ผักสดหรือแช่เย็นอื่น ๆ,107.6,89.0,83.0,69.2,-0.89,-17.29,-16.12,-16.61,0.01,0.01,0.01,0.01
    (2) ผักแช่แข็ง,"2,608.3","2,491.0","2,375.3","2,230.1",-3.55,-4.50,-3.96,-6.11,0.33,0.33,0.34,0.34
     (2.1) พืชผักตระกูลถั่ว แช่แข็ง,"1,906.7","1,884.0","1,801.3","1,693.7",-6.04,-1.19,-0.58,-5.97,0.24,0.25,0.25,0.26
     (2.2) ข้าวโพดหวานแช่แข็ง,427.3,365.7,342.3,323.2,-7.12,-14.41,-14.29,-5.59,0.05,0.05,0.05,0.05
     (2.3) กระเจี๊ยบแช่แข็ง,125.2,138.1,134.0,135.7,16.74,10.23,10.53,1.27,0.02,0.02,0.02,0.02
     (2.4) ผักต่าง ๆ ผสมกัน แช่แข็ง,84.5,33.3,31.3,14.8,58.09,-60.56,-61.68,-52.58,0.01,0.00,0.00,0.00
     (2.5) ผักแช่แข็งอื่น ๆ,64.6,69.9,66.4,62.7,19.17,8.31,12.18,-5.63,0.01,0.01,0.01,0.01
    (3) ผักแห้ง,61.6,48.4,44.5,33.4,-1.29,-21.43,-23.06,-24.80,0.01,0.01,0.01,0.01
    (4) ผักอื่น ๆ,79.0,58.7,54.0,51.1,2.06,-25.69,-26.02,-5.45,0.01,0.01,0.01,0.01
   1.1.7 เครื่องเทศและสมุนไพร,610.8,553.6,536.8,571.2,-11.32,-9.37,-6.75,6.41,0.08,0.07,0.08,0.09
    (1) พริกไทย,2.1,1.5,0.8,1.5,-20.59,-32.50,-61.63,85.89,0.00,0.00,0.00,0.00
     (1.1) พริกไทยไม่บดหรือไม่ป่น,0.0,0.2,0.2,0.1,-99.13,"16,391.67","24,537.50",-26.03,0.00,0.00,0.00,0.00
     (1.2) พริกไทยบดหรือป่น,2.1,1.3,0.6,1.4,-16.39,-41.68,-70.79,121.06,0.00,0.00,0.00,0.00
    (2) มะขามเปียก,,,,,,,,,,,,
    (3) เครื่องเทศ,433.1,376.4,363.2,398.0,-7.47,-13.09,-9.97,9.57,0.05,0.05,0.05,0.06
"     (3.1) พริกในตระกูลแคปซีกัม, พิเมนตา (แห้ง/ป่น)",15.4,10.6,10.4,11.6,"1,125.46",-31.45,-8.24,11.39,0.00,0.00,0.00,0.00
     (3.2) วานิลา,,,,0.0,,,,,,,,0.00
     (3.3) กานพลู,0.0,0.0,0.0,0.0,,,,-100.00,0.00,0.00,0.00,0.00
     (3.4) อบเชยและดอกอบเชย,0.1,0.1,0.1,0.3,177.53,21.57,-18.02,213.65,0.00,0.00,0.00,0.00
     (3.5) ลูกจันทน์เทศ ดอกจันทน์เทศและกระวาน,0.0,0.0,0.0,0.0,,-86.96,-86.96,-66.67,0.00,0.00,0.00,0.00
     (3.6) เมล็ดยี่หร่า โป๊ยกั๊ก เทียนข้าวเปลือก ฯลฯ,0.1,0.1,0.1,0.1,-65.70,46.49,46.49,43.20,0.00,0.00,0.00,0.00
     (3.7) ขิง หญ้าฝรั่น ขมิ้น ไทม์ ใบเบย์ หอมแขก และเครื่องเทศอื่น ๆ,417.6,365.7,352.6,385.9,-10.52,-12.43,-10.03,9.45,0.05,0.05,0.05,0.06
    (4) สมุนไพร,120.8,113.5,110.6,118.6,-28.00,-5.99,-4.11,7.22,0.02,0.01,0.02,0.02
    (5) สารสกัดจากสมุนไพร,54.7,62.2,62.2,53.1,9.11,13.55,13.65,-14.53,0.01,0.01,0.01,0.01
    (6) หมาก,,,,0.0,,,,,,,,0.00
   1.1.8 กล้วยไม้,568.5,550.8,493.6,393.3,-6.92,-3.11,-3.76,-20.32,0.07,0.07,0.07,0.06
    (1) ดอกกล้วยไม้,508.3,499.4,444.9,354.6,-8.44,-1.73,-2.68,-20.28,0.06,0.07,0.06,0.05
    (2) ต้นกล้วยไม้(พันต้น),60.2,51.4,48.7,38.6,8.16,-14.70,-12.64,-20.72,0.01,0.01,0.01,0.01
   1.1.9 ยางพารา,"11,082.9","10,153.5","9,604.5","7,222.0",-27.37,-8.39,-5.25,-24.81,1.39,1.34,1.36,1.11
    (1) ยางแผ่น,"6,062.8","5,654.3","5,294.8","4,263.9",-32.33,-6.74,-4.71,-19.47,0.76,0.74,0.75,0.66
     (1.1) ยางแผ่นรมควัน ชั้นที่ 1,8.0,16.5,11.6,41.4,-47.86,105.85,88.19,257.57,0.00,0.00,0.00,0.01
     (1.2) ยางแผ่นรมควัน ชั้นที่ 2,20.8,25.1,22.4,23.3,5.97,20.77,47.60,4.07,0.00,0.00,0.00,0.00
     (1.3) ยางแผ่นรมควัน ชั้นที่ 3,"5,136.0","5,057.5","4,726.2","3,783.0",-32.73,-1.53,-0.38,-19.96,0.64,0.67,0.67,0.58
     (1.4) ยางแผ่นรมควัน ชั้นที่ 4,882.3,542.9,524.6,407.5,-30.58,-38.47,-32.45,-22.31,0.11,0.07,0.07,0.06
     (1.5) ยางแผ่นรมควัน ชั้นที่ 5,,,,,,,,,,,,
     (1.6) ยางแผ่นผึ่งแห้ง,15.7,12.3,10.0,8.7,-12.03,-21.15,-32.08,-13.02,0.00,0.00,0.00,0.00
     (1.7) ยางแผ่นไม่รมควัน ยางแผ่นดิบ,,,,,,,,,,,,
    (2) ยางแท่ง,"4,875.1","4,359.3","4,178.6","2,830.6",-20.09,-10.58,-5.98,-32.26,0.61,0.57,0.59,0.44
     (2.1) ยางธรรมชาติที่กำหนดไว้ในทางเทคนิค,"4,804.0","4,271.7","4,097.3","2,751.7",-20.37,-11.08,-6.37,-32.84,0.60,0.56,0.58,0.42
     (2.2) ยางแท่งชั้น 5,,,,,,,,,,,,
     (2.3) ทีทีอาร์ เอศเอ็มอาร์ ไอเอสอาร์ เอสเอสอาร์ ไดแน็ท ฯลฯ,,,,,,,,,,,,
     (2.4) ยางแท่งอื่น ๆ,71.1,87.6,81.3,78.9,4.44,23.18,18.95,-2.97,0.01,0.01,0.01,0.01
    (3) น้ำยางข้น,120.8,104.7,96.5,90.2,-29.02,-13.29,-13.92,-6.59,0.02,0.01,0.01,0.01
    (4) ยางพาราอื่น ๆ,24.2,35.1,34.6,37.2,-15.48,44.93,45.92,7.55,0.00,0.00,0.00,0.01
     (4.2) ในลักษณะขั้นปฐม,24.2,35.1,34.6,37.2,-15.41,44.92,45.92,7.55,0.00,0.00,0.00,0.01
     (4.3) ยางเครฟ,,,,,,,,,,,,
     (4.4) อื่น ๆ,0.0,0.0,0.0,0.0,-90.63,50.00,50.00,-47.22,0.00,0.00,0.00,0.00
   1.1.10 กาแฟ,21.3,22.7,22.5,20.7,74.20,6.58,5.72,-8.30,0.00,0.00,0.00,0.00
    (1) กาแฟดิบ,18.7,20.8,20.7,18.0,"1,229.18",11.76,10.79,-13.02,0.00,0.00,0.00,0.00
    (2) กาแฟคั่ว,2.7,1.9,1.9,2.7,-75.25,-29.44,-29.44,43.13,0.00,0.00,0.00,0.00
   1.1.11 ใบยาสูบ,0.7,19.7,12.1,0.0,-96.11,"2,788.89","1,678.76",-99.99,0.00,0.00,0.00,0.00
    (1) พันธุ์เวอร์จิเนีย,0.0,0.0,0.0,0.0,-83.33,366.67,366.67,-71.43,0.00,0.00,0.00,0.00
    (2) พันธุ์เบอร์เลย์,0.7,0.0,,0.0,"113,183.33",-99.99,,,0.00,0.00,,0.00
    (3) พันธุ์โอเรียนตอล,,,,0.0,,,,,,,,0.00
    (4) เศษใบยาสูบและอื่นๆ,0.0,19.7,12.1,,-100.00,"4,913,525.00","3,025,225.00",,0.00,0.00,0.00,
   1.1.12 พืชน้ำมัน,25.8,38.7,38.6,32.3,-26.79,49.78,52.76,-16.35,0.00,0.01,0.01,0.00
    (1) ปาล์มน้ำมัน,,0.0,0.0,,,,,,,0.00,0.00,
    (2) พืชน้ำมันอื่น ๆ,25.8,38.7,38.6,32.3,-25.65,49.76,52.74,-16.34,0.00,0.01,0.01,0.00
   1.1.14 เมล็ดมะม่วงหิมพานต์,0.0,0.0,0.0,0.0,146.11,-26.19,-26.19,-54.43,0.00,0.00,0.00,0.00
   1.1.15 ธัญญพืช,182.9,167.8,163.9,188.4,1.73,-8.27,-6.67,14.99,0.02,0.02,0.02,0.03
    (1) ลูกเดือยทั้งเปลือก,80.2,85.6,85.6,99.6,-13.57,6.76,6.76,16.32,0.01,0.01,0.01,0.02
    (2) รำและเศษจากธัญญพืช,53.7,44.7,42.1,38.6,-8.95,-16.83,-16.54,-8.25,0.01,0.01,0.01,0.01
    (3) ธัญญพืชอื่น ๆ,49.0,37.5,36.2,50.2,74.88,-23.50,-19.54,38.88,0.01,0.00,0.01,0.01
   1.1.16 เมล็ด ผลและสปอร์ ชนิดที่ใช้ในการเพาะปลูก,315.1,288.6,271.3,232.9,0.60,-8.41,-7.03,-14.17,0.04,0.04,0.04,0.04
   1.1.17 ครั่ง,11.1,22.6,22.6,15.2,-40.39,104.38,104.38,-32.85,0.00,0.00,0.00,0.00
   1.1.18 ฝ้าย,36.2,34.5,31.9,18.1,-12.44,-4.70,-2.00,-43.38,0.00,0.00,0.00,0.00
   1.1.19 สินค้ากสิกรรมอื่น ๆ,918.5,873.6,827.4,751.1,5.68,-4.89,-4.06,-9.22,0.11,0.11,0.12,0.12
  1.2 สินค้าประมง,"16,081.3","13,799.8","12,895.2","10,539.7",-8.55,-14.19,-13.71,-18.27,2.01,1.82,1.83,1.63
   1.2.1 กุ้ง,"5,166.8","4,315.4","4,109.9","3,102.9",-4.14,-16.48,-14.38,-24.50,0.65,0.57,0.58,0.48
    (1) กุ้งสด แช่เย็น แช่แข็ง,"5,044.3","4,264.3","4,060.7","3,059.5",-5.16,-15.46,-13.20,-24.66,0.63,0.56,0.57,0.47
     (1.1) กุ้งกุลาดำสด แช่เย็น แช่แข็ง,18.5,68.4,68.1,71.0,-57.03,269.18,267.42,4.26,0.00,0.01,0.01,0.01
     (1.2) กุ้งก้ามกรามสด แช่เย็น แช่แข็ง,6.5,1.0,1.0,1.1,4.77,-85.32,-85.32,10.26,0.00,0.00,0.00,0.00
     (1.3) กุ้งอื่น ๆ สด แช่เย็น แช่แข็ง,"5,019.2","4,194.9","3,991.6","2,987.5",-4.74,-16.42,-14.21,-25.16,0.63,0.55,0.57,0.46
    (2) กุ้งแห้ง ใส่เกลือหรือแช่น้ำเกลือ รมควัน,0.1,,,0.0,117.16,,,,0.00,,,0.00
    (3) กุ้งต้มสุกแช่เย็น,108.9,41.4,39.9,31.6,80.42,-61.99,-63.34,-20.82,0.01,0.01,0.01,0.00
    (4) กุ้งอื่น ๆ,13.6,9.7,9.3,11.7,21.47,-28.27,-27.59,26.31,0.00,0.00,0.00,0.00
   1.2.2 ปลาหมึก,"3,558.0","2,806.9","2,591.1","2,049.3",-14.38,-21.11,-21.09,-20.91,0.45,0.37,0.37,0.32
    (1) ปลาหมึก มีชีวิต สด แช่เย็น แช่แข็ง,"3,426.6","2,720.3","2,512.2","1,937.8",-15.44,-20.61,-20.46,-22.87,0.43,0.36,0.36,0.30
    (2) ปลาหมึก แห้ง ใส่เกลือหรือแช่น้ำเกลือ รมควัน                            ,131.4,86.6,78.9,111.5,27.65,-34.12,-36.83,41.33,0.02,0.01,0.01,0.02
   1.2.3 ปลา,"6,997.9","6,316.6","5,854.7","5,049.1",-6.02,-9.73,-10.10,-13.76,0.88,0.83,0.83,0.78
    (1) เนื้อปลาสด แช่เย็น แช่แข็ง,"5,984.6","5,510.3","5,104.3","4,297.5",-3.94,-7.93,-8.14,-15.81,0.75,0.73,0.72,0.66
    (2) ปลาสด แช่เย็น แช่แข็ง,743.5,500.2,475.8,406.3,-23.03,-32.72,-31.78,-14.61,0.09,0.07,0.07,0.06
    (3) ปลาแห้งและส่วนต่าง ๆ แห้ง ใส่เกลือหรือรมควัน(เมตริกตัน),238.9,273.4,244.2,314.6,8.47,14.44,6.52,28.82,0.03,0.04,0.03,0.05
    (4) ปลามีชีวิต และพันธุ์ปลา,30.8,32.7,30.4,30.7,4.37,5.91,4.99,0.82,0.00,0.00,0.00,0.00
   1.2.4 สัตว์น้ำจำพวกครัสตาเซียและโมลลุสก์ อื่น ๆ,125.0,105.3,100.7,146.8,317.31,-15.75,-19.28,45.68,0.02,0.01,0.01,0.02
    (1) ปู สด แช่เย็น แช่แข็ง นึ่งหรือต้ม,23.6,21.3,19.6,26.8,-9.57,-9.74,-16.27,36.88,0.00,0.00,0.00,0.00
    (2) หอย มีชีวิต สด แช่เย็น แช่แข็ง แห้ง ใส่เกลือหรือแช่น้ำเกลือ รมควัน ,101.4,83.9,81.1,119.9,"2,565.86",-17.22,-20.05,47.94,0.01,0.01,0.01,0.02
    (3) สัตว์น้ำจำพวกครัสตาเซียและโมลลุสก์ อื่น ๆ อื่น ๆ  ,,0.1,0.1,0.0,,,,-99.86,,0.00,0.00,0.00
   1.2.5 แมงกะพรุน,178.7,250.0,233.1,184.0,-29.93,39.88,38.10,-21.07,0.02,0.03,0.03,0.03
   1.2.6 ตะพาบน้ำ,0.0,,,0.0,,,,,0.00,,,0.00
   1.2.7 กบ,0.0,0.0,0.0,,,50.00,50.00,,0.00,0.00,0.00,
   1.2.8  ประมงอื่น ๆ,54.9,5.7,5.7,7.8,-82.24,-89.69,-89.69,37.55,0.01,0.00,0.00,0.00
  1.3 ปศุสัตว์,"56,013.2","55,649.9","51,725.9","51,205.6",-0.31,-0.65,-0.24,-1.01,7.01,7.32,7.32,7.90
   1.3.1 ไก่,"54,883.4","54,580.2","50,748.1","50,165.8",-0.45,-0.55,-0.13,-1.15,6.87,7.18,7.18,7.74
    (1) ไก่สดแช่เย็นแช่แข็ง,"11,984.9","10,554.8","9,768.2","9,519.8",-3.74,-11.93,-14.22,-2.54,1.50,1.39,1.38,1.47
    (2) ไก่แปรรูป,"42,898.5","44,025.4","40,979.9","40,646.0",0.51,2.63,3.94,-0.81,5.37,5.79,5.80,6.27
   1.3.2 เป็ดสดแช่เย็นแช่แข็ง,495.8,516.5,476.1,440.7,3.72,4.18,7.01,-7.43,0.06,0.07,0.07,0.07
   1.3.3 สุกรสดแช่เย็นแช่แข็ง,0.3,,,0.0,,,,,0.00,,,0.00
   1.3.4 กระดูกสัตว์และขนสัตว์ปีก,127.8,128.2,116.5,117.4,-0.05,0.31,-0.97,0.73,0.02,0.02,0.02,0.02
   1.3.5 ไข่ไก่สด(พันฟอง),,,,,,,,,,,,
   1.3.6 เนื้อและส่วนต่าง ๆ ของสัตว์ที่บริโภคได้,41.8,12.1,11.7,9.5,79.19,-70.99,-71.74,-18.82,0.01,0.00,0.00,0.00
   1.3.7 สินค้าปศุสัตว์อื่น ๆ,464.1,412.8,373.5,472.2,9.52,-11.03,-13.66,26.44,0.06,0.05,0.05,0.07
 2. สินค้าอุตสาหกรรมการเกษตร,"60,339.4","57,128.0","53,703.6","49,334.6",0.71,-5.32,-4.45,-8.14,7.55,7.52,7.60,7.61
  2.1  อาหารทะเลกระป๋องและแปรรูป,"22,386.2","22,118.6","20,799.0","17,913.2",5.06,-1.20,0.34,-13.87,2.80,2.91,2.94,2.76
   2.1.1 อาหารทะเลกระป๋อง,"13,123.0","13,202.4","12,422.7","10,155.7",11.45,0.61,2.90,-18.25,1.64,1.74,1.76,1.57
    (1)  ทูน่ากระป๋อง,"6,690.9","5,651.3","5,282.0","5,219.1",6.90,-15.54,-15.52,-1.19,0.84,0.74,0.75,0.81
    (2)  ซาร์ดีนกระป๋อง,506.7,946.6,919.8,600.1,51.58,86.81,106.07,-34.76,0.06,0.12,0.13,0.09
    (3)  ปูกระป๋อง,24.6,17.1,17.0,14.7,-73.94,-30.59,-30.62,-13.32,0.00,0.00,0.00,0.00
    (4)  กุ้งกระป๋อง,"3,106.9","2,763.1","2,570.5","2,374.4",3.07,-11.06,-10.27,-7.63,0.39,0.36,0.36,0.37
    (5) หอยลายกระป๋อง(เมตริกตัน),,,,,,,,,,,,
    (6) ปลาหมึกกระป๋อง,4.4,12.9,5.7,25.2,-90.59,195.91,30.11,344.74,0.00,0.00,0.00,0.00
    (7) อาหารทะเลกระป๋องอื่น ๆ,"2,789.6","3,811.5","3,627.8","1,922.2",37.69,36.63,46.27,-47.02,0.35,0.50,0.51,0.30
   2.1.2 อาหารทะเลแปรรูป,"9,263.2","8,916.1","8,376.2","7,757.6",-2.83,-3.75,-3.24,-7.39,1.16,1.17,1.19,1.20
    (1) กุ้งแปรรูป,"6,403.1","6,007.9","5,652.1","4,667.4",-1.41,-6.17,-6.01,-17.42,0.80,0.79,0.80,0.72
