สินค้าส่งออกสำคัญของไทยตามโครงสร้างสินค้าส่งออก,,,,,,,,,,,,
สิงคโปร์,,,,,,,,,,,,
,มูลค่า : ล้านบาท,,,,อัตราการขยายตัว(%),,,,สัดส่วน (%),,,
  2.2 น้ำตาลทรายและกากน้ำตาล,"1,639.6","1,788.6","1,654.0","1,298.6",-5.31,9.09,7.42,-21.49,0.55,0.65,0.65,0.47
   2.2.1 น้ำตาลทราย,"1,639.6","1,788.6","1,653.9","1,298.4",-5.30,9.09,7.42,-21.49,0.55,0.65,0.65,0.47
    (1) น้ำตาลทรายดิบ,20.9,18.8,18.0,35.5,50.69,-9.75,-5.12,97.63,0.01,0.01,0.01,0.01
    (2) น้ำตาลทรายขาว,"1,618.7","1,769.7","1,636.0","1,262.9",-5.75,9.33,7.58,-22.80,0.54,0.64,0.64,0.46
    (3) น้ำตาลอื่น ๆ(เมตริกตัน),,,,,,,,,,,,
   2.2.2 กากน้ำตาล,0.0,0.0,0.0,0.2,-99.17,"1,391.67","1,391.67",389.66,0.00,0.00,0.00,0.00
  2.3 ผลไม้กระป๋องและแปรรูป,645.8,632.9,588.5,588.6,-11.65,-2.00,-0.36,0.02,0.22,0.23,0.23,0.21
   2.3.1 ผลไม้กระป๋อง,159.9,162.9,155.6,170.2,-16.55,1.86,5.85,9.39,0.05,0.06,0.06,0.06
    (1) สับปะรดกระป๋อง,12.9,8.2,7.7,32.2,-46.43,-36.53,-34.47,319.33,0.00,0.00,0.00,0.01
    (2) เงาะและเงาะสอดไส้สับปะรด,21.4,18.8,18.6,21.9,-21.26,-12.12,-5.46,17.59,0.01,0.01,0.01,0.01
    (3) ลิ้นจี่กระป๋อง,0.5,0.4,0.4,0.1,-90.73,-17.39,-17.39,-70.92,0.00,0.00,0.00,0.00
    (4) ลำไยกระป๋อง,83.7,88.4,84.2,86.0,-4.18,5.53,11.26,2.06,0.03,0.03,0.03,0.03
    (5) มะม่วงกระป๋อง,1.0,2.2,2.1,1.8,-69.75,125.75,116.34,-14.66,0.00,0.00,0.00,0.00
    (6) ผลไม้รวมกระป๋อง,14.8,17.4,15.9,7.7,14.06,17.87,11.42,-51.79,0.00,0.01,0.01,0.00
    (7) ผลไม้กระป๋องอื่น ๆ,25.6,27.5,26.7,20.6,-18.86,7.23,10.34,-22.78,0.01,0.01,0.01,0.01
   2.3.2 น้ำผลไม้,357.9,369.2,346.9,315.9,-12.87,3.14,2.80,-8.93,0.12,0.13,0.14,0.12
    (1) น้ำสับปะรด,6.0,7.6,7.6,2.2,-70.31,27.32,26.95,-70.91,0.00,0.00,0.00,0.00
    (2) น้ำส้มชนิดออเร้นจ์,1.3,1.8,1.6,1.1,-41.84,32.35,48.67,-28.04,0.00,0.00,0.00,0.00
    (3) น้ำผลไม้ผสม,32.0,151.2,142.3,146.0,-24.07,372.55,393.51,2.62,0.01,0.06,0.06,0.05
    (4) น้ำผลไม้อื่น ๆ,318.6,208.6,195.5,166.6,-7.98,-34.54,-35.17,-14.78,0.11,0.08,0.08,0.06
   2.3.3 ผลไม้แปรรูป,127.9,100.9,86.0,102.5,-0.45,-21.17,-19.01,19.15,0.04,0.04,0.03,0.04
    (1) สับปะรดแปรรูป,4.6,4.5,3.6,4.7,-40.76,-1.73,-18.77,33.21,0.00,0.00,0.00,0.00
    (2) ส้มแปรรูป,0.7,0.9,0.7,1.0,155.94,22.42,9.26,35.09,0.00,0.00,0.00,0.00
    (3) ผลไม้แปรรูปอื่น ๆ,122.7,95.5,81.7,96.8,1.77,-22.14,-19.21,18.39,0.04,0.03,0.03,0.04
  2.4 ผักกระป๋อง และผักแปรรูป,217.1,224.3,201.4,321.4,21.63,3.34,6.52,59.58,0.07,0.08,0.08,0.12
   (1) ข้าวโพดฝักอ่อนกระป๋อง,11.3,8.7,8.2,20.7,45.24,-22.53,-1.34,150.67,0.00,0.00,0.00,0.01
   (2) ข้าวโพดหวานกระป๋อง แปรรูป,92.8,96.9,90.4,143.4,-3.64,4.46,4.00,58.66,0.03,0.04,0.04,0.05
   (3) หน่อไม้กระป๋อง แปรรูป,0.3,0.0,0.0,6.9,30.89,-94.85,-94.85,"39,995.35",0.00,0.00,0.00,0.00
   (4) มะเขือเทศแปรรูป,0.0,0.5,0.5,0.5,,"4,804.55",,-6.32,0.00,0.00,0.00,0.00
   (5) เห็ดแปรรูป,4.3,2.8,2.8,1.0,53.31,-35.29,-25.03,-63.52,0.00,0.00,0.00,0.00
   (6) พืชผักดองด้วยน้ำส้ม,1.5,0.9,0.9,1.1,30.49,-37.68,-33.94,23.53,0.00,0.00,0.00,0.00
   (7) ผักกระป๋องและผักแปรรูปอื่น ๆ ,106.9,114.4,98.5,147.8,52.20,7.02,11.46,49.98,0.04,0.04,0.04,0.05
  2.5 ผลิตภัณฑ์ข้าว,270.5,258.1,234.7,256.3,1.91,-4.58,-5.50,9.20,0.09,0.09,0.09,0.09
   2.5.1 แป้งข้าวเจ้า,95.6,92.3,84.0,78.9,5.96,-3.43,-5.51,-6.06,0.03,0.03,0.03,0.03
   2.5.2 แป้งข้าวเหนียว,60.4,58.3,52.6,67.4,7.64,-3.42,-5.83,28.02,0.02,0.02,0.02,0.02
   2.5.3 เส้นหมี่ก๋วยเตี๋ยว,17.6,16.6,14.3,21.9,-14.00,-5.61,-11.58,52.82,0.01,0.01,0.01,0.01
   2.5.4 ขนมปังกรอบ,96.9,90.8,83.7,88.1,-1.75,-6.26,-4.16,5.24,0.03,0.03,0.03,0.03
  2.6 ผลิตภัณฑ์ข้าวสาลีและอาหารสำเร็จรูปอื่น ๆ,"1,145.1","1,130.7","1,039.9","1,065.4",-4.48,-1.25,-0.17,2.45,0.38,0.41,0.41,0.39
   2.6.1 บะหมี่กึ่งสำเร็จรูปและอาหารสำเร็จ,584.1,574.2,526.4,553.1,-4.87,-1.70,-0.23,5.08,0.20,0.21,0.21,0.20
   2.6.2 ผลิตภัณฑ์ข้าวสาลีอื่น ๆ,560.9,556.5,513.5,512.3,-4.06,-0.78,-0.11,-0.24,0.19,0.20,0.20,0.19
    (1) บิสกิต แวฟเฟิล และเวเฟอร์,97.2,73.1,68.6,78.2,5.39,-24.84,-23.33,13.93,0.03,0.03,0.03,0.03
    (2) แป้งสาลี,54.5,65.3,60.0,60.1,-15.99,19.99,15.84,0.17,0.02,0.02,0.02,0.02
    (3) ผลิตภัณฑ์อื่น ๆ ของข้าวสาลี,409.3,418.1,384.9,374.0,-4.30,2.17,3.25,-2.83,0.14,0.15,0.15,0.14
  2.7 อาหารสัตว์เลี้ยง,459.5,455.4,427.4,498.1,8.44,-0.89,0.62,16.52,0.15,0.17,0.17,0.18
   2.7.1 อาหารสุนัขและแมว,414.5,401.9,385.4,437.4,14.30,-3.04,0.67,13.49,0.14,0.15,0.15,0.16
   2.7.2 อาหารสัตว์อื่น ๆ,45.0,53.5,42.0,60.6,-26.33,18.84,0.14,44.27,0.02,0.02,0.02,0.02
  2.8 สิ่งปรุงรสอาหาร,418.1,437.4,401.9,399.2,9.53,4.62,4.29,-0.68,0.14,0.16,0.16,0.15
   2.8.1 ซอส,96.2,117.2,108.7,94.9,-2.83,21.91,22.16,-12.70,0.03,0.04,0.04,0.03
    (1) ซอสพริก,56.3,71.1,66.8,61.5,0.12,26.48,26.60,-7.82,0.02,0.03,0.03,0.02
    (2) ซอสถั่วเหลือง,25.9,30.5,27.5,18.5,-4.15,17.74,20.53,-32.50,0.01,0.01,0.01,0.01
    (3) ซอสมะเขือเทศ,14.0,15.6,14.4,14.8,-11.08,11.31,7.47,2.43,0.00,0.01,0.01,0.01
   2.8.2 น้ำปลา,37.6,44.8,39.8,37.6,0.50,19.18,14.89,-5.56,0.01,0.02,0.02,0.01
   2.8.3 เครื่องแกงสำเร็จรูป,33.3,20.2,18.1,20.5,19.22,-39.37,-42.66,13.50,0.01,0.01,0.01,0.01
   2.8.4 ผงปรุงรส,57.2,55.8,53.2,63.4,52.00,-2.46,-1.00,19.13,0.02,0.02,0.02,0.02
   2.8.5 สิ่งปรุงรสอื่น ๆ(เมตริกตัน),193.8,199.3,182.2,182.9,7.82,2.87,3.20,0.36,0.06,0.07,0.07,0.07
  2.9 นมและผลิตภัณฑ์นม,"1,273.3","1,315.9","1,207.4","1,436.1",2.85,3.35,3.07,18.94,0.43,0.48,0.47,0.52
  2.10 หมากฝรั่งและขนมที่ไม่มีโกโก้ผสม,114.0,66.7,63.3,24.0,42.51,-41.45,-42.93,-62.13,0.04,0.02,0.02,0.01
  2.11 เครื่องดื่ม,"1,296.4","1,399.3","1,257.2","2,234.3",56.90,7.94,3.54,77.71,0.43,0.51,0.49,0.81
   2.11.1 เครื่องดื่มที่ไม่มีแอลกอฮอส์,545.5,556.8,506.4,"1,015.7",23.44,2.07,1.83,100.58,0.18,0.20,0.20,0.37
    (1) น้ำแร่น้ำอัดลมที่ปรุงรส(พันลิตร),10.0,14.8,13.8,44.5,282.14,48.79,123.96,222.73,0.00,0.01,0.01,0.02
    (2) เครื่องดื่มอื่น ๆ (พันลิตร),529.6,537.0,488.1,965.3,21.85,1.39,0.53,97.76,0.18,0.20,0.19,0.35
    (3) เครื่องดื่มที่ไม่มีแอลกอฮอล์อื่น ๆ(พันลิตร),5.9,5.0,4.5,5.9,26.38,-15.31,-19.18,31.70,0.00,0.00,0.00,0.00
   2.11.2 เครื่องดื่มที่มีแอลกอฮอส์(พันลิตร),750.9,842.5,750.9,"1,218.6",95.39,12.20,4.73,62.29,0.25,0.31,0.29,0.44
    (1) วิสกี้(พันลิตร),217.2,124.9,83.5,196.3,57.82,-42.51,-59.87,135.00,0.07,0.05,0.03,0.07
    (2) ไวน์(พันลิตร),99.5,18.0,16.4,30.1,"1,496.61",-81.96,-83.27,83.29,0.03,0.01,0.01,0.01
    (3) เบียร์(พันลิตร),100.2,101.1,93.8,54.5,-35.75,0.93,-0.11,-41.87,0.03,0.04,0.04,0.02
    (4) เครื่องดื่มที่มีแอลกอฮอส์อื่น ๆ(พันลิตร),334.0,598.6,557.1,937.7,295.12,79.24,75.84,68.31,0.11,0.22,0.22,0.34
  2.12 ซุปและอาหารปรุงแต่ง,114.0,87.0,77.9,74.4,16.25,-23.71,-23.49,-4.57,0.04,0.03,0.03,0.03
   2.12.1 ซุปและซุปข้นและของปรุงแต่งสำหรับทำซุป,21.2,26.4,24.0,26.8,-5.57,24.33,25.19,11.68,0.01,0.01,0.01,0.01
   2.12.2 อาหารปรุงแต่งที่มีส่วนผสมรวมเข้าเป็นเนื้อเดียวกัน,92.8,60.6,53.9,47.6,22.74,-34.71,-34.78,-11.81,0.03,0.02,0.02,0.02
  2.13 ไขมันและน้ำมันจากพืชและสัตว์,98.4,110.1,100.9,113.9,-5.50,11.86,13.34,12.90,0.03,0.04,0.04,0.04
   (1) น้ำมันปาล์ม,3.5,0.0,0.0,0.2,"2,197.87",-99.98,-99.99,"54,233.33",0.00,0.00,0.00,0.00
   (2) น้ำมันถั่วเหลือง,24.5,46.5,42.4,42.2,-39.17,90.12,73.18,-0.53,0.01,0.02,0.02,0.02
   (3) ไขมันและน้ำมันจากพืชและสัตว์อื่น ๆ,70.5,63.5,58.5,71.6,10.56,-9.84,-4.22,22.34,0.02,0.02,0.02,0.03
  2.14 เนื้อสัตว์และของปรุงแต่งที่ทำจากเนื้อสัตว์,63.0,278.2,249.8,105.0,40.06,341.48,316.53,-57.95,0.02,0.10,0.10,0.04
  2.15 โกโก้และของปรุงแต่ง,20.1,13.6,12.1,5.0,62.13,-32.04,-30.76,-58.49,0.01,0.00,0.00,0.00
  2.16 ไอศกรีม,257.7,241.4,227.3,214.0,12.66,-6.32,-4.58,-5.85,0.09,0.09,0.09,0.08
  2.17 สินค้าอุตสาหกรรมการเกษตรอื่น ๆ,572.2,611.6,550.5,"1,026.0",-3.57,6.90,4.50,86.39,0.19,0.22,0.22,0.37
 3. สินค้าอุตสาหกรรม,"199,374.6","211,477.1","196,211.8","232,682.0",-1.44,6.07,7.55,18.59,66.80,76.92,77.00,84.77
  3.1 สิ่งทอ,"2,661.8","3,048.3","2,827.9","2,045.2",-10.01,14.52,20.42,-27.68,0.89,1.11,1.11,0.75
   3.1.1 เครื่องนุ่งห่ม,"1,103.0","1,106.5","1,023.0",693.0,1.17,0.32,1.50,-32.26,0.37,0.40,0.40,0.25
    (1) เสื้อผ้าสำเร็จรูป,978.8,"1,053.4",977.6,655.0,2.66,7.62,10.30,-33.00,0.33,0.38,0.38,0.24
     (1.1) เสื้อผ้าสำเร็จรูปทำจากฝ้าย,394.4,381.8,351.9,248.0,9.65,-3.20,-0.99,-29.52,0.13,0.14,0.14,0.09
     (1.2) เสื้อผ้าสำเร็จรูปทำจากใยประดิษฐ์,213.7,231.6,213.5,132.8,-4.97,8.39,9.48,-37.79,0.07,0.08,0.08,0.05
     (1.3) เสื้อผ้าสำเร็จรูปทำจากไหม(พันชิ้น),1.5,3.6,3.4,7.8,-66.80,139.20,129.88,133.55,0.00,0.00,0.00,0.00
     (1.4) เสื้อผ้าสำเร็จรูปทำจากขนสัตว์,23.5,27.7,26.9,38.6,37.80,17.70,27.28,43.31,0.01,0.01,0.01,0.01
     (1.5) เสื้อผ้าสำเร็จรูปทำจากวัตถุทออื่น ๆ,318.7,381.9,357.0,216.1,1.91,19.83,23.13,-39.46,0.11,0.14,0.14,0.08
     (1.6) เสื้อผ้าเด็กอ่อน,27.0,26.9,24.9,11.7,-21.91,-0.55,6.84,-53.22,0.01,0.01,0.01,0.00
    (2) เครื่องยกทรง รัดทรง และส่วนประกอบ,91.2,12.5,12.4,6.6,-12.26,-86.26,-86.29,-46.32,0.03,0.00,0.00,0.00
    (3) ถุงเท้าและถุงน่อง,23.6,30.1,23.6,18.6,-1.20,27.60,5.27,-21.07,0.01,0.01,0.01,0.01
    (4) ถุงมือผ้า,9.4,10.5,9.5,12.7,4.02,10.95,6.33,34.43,0.00,0.00,0.00,0.00
   3.1.2 ผ้าผืนและด้าย,711.8,"1,034.7",936.8,741.9,28.31,45.36,44.33,-20.81,0.24,0.38,0.37,0.27
    (1) ผ้าผืน,699.1,"1,023.3",925.7,736.3,30.42,46.38,45.34,-20.46,0.23,0.37,0.36,0.27
     (1.1) ผ้าผืนทำจากฝ้าย,152.2,151.8,146.7,49.4,15.95,-0.21,2.68,-66.32,0.05,0.06,0.06,0.02
     (1.2) ผ้าผืนทำจากเส้นใยประดิษฐ์,538.3,862.5,770.7,676.9,38.51,60.21,58.68,-12.17,0.18,0.31,0.30,0.25
     (1.3) ผ้าผืนทำจากไหม,1.7,2.4,2.2,1.4,-69.34,36.98,29.26,-35.48,0.00,0.00,0.00,0.00
     (1.4) ผ้าผืนทำจากวัตถุทออื่น ๆ,6.9,6.7,6.1,8.6,-34.67,-2.88,-8.14,41.15,0.00,0.00,0.00,0.00
    (2) ด้ายและด้ายเส้นใยประดิษฐ์,12.7,11.4,11.1,5.5,-32.07,-10.66,-9.03,-49.87,0.00,0.00,0.00,0.00
     (2.1) ด้ายฝ้าย,0.3,0.3,0.3,0.3,8.20,-7.25,-0.52,1.57,0.00,0.00,0.00,0.00
     (2.2) ด้ายเส้นใยประดิษฐ์,12.4,11.1,10.8,5.3,-32.70,-10.75,-9.24,-51.24,0.00,0.00,0.00,0.00
   3.1.3 เคหะสิ่งทอ,195.2,199.9,183.1,115.4,-20.30,2.38,4.02,-36.96,0.07,0.07,0.07,0.04
   3.1.4 เส้นใยประดิษฐ์,11.4,8.2,7.3,7.5,15.59,-28.27,-10.16,3.22,0.00,0.00,0.00,0.00
   3.1.5 ผ้าปักและผ้าลูกไม้,8.8,5.2,5.1,3.7,-25.84,-41.37,-30.43,-27.11,0.00,0.00,0.00,0.00
   3.1.6 ตาข่ายจับปลา,94.9,55.9,53.3,48.2,0.52,-41.05,-39.86,-9.55,0.03,0.02,0.02,0.02
   3.1.7 ผ้าคลุมไหล่ ผ้าพันคอ,12.9,17.0,16.6,15.3,10.03,31.64,84.43,-8.10,0.00,0.01,0.01,0.01
   3.1.8 ผ้าแบบสำหรับตัดเสื้อและผ้าที่จัดทำแล้ว,222.4,391.4,388.8,257.1,-64.78,75.98,203.11,-33.87,0.07,0.14,0.15,0.09
   3.1.9 สิ่งทออื่นๆ,301.3,229.5,214.0,163.2,-2.27,-23.84,-21.94,-23.74,0.10,0.08,0.08,0.06
  3.2 อัญมณีและเครื่องประดับ,"25,583.9","52,037.1","49,964.9","120,747.1",12.71,103.40,129.87,141.66,8.57,18.93,19.61,43.99
   3.2.1 อัญมณี,489.7,623.8,564.2,310.9,3.34,27.37,22.52,-44.90,0.16,0.23,0.22,0.11
    (1) เพชร(พันกะรัต),56.6,50.0,49.9,18.9,-58.52,-11.64,8.88,-62.23,0.02,0.02,0.02,0.01
    (2) พลอย,430.9,573.7,514.2,292.0,28.79,33.16,24.71,-43.22,0.14,0.21,0.20,0.11
    (3) ไข่มุก(กิโลกรัม),2.3,0.0,0.0,0.0,-23.36,-98.76,-98.75,-13.15,0.00,0.00,0.00,0.00
   3.2.2 เครื่องประดับแท้,"1,412.8","1,417.7","1,336.1","2,114.1",0.02,0.34,-0.25,58.23,0.47,0.52,0.52,0.77
    (1) เครื่องประดับแท้ทำด้วยเงิน,542.4,438.0,390.5,431.2,1.27,-19.25,-20.15,10.41,0.18,0.16,0.15,0.16
    (2) เครื่องประดับแท้ทำด้วยทอง(กิโลกรัม),775.8,839.9,807.7,"1,235.7",8.03,8.26,6.64,52.99,0.26,0.31,0.32,0.45
    (3) เครื่องประดับแท้ทำด้วยโลหะมีค่าอื่น ๆ,94.6,139.8,137.8,447.2,-40.42,47.78,48.22,224.40,0.03,0.05,0.05,0.16
   3.2.3 เครื่องประดับอัญมณีเทียม,"2,369.7","2,364.6","2,241.4",706.0,44.21,-0.21,5.34,-68.50,0.79,0.86,0.88,0.26
   3.2.4 อัญมณีสังเคราะห์,3.4,0.7,0.6,0.7,121.84,-79.48,-80.61,8.25,0.00,0.00,0.00,0.00
   3.2.5 ทองคำยังไม่ได้ขึ้นรูป,"20,877.9","35,935.5","34,204.5","115,780.3",9.04,72.12,94.62,238.49,6.99,13.07,13.42,42.18
   3.2.6 โลหะมีค่าและของที่หุ้มด้วยโลหะมีค่าอื่น ๆ,430.4,"11,694.8","11,618.0","1,835.1","1,987.39","2,617.44","4,962.85",-84.20,0.14,4.25,4.56,0.67
  3.3 เครื่องใช้ไฟฟ้า,"27,519.2","23,386.7","21,805.0","17,271.6",3.88,-15.02,-13.44,-20.79,9.22,8.51,8.56,6.29
   3.3.1 เครื่องวิดีโอ เครื่องเสียง อุปกรณ์และส่วนประกอบ,"1,405.4","2,187.0","2,019.4",512.9,111.12,55.61,76.30,-74.60,0.47,0.80,0.79,0.19
    (1) เครื่องวิดีโอ,3.0,11.7,11.5,4.8,99.91,293.15,284.76,-58.53,0.00,0.00,0.00,0.00
    (2) เครื่องเสียง,7.1,7.2,7.2,1.9,79.94,2.07,3.40,-73.57,0.00,0.00,0.00,0.00
    (3) ส่วนประกอบและอุปกรณ์ประกอบ สำหรับเครื่องวิดีโอ เครื่องเสียง(เมตริกตัน),121.9,47.0,33.9,53.4,-40.04,-61.40,-72.01,57.28,0.04,0.02,0.01,0.02
    (4) เทปแม่เหล็กสำหรับวิดีโอและเครื่องเสียง(พันตลับ),"1,273.5","2,121.0","1,966.7",452.8,178.66,66.55,93.92,-76.98,0.43,0.77,0.77,0.16
   3.3.2 เครื่องรับวิทยุ โทรทัศน์ และส่วนประกอบ,897.2,850.8,799.0,660.3,-4.82,-5.17,-5.25,-17.37,0.30,0.31,0.31,0.24
    (1) เครื่องรับวิทยุ,202.5,137.8,129.7,67.0,-33.30,-31.95,-30.19,-48.32,0.07,0.05,0.05,0.02
    (2) เครื่องรับโทรทัศน์,386.9,453.7,430.0,399.9,-22.83,17.27,18.58,-7.00,0.13,0.17,0.17,0.15
    (3) ส่วนประกอบเครื่องรับวิทยุ โทรทัศน์,307.9,259.3,239.4,193.4,123.53,-15.76,-18.83,-19.22,0.10,0.09,0.09,0.07
   3.3.3 หลอดภาพโทรทัศน์สี(พันหลอด),0.0,,,,,,,,0.00,,,
   3.3.4 ลำโพงขยายเสียงและส่วนประกอบ,70.6,56.5,48.2,147.7,-21.59,-19.90,-25.66,206.66,0.02,0.02,0.02,0.05
    (1) ลำโพงขยายเสียง,69.0,54.7,46.4,100.1,-19.33,-20.66,-26.55,115.61,0.02,0.02,0.02,0.04
    (2) ส่วนประกอบของลำโพงขยายเสียง,1.6,1.8,1.7,47.6,-64.32,12.52,10.23,"2,635.91",0.00,0.00,0.00,0.02
   3.3.5 เตาอบไมโครเวฟและเครื่องใช้ไฟฟ้าที่ให้ความร้อน,176.1,136.6,126.2,97.4,9.51,-22.42,-22.34,-22.82,0.06,0.05,0.05,0.04
    (1) เตาอบไมโครเวฟ(พันเครื่อง),14.6,12.4,11.2,12.7,-23.47,-15.12,-16.89,13.23,0.00,0.00,0.00,0.00
    (2) เครื่องใช้ไฟฟ้าที่ให้ความร้อนและส่วนประกอบ,161.5,124.2,115.0,84.7,13.96,-23.08,-22.83,-26.33,0.05,0.05,0.05,0.03
     (2.1) เตาอบอื่น ๆ รวมเตาที่มีหม้อหุงต้ม และเตาย่าง,56.7,23.8,21.4,22.8,57.82,-57.91,-59.58,6.74,0.02,0.01,0.01,0.01
     (2.2) เครื่องอุปกรณ์แต่งผมและเป่าผม(พันเครื่อง),42.5,36.0,33.1,27.1,2.51,-15.38,-15.22,-18.15,0.01,0.01,0.01,0.01
     (2.3) เครื่องทำน้ำร้อน,4.4,4.5,4.5,0.0,-29.85,3.00,7.73,-99.03,0.00,0.00,0.00,0.00
     (2.4) เครื่องใช้ไฟฟ้าที่ให้ความร้อนอื่น ๆ และส่วนประกอบ,57.9,59.9,56.0,34.7,-0.27,3.39,5.95,-37.99,0.02,0.02,0.02,0.01
   3.3.6 พัดลม,216.2,117.0,106.3,90.4,-1.46,-45.86,-49.01,-14.95,0.07,0.04,0.04,0.03
   3.3.7 ตู้เย็น ตู้แช่แข็งและส่วนประกอบ,"1,211.3","1,069.2","1,014.2","1,077.2",3.15,-11.73,-10.69,6.22,0.41,0.39,0.40,0.39
    (1) ตู้เย็นใช้ในบ้านเรือน,"1,077.1",919.6,873.0,992.0,8.43,-14.62,-13.84,13.64,0.36,0.33,0.34,0.36
    (2) ตู้แช่แข็งและเคาน์เตอร์ตู้โชว์,62.3,51.1,47.1,44.8,-20.59,-18.01,-14.36,-4.92,0.02,0.02,0.02,0.02
    (3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง,72.0,98.6,94.1,40.4,-29.82,36.94,39.53,-57.08,0.02,0.04,0.04,0.01
     (3.1) อีแวโพเรเตอร์,0.2,0.3,0.3,0.5,-91.54,60.35,60.35,101.93,0.00,0.00,0.00,0.00
     (3.2) คอนเดนเซอร์,,,,,,,,,,,,
     (3.3) ส่วนประกอบอุปกรณ์ตู้เย็น ตู้แช่แข็ง อื่นๆ,71.8,98.3,93.8,39.9,-28.67,36.89,39.48,-57.51,0.02,0.04,0.04,0.01
   3.3.8 เครื่องปรับอากาศและส่วนประกอบ,"7,543.1","6,467.4","6,078.3","4,413.4",-1.36,-14.26,-12.87,-27.39,2.53,2.35,2.39,1.61
    (1) แบบติดหน้าต่างหรือฝาผนัง,"6,538.0","5,613.2","5,279.5","3,738.1",7.07,-14.14,-12.62,-29.20,2.19,2.04,2.07,1.36
    (2) แบบเปลี่ยนวงจรความเย็นหรือวงจรความร้อน,5.6,9.8,9.2,5.3,-60.52,72.64,105.75,-42.56,0.00,0.00,0.00,0.00
    (3) แบบขับด้วยมอเตอร์ใช้เปลี่ยนอุณหภูมิและความร้อน,16.1,16.4,13.5,11.3,-93.13,2.01,-14.54,-16.26,0.01,0.01,0.01,0.00
    (4) แบบแยกหน่วยทำความเย็น,46.6,60.3,58.1,31.9,9.09,29.52,39.05,-45.04,0.02,0.02,0.02,0.01
    (5) ส่วนประกอบของเครื่องปรับอากาศ,936.8,767.7,718.0,626.8,-25.06,-18.06,-17.64,-12.70,0.31,0.28,0.28,0.23
   3.3.9 เครื่องคอมเพรสเซอร์ของเครื่องทำความเย็น,"1,584.5","1,452.6","1,368.3","1,196.5",22.45,-8.32,-7.03,-12.55,0.53,0.53,0.54,0.44
   3.3.10 สายไฟฟ้า สายเคเบิ้ล,"1,052.8",926.4,862.1,672.9,79.82,-12.01,-7.60,-21.95,0.35,0.34,0.34,0.25
   3.3.11 หลอดไฟฟ้า,34.4,25.6,25.0,12.7,-14.96,-25.52,-20.26,-49.31,0.01,0.01,0.01,0.00
   3.3.12 เครื่องตัดต่อและป้องกันวงจรไฟฟ้า,"3,893.6","3,433.4","3,264.4","2,241.7",-5.91,-11.82,-7.74,-31.33,1.30,1.25,1.28,0.82
   3.3.13 เครื่องพักกระแสไฟฟ้า,"1,002.0",800.5,737.0,644.0,16.34,-20.11,-19.50,-12.62,0.34,0.29,0.29,0.23
   3.3.14 เครื่องซักผ้าและเครื่องซักแห้งและส่วนประกอบ,579.2,449.5,421.7,333.6,-17.12,-22.40,-21.07,-20.89,0.19,0.16,0.17,0.12
   3.3.15 เครื่องอุปกรณ์ไฟฟ้าสำหรับให้สัญญาณเสียง และส่วนประกอบ,639.5,244.7,236.9,86.2,14.78,-61.73,-39.68,-63.62,0.21,0.09,0.09,0.03
   3.3.16 หม้อแบตเตอรี่และส่วนประกอบ,850.7,344.6,314.4,401.0,75.11,-59.49,-61.61,27.55,0.28,0.13,0.12,0.15
   3.3.17 แผงสวิทซ์และแผงควบคุมกระแสไฟฟ้า,"2,745.0","2,554.3","2,333.5","2,305.0",-5.87,-6.95,-9.12,-1.22,0.92,0.93,0.92,0.84
   3.3.18 ส่วนประกอบที่ใช้กับมอเตอร์ไฟฟ้า และเครื่องกำเนิดไฟฟ้า,2.5,2.3,2.1,6.0,-68.82,-8.77,-4.43,178.10,0.00,0.00,0.00,0.00
   3.3.19 เครื่องใช้ไฟฟ้าและส่วนประกอบอื่น ๆ,"3,614.9","2,268.2","2,048.0","2,372.8",-9.77,-37.25,-40.62,15.86,1.21,0.83,0.80,0.86
  3.4 เครื่องอิเล็กทรอนิกส์,"47,708.4","48,552.1","44,931.1","49,327.6",-7.78,1.77,3.47,9.78,15.98,17.66,17.63,17.97
   3.4.1 เครื่องคอมพิวเตอร์ อุปกรณ์และส่วนประกอบ,"11,116.0","14,771.4","13,689.6","16,211.4",-36.33,32.88,32.07,18.42,3.72,5.37,5.37,5.91
    (1) เครื่องคอมพิวเตอร์และอุปกรณ์,"6,824.1","11,402.7","10,521.2","14,153.4",-43.87,67.10,65.99,34.52,2.29,4.15,4.13,5.16
     (1.1) ฮาร์ด ดิสก์ ไดรฟ์,"4,350.6","8,732.3","8,017.0","10,477.2",-45.13,100.71,96.40,30.69,1.46,3.18,3.15,3.82
     (1.2) เครื่องคอมพิวเตอร์และอุปกรณ์ อื่นๆ,"2,473.4","2,670.4","2,504.2","3,676.2",-41.51,7.97,10.97,46.80,0.83,0.97,0.98,1.34
    (2) ส่วนประกอบคอมพิวเตอร์,"3,325.5","2,226.5","2,062.8","1,351.0",-21.62,-33.05,-34.50,-34.51,1.11,0.81,0.81,0.49
    (3) สายไฟคอมพิวเตอร์,,,,,,,,,,,,
    (4) เทปแม่เหล็กและจานแม่แหล็กสำหรับคอมพิวเตอร์(พันชิ้น),966.4,"1,142.2","1,105.6",707.1,-8.56,18.19,26.01,-36.04,0.32,0.42,0.43,0.26
   3.4.2 เครื่องคำนวณอิเล็กทรอนิกส์(พันเครื่อง),"1,131.2","2,212.5","2,210.7","1,961.6",-23.32,95.58,114.45,-11.27,0.38,0.80,0.87,0.71
