"Name","Gross Import","Share"
"Hong Kong","2317","0.43506589830686704"
"India","398310","74.79115146940362"
"Malaysia","34555","6.488434232194125"
"Pakistan","3324","0.6241515088355745"
"Singapore","35657","6.69535810786705"
"Thailand","5102","0.9580087238505116"
"South Africa","53298","10.00783005954225"
