"Name","Gross Import","Share"
"Australia","3177814","79.10253937000525"
"China","4102","0.10210749165802703"
"Germany","10572","0.2631595323765631"
"Spain","9868","0.24563547725046578"
"France","18493","0.4603300446689161"
"United Kingdom","1767","0.043984382681553816"
"Hong Kong","39045","0.971912972156915"
"India","15189","0.37808646777030047"
"South Korea","984","0.024493849778522328"
"Malaysia","11750","0.2924824541642656"
"Netherlands","608546","15.148002344838057"
"Philippines","15211","0.378634094492991"
"Singapore","1348","0.0335545828266749"
"United States of America","102646","2.555076935331507"
