"Name","Gross Import","Share"
"Australia","4090851","6.245255585440376"
"Chile","6256","0.009550658027514322"
"France","40764","0.062231941149871135"
"United Kingdom","165759","0.2530542717363725"
"Japan","690419","1.054021062132099"
"South Korea","2545","0.003885298062663675"
"Myanmar","432315","0.6599892463498808"
"Malaysia","1764208","2.6933099899944035"
"Norway","5796736","8.849527367612094"
"Oman","4405","0.00672484792378526"
"Pakistan","344877","0.5265029233623812"
"Philippines","121763","0.18588823104287508"
"Singapore","5451225","8.322056554673395"
"Thailand","12297","0.01877308851731835"
"Vietnam","23689","0.036164568096832925"
"Taiwan","46555231","71.07306436587814"
