"Name","Gross Import","Share"
"United Arab Emirates","10483","0.0051181000237860074"
"Australia","793513","0.3874157115496047"
"Bangladesh","145094","0.07083903509026108"
"Brunei","10381","0.005068300710380859"
"Canada","276620","0.13505378504051183"
"Chile","905345","0.44201528818415936"
"China","55642819","27.166413550264284"
"Egypt","144511","0.07055439783815126"
"Spain","857431","0.4186223048263722"
"Finland","8979","0.004383804265341463"
"Fiji","13005","0.006349412459156447"
"France","2442583","1.1925387875989026"
"United Kingdom","1497126","0.7309396753038873"
"Greece","25657","0.012526480235646056"
"Guyana","26963","0.013164106738657073"
"Indonesia","6188710","3.0215049888585996"
"India","1114121","0.5439456946103682"
"Ireland","65323","0.03189255440749531"
"Iran","4712356","2.3007067972611024"
"Iceland","105586","0.05155010103133353"
"Italy","469553","0.22924918634635041"
"Japan","22645834","11.056342987127156"
"South Korea","1074086","0.5243994640988474"
"Sri Lanka","187122","0.09135830512743348"
"Macao","29202","0.014257250490756367"
"Maldives","630378","0.30776854495794864"
"Mexico","6952","0.003394164968554834"
"Myanmar","434808","0.21228568493201816"
"Mauritius","104158","0.050852910643661445"
"Malaysia","1935353","0.9448946136921035"
"Nicaragua","10230","0.004994578197398727"
"Netherlands","753461","0.36786118115251637"
"Norway","86560883","42.261495501405875"
"New Zealand","758919","0.3705259326482546"
"Pakistan","298635","0.14580213685045637"
"Philippines","4404891","2.1505936022011607"
"Sudan","1597","0.0007797010147845324"
"Senegal","83760","0.04089402441975732"
"Singapore","32480","0.01585766371960026"
"Sweden","3441","0.001679994484579572"
"Thailand","351408","0.17156742279486725"
"Timor-Leste","224251","0.10948574343547038"
"Tunisia","2663","0.0013001526627246147"
"Turkey","94063","0.045924243302240125"
"Tanzania","2262","0.0011043730090435895"
"United States of America","478450","0.23359295586954262"
"Vietnam","9503","0.004639636032246344"
"South Africa","121765","0.059449150948803126"
"Taiwan","8125387","3.9670460171678448"
