"Name","Gross Import","Share"
"United Arab Emirates","86702","0.032934014766823345"
"Australia","9907724","3.7634786800951536"
"China","141347932","53.69143595012736"
"Germany","4128","0.001568033182134746"
"India","1512346","0.5744691644546402"
"Italy","8925","0.0033901880209672016"
"Japan","4464","0.001695663789982923"
"Netherlands","14348","0.005450130837516797"
"Pakistan","78487","0.029813522375535327"
"Singapore","2240","0.0008508707189878467"
"Thailand","3925884","1.491258813278073"
"United States of America","101420255","38.52478807668784"
"Vietnam","4940673","1.8767294588365364"
"Taiwan","5627","0.002137432828457417"
