"Name","Gross Import","Share"
"Australia","6857719","10.128045121241271"
"Canada","295954","0.43708928082527726"
"Egypt","876","0.0012937490623642284"
"United Kingdom","82909","0.12244685046981256"
"Japan","726943","1.0736093888610037"
"South Korea","1268","0.0018726869989473078"
"Malaysia","342852","0.5063521159014845"
"Netherlands","2550","0.0037660503527725824"
"Norway","20632457","30.47171449545692"
"Oman","86198","0.12730431698364356"
"Pakistan","2984586","4.407882807129456"
"Philippines","373686","0.5518903106377159"
"Singapore","4454309","6.578490972865918"
"Taiwan","30867887","45.58824185321342"
