"Name","Gross Import","Share"
"Australia","15570870","14.30560490856404"
"Austria","40619","0.03731836215837411"
"Belgium","2307108","2.119635931029375"
"Canada","120888","0.11106482593371401"
"Switzerland","1139816","1.0471962943920172"
"China","21186423","19.464846656847953"
"Czechia","28535","0.02621628952434096"
"Germany","4625204","4.249366993977217"
"Denmark","780451","0.7170327448943903"
"Spain","6793","0.006241011205146247"
"France","13382755","12.295292788271302"
"United Kingdom","4718876","4.335427350463079"
"Greece","8332","0.007654954417971224"
"Indonesia","1086405","0.9981253905972188"
"India","236858","0.217611281028784"
"Ireland","317825","0.2919990263912271"
"Italy","297961","0.273749144663121"
"Japan","7331446","6.7357039063631134"
"South Korea","301491","0.27699230225978905"
"Macao","1321","0.0012136575595463257"
"Malaysia","2605354","2.3936469170282044"
"Netherlands","1443315","1.326033429641639"
"Norway","26870","0.024686584878887037"
"New Zealand","8395489","7.71328439889328"
"Pakistan","36704","0.033721489073117596"
"Philippines","91694","0.08424308574189311"
"Poland","248497","0.22830451368250063"
"Saudi Arabia","586487","0.538829963002003"
"Singapore","315757","0.2900990689096663"
"Slovenia","732209","0.6727108160619649"
"Thailand","14158428","13.007935786141081"
"Ukraine","825","0.000757961761260953"
"United States of America","2795221","2.5680856148770936"
"Vietnam","3898731","3.581926079324456"
"South Africa","4593","0.004219779841783705"
"Taiwan","14390","0.013220690599448623"
