"Name","Gross Import","Share"
"United Arab Emirates","74518","3.674365191013441"
"China","11502","0.5671455007788265"
"United Kingdom","102698","5.063876598764035"
"India","836131","41.228302444070685"
"South Korea","1818","0.08964271608554222"
"Sri Lanka","3963","0.19540928704455657"
"Myanmar","600591","29.61419609270181"
"Malaysia","34095","1.6811707397890883"
"New Zealand","53648","2.6452983677432176"
"Singapore","25234","1.2442487886152764"
"Thailand","213922","10.548156826430894"
"Tanzania","16881","0.8323755171837396"
"United States of America","53050","2.615811929778886"
