"Name","Gross Import","Share"
"United Arab Emirates","44795","0.07917974206229052"
"Argentina","114632","0.20262377926296432"
"Australia","25823430","45.645552551928"
"Austria","5048","0.008922856076134446"
"Belgium","221014","0.39066484009722235"
"Bangladesh","6070","0.01072934555906024"
"Bahrain","1273","0.00225015764360522"
"Switzerland","207659","0.36705851226505604"
"China","84169","0.14877731241524567"
"Germany","4892634","8.648230787480582"
"Denmark","957319","1.692159202842502"
"Finland","572993","1.0128237067417798"
"France","4440652","7.849306394651066"
"United Kingdom","199364","0.35239625173582956"
"Indonesia","5022397","8.877600156142911"
"India","2035020","3.597105897792219"
"Italy","42222","0.07463170151476795"
"Japan","267098","0.47212302143885865"
"South Korea","153955","0.2721312019019966"
"Malaysia","281180","0.4970143960949849"
"Netherlands","714926","1.2637047945892423"
"New Zealand","4817420","8.515282353068859"
"Philippines","86846","0.15350918359508164"
"Poland","989309","1.748704798301207"
"Russia","1874","0.0033124865861085483"
"Slovenia","2211","0.003908168538893276"
"Thailand","2923619","5.167795475129182"
"Turkey","8558","0.015127139916711291"
"Uruguay","215984","0.381773800861296"
"United States of America","441098","0.779685810117027"
"Vietnam","923858","1.6330134644979035"
"Taiwan","75187","0.13290070915141058"
