"Name","Gross Import","Share"
"Australia","10992","0.026876492394749756"
"Belgium","2197","0.005371875344911318"
"China","8973591","21.941289143476606"
"Ecuador","5096154","12.460584445366953"
"France","104587","0.25572522835604916"
"United Kingdom","71586","0.1750346237782529"
"Indonesia","32827","0.08026515791870908"
"Japan","77009","0.1882943779864705"
"South Korea","7016","0.017154791725033137"
"Mexico","106448","0.2602755515316887"
"Malaysia","1623","0.003968390389071948"
"Netherlands","1540","0.003765447442495872"
"Philippines","24800106","60.638633578783455"
"Thailand","1284323","3.140292698499107"
"United States of America","136373","0.3334450416074607"
"Vietnam","188245","0.4602770479302827"
"South Africa","3577","0.00874610746870632"
