"Name","Gross Import","Share"
"United Arab Emirates","1885","0.0011574458268993775"
"Australia","2594953","1.5933779951458993"
"Canada","2063387","1.2669807280787406"
"Chile","187500","0.1151305530735455"
"China","49507239","30.39891097180908"
"Spain","1334","0.0008191155082672517"
"Fiji","573560","0.3521828267779347"
"France","49029","0.03010525806209527"
"Faroe Islands","2411561","1.4807698757364933"
"United Kingdom","6671884","4.0967343731335415"
"Hong Kong","9037","0.0055489856433366975"
"Indonesia","6930124","4.255301381270674"
"India","2812592","1.7270147868278907"
"Japan","2497285","1.5334069505721017"
"South Korea","4146","0.0025457667895622386"
"Sri Lanka","4505441","2.766474208907882"
"Maldives","1864128","1.1446298007460385"
"Mexico","4348","0.0026698007720734715"
"Myanmar","28217","0.017326073685739914"
"Mauritania","2802","0.001720510985131064"
"Malaysia","21856","0.013420231295868857"
"Netherlands","28419","0.017450107668251145"
"Norway","75234787","46.19638740096209"
"New Zealand","657772","0.40389148883355824"
"Pakistan","195896","0.12028594573277479"
"Philippines","1936306","1.188949230397998"
"Suriname","88167","0.054137149188454865"
"Thailand","166848","0.10244961343581292"
"United States of America","1540347","0.945818677520942"
"Vietnam","267744","0.16440274561132462"
