"Name","Gross Import","Share"
"Australia","13839878","96.77367430784537"
"Germany","2273","0.015893677798441037"
"United Kingdom","5015","0.03506678141627004"
"Japan","346960","2.426075868432513"
"Netherlands","22337","0.15618877298010445"
"United States of America","84821","0.5931005915273062"
