"Name","Gross Import","Share"
"Colombia","41278","6.637646994502128"
"Ecuador","22677","3.6465410362499338"
"Fiji","3367","0.5414253944107918"
"Indonesia","8130","1.307332478930721"
"India","7065","1.136076748295885"
"Sri Lanka","57379","9.226744195395554"
"New Zealand","4732","0.7609221759286805"
"Philippines","68382","10.996065138282972"
"Singapore","2640","0.4245212477708615"
"Suriname","1330","0.2138686589148658"
"Thailand","295131","47.458098627220494"
"Uganda","6184","0.9944088622026541"
"United States of America","13441","2.1613598830636924"
"Vietnam","90141","14.494988558830766"
