"Name","Gross Import","Share"
"United Arab Emirates","1878","0.0012690631548062635"
"Australia","2978721","2.0128780988006754"
"Bangladesh","33352","0.022537696666186633"
"Canada","196383","0.1327062990044294"
"Chile","1540","0.0010406588170402801"
"China","2197520","1.4849795867677638"
"Germany","49679","0.033570707384249394"
"Denmark","9701","0.006555474794875166"
"Spain","58885","0.039791684702218756"
"Fiji","101320","0.06846724113150725"
"France","718370","0.4854403080501467"
"Faroe Islands","597612","0.4038377902396596"
"United Kingdom","1594861","1.077731273768622"
"Greece","30011","0.020280007635192103"
"Hong Kong","266908","0.18036374255752405"
"Indonesia","47915643","32.379114520847"
"India","2857365","1.930871481007987"
"Ireland","14350","0.009697048067875337"
"Iceland","1065","0.0007196763897064273"
"Italy","128547","0.08686595386628368"
"Japan","3737293","2.525485007995402"
"South Korea","204102","0.13792243238672416"
"Sri Lanka","91049","0.06152658742383146"
"Maldives","8060","0.00544656497749653"
"Mexico","3393","0.002292828159881604"
"Myanmar","17747283","11.992770475622773"
"Mauritius","472617","0.31937210917735454"
"Malaysia","12255076","8.281397982401769"
"Netherlands","381466","0.25777659500070615"
"Norway","46860071","31.665809125508787"
"New Zealand","1139912","0.7702983593831296"
"Pakistan","4024","0.0027192279738766797"
"Philippines","20901","0.014123902555168112"
"French Polynesia","1374","0.000928483905593081"
"Sweden","16587","0.011208706362498133"
"Thailand","4092322","2.7653967347194235"
"Turkey","42150","0.028482966972888185"
"United States of America","268253","0.1812726296412378"
"Vietnam","860250","0.581316069713572"
"Taiwan","23285","0.015734896464144752"
