"Name","Gross Import","Share"
"Australia","279644","2.852340453440574"
"China","2390662","24.384510066738958"
"Germany","5223","0.05327407056228675"
"India","2464","0.025132550232715788"
"Myanmar","4330187","44.167468463698405"
"Netherlands","2133","0.021756383785057943"
"Peru","153835","1.5691014062702247"
"Singapore","1412","0.014402256870371222"
"United States of America","2583882","26.355334480685933"
"Uzbekistan","54577","0.5566798677154747"
