"Name","Gross Import","Share"
"Brazil","22055","0.009993564651858758"
"Costa Rica","1928461","0.8738245151706276"
"Ecuador","3461766","1.5685958889415774"
"France","2308","0.0010458012793693047"
"Guatemala","11787332","5.341077506911067"
"Indonesia","3128","0.0014173597928367353"
"Sri Lanka","7778","0.0035243684362800914"
"Mexico","15606","0.007071392879478929"
"Myanmar","34909","0.01581797091052992"
"Peru","6184543","2.802340979945614"
"Philippines","197019744","89.27361366387039"
"Thailand","74625","0.033814090326228056"
"United States of America","3522","0.0015958891273564518"
"Vietnam","146246","0.06626700775677787"
