"Name","Gross Import","Share"
"Australia","3291198","40.051281052782734"
"Bangladesh","1126","0.013702530952386749"
"China","87329","1.0627249782779593"
"Ecuador","1066177","12.974532276396843"
"Fiji","38468","0.4681251871016105"
"Ghana","6116","0.0744268910344559"
"Indonesia","15205","0.18503284469897024"
"India","630594","7.673831086491447"
"Cambodia","16567","0.20160730931455703"
"Sri Lanka","1319","0.016051188566783413"
"Mexico","1635997","19.908791767772524"
"Netherlands","980","0.01192582622854264"
"Peru","869589","10.58221153495119"
"Philippines","77305","0.9407408128545803"
"Thailand","130659","1.5900168665256662"
"United States of America","293704","3.5741457822733547"
"Vietnam","52311","0.6365835671849939"
"Taiwan","2816","0.03426849659140416"
