"Name","Gross Import","Share"
"Bangladesh","61831","0.11795755382386908"
"Canada","3176","0.006058986446032058"
"China","43185","0.08238580909064687"
"Germany","9008","0.017184933849451127"
"Fiji","52208","0.09959935905996276"
"France","1516","0.0028921358476651764"
"United Kingdom","163551","0.3120130013334349"
"Indonesia","2126356","4.056537211410246"
"India","15337","0.029259028691055945"
"Iceland","50697","0.09671676191891916"
"Japan","6809","0.012989810677277168"
"South Korea","111852","0.21338468260754967"
"Sri Lanka","60468","0.11535730239882447"
"Maldives","854531","1.6302241016102712"
"Myanmar","372817","0.7112383973080396"
"Mauritius","1407","0.00268419204331458"
"Malaysia","220180","0.42004648478820483"
"Norway","963939","1.8389462644211891"
"New Zealand","44673948","85.2263367200066"
"Philippines","9956","0.01899347262490402"
"Singapore","3128","0.005967414862464823"
"Thailand","1247","0.002378953431423796"
"Tonga","117153","0.2234976193677562"
"Tanzania","1891","0.0036075388442842007"
"United States of America","1593737","3.040437934993638"
"Vietnam","5707","0.010887479737879395"
"Samoa","9002","0.017173487401505223"
"South Africa","438656","0.8368421783597729"
"Taiwan","444715","0.8484011830438118"
