"Name","Gross Import","Share"
"Argentina","62681","0.057085854945535655"
"Australia","794236","0.7233394663218911"
"Bangladesh","13782","0.012551766131034483"
"Brunei","57933","0.052761679529039374"
"Switzerland","3718","0.00338611714375172"
"Chile","800836","0.7293503251569533"
"China","695593","0.6335017166147634"
"Germany","1052","0.0009580944688614333"
"Spain","7072","0.006440726315387887"
"France","30703","0.027962333153472043"
"United Kingdom","121059","0.11025281207784816"
"Indonesia","70137738","63.87697608008781"
"India","67561","0.06153024753873318"
"Italy","1600","0.0014571778994090243"
"Japan","878388","0.7999797379413087"
"South Korea","86769","0.0790236682211385"
"Macao","2408","0.002193052738610581"
"Maldives","21624","0.019693759310512964"
"Myanmar","1949889","1.7758344731879767"
"Netherlands","185937","0.16933955442650983"
"Norway","14509832","13.21462907158615"
"New Zealand","210359","0.1915815535886143"
"Oman","4909","0.0044708039426243126"
"Pakistan","31964","0.029110771485443783"
"Philippines","72314","0.0658589766361651"
"Singapore","1450258","1.320802441275708"
"Thailand","16754677","15.259090647585433"
"Turkey","5336","0.004859688294529096"
"United States of America","53054","0.04831819767202898"
"Vietnam","601914","0.5481848613405521"
"Yemen","172147","0.1567805024059783"
"Taiwan","13938","0.012693840976226863"
