"Name","Gross Import","Share"
"Australia","2080021","3.114927317798509"
"China","65004","0.09734648610094528"
"Spain","16226","0.02429918287296071"
"India","151089","0.22626274134677438"
"Italy","326954","0.4896286846447674"
"Japan","2953304","4.422708860806505"
"Cambodia","23388","0.03502460797687693"
"South Korea","26474","0.039646035213778"
"Myanmar","648695","0.971450661517025"
"Mauritius","2665","0.003990960332579828"
"Singapore","18009","0.02696930755325708"
"Thailand","12704546","19.025643200538735"
"United States of America","33299014","49.8668082506643"
"Vietnam","14403589","21.570038403670978"
"Undeclared","56930","0.08525529896201486"
