"Name","Gross Import","Share"
"Australia","2433545","37.58182021751804"
"China","28587","0.44147591047553597"
"Ecuador","685447","10.585522734380127"
"Fiji","33424","0.5161748638099246"
"Indonesia","5999","0.09264399856377865"
"India","906855","14.004779682873062"
"Mexico","987708","15.253411990903931"
"Peru","394346","6.089980039611912"
"Philippines","213817","3.3020273113704715"
"Thailand","513260","7.9263975167269605"
"United States of America","233683","3.6088227231837786"
"Vietnam","34508","0.5329153362958616"
"South Africa","2751","0.042484354067170375"
"Taiwan","1395","0.021543320219448443"
