"Name","Gross Import","Share"
"United Arab Emirates","3928","0.12487458497003391"
"Australia","214089","6.806078162334417"
"Brazil","19565","0.6219886086911185"
"Germany","28632","0.9102365368793308"
"France","205270","6.525714372912134"
"United Kingdom","87915","2.7948954016396463"
"Italy","127440","4.051430017459552"
"Netherlands","2389504","75.96443999089509"
"Poland","39314","1.2498267396924423"
"Russia","6563","0.20864355935802764"
"Singapore","14475","0.4601730186968536"
"Thailand","2036","0.06472623599770597"
"United States of America","6825","0.216972770473646"
