"Name","Gross Import","Share"
"Belgium","207048","1.5598867829941843"
"China","35666","0.2687054306357491"
"Germany","10679","0.08045492328153324"
"Denmark","62249","0.4689801029452348"
"France","157788","1.1887649999762682"
"United Kingdom","166107","1.2514398297149212"
"Ireland","4619","0.034799259353628806"
"Iran","4275","0.03220758470161575"
"Italy","1048343","7.898151103823617"
"South Korea","1645","0.012393327914422903"
"Malaysia","14173","0.10677850245052632"
"Netherlands","1745","0.013146721708612745"
"New Zealand","10124880","76.28021758916849"
"Philippines","1244413","9.37533031609164"
"Thailand","1759","0.013252196839799323"
"United States of America","126119","0.9501727192942869"
"South Africa","61763","0.4653186091054722"
