"Name","Gross Import","Share"
"Australia","926586","6.60135929071291"
"Switzerland","15903","0.11329916143801808"
"China","11774","0.08388255843370589"
"Germany","19766","0.14082067691529052"
"Denmark","24573","0.17506761579679417"
"France","6034484","42.99201263353688"
"United Kingdom","2548","0.01815294368006477"
"India","1221","0.008698879212464318"
"Ireland","11257","0.0801992492176174"
"South Korea","4022","0.02865429335997665"
"Malaysia","338723","2.4131944827875116"
"Netherlands","71125","0.5067221818071455"
"New Zealand","6159658","43.88380092718226"
"Poland","19939","0.14205319624678628"
"Singapore","116492","0.8299343466162108"
"Thailand","278220","1.9821475630563659"
