"Name","Gross Import","Share"
"Argentina","269066","0.4960614272076601"
"Australia","4116618","7.5895705899249375"
"Brazil","135441","0.2497047407046327"
"China","115347","0.21265859470955814"
"Djibouti","149073","0.2748372709228499"
"Ethiopia","13984400","25.782229722978013"
"India","288890","0.5326097898137294"
"Iran","62070","0.11443487020574679"
"Kenya","170482","0.3143078063865978"
"Myanmar","32002188","59.00058369711466"
"Mozambique","253474","0.46731535831370163"
"Malaysia","488286","0.9002246662362376"
"Sudan","99899","0.18417801028973574"
"Singapore","99784","0.18396599143886316"
"Thailand","834558","1.5386263317088387"
"Tanzania","722378","1.3318065517880933"
"United States of America","9123","0.01681954762183064"
"Uzbekistan","277807","0.5121767035161575"
"Vietnam","161576","0.2978883291181528"
