"Name","Gross Import","Share"
"Australia","542724","35.762157574527556"
"Fiji","664031","43.75553919924512"
"United Kingdom","2664","0.17554113652342887"
"Indonesia","2856","0.18819274996655888"
"India","1054","0.06945208629718244"
"Japan","3796","0.2501329407818829"
"Mexico","2843","0.18733613030634697"
"Myanmar","35063","2.310435011231602"
"Tonga","160658","10.586369336179068"
"United States of America","31747","2.0919311040575437"
"Samoa","64700","4.263330155054748"
"South Africa","5457","0.35958257582896075"
