"Name","Gross Import","Share"
"Australia","2094284","1.0702611170894742"
"Belgium","4658","0.0023804203648611034"
"Bangladesh","213152","0.1089290170912138"
"Bahrain","924","0.00047220017542543144"
"Brunei","13466","0.0068816532059295015"
"Bhutan","5857","0.002993156306782199"
"Canada","1144","0.0005846287886219627"
"China","188677","0.0964213338730997"
"Cabo Verde","10839","0.005539153356532739"
"Germany","12118","0.0061927724305253"
"Spain","37289","0.019056138897661157"
"United Kingdom","9684","0.0049489031372509495"
"Greece","2625","0.0013414777710949756"
"Indonesia","181723","0.09286756761778751"
"India","52752210","26.958444606146315"
"Italy","172580","0.08819513666116986"
"Japan","5146661","2.6301452673757857"
"Cambodia","2120620","1.0837198441674007"
"South Korea","100623","0.051422292480338944"
"Sri Lanka","55722","0.0284761235660778"
"Myanmar","4479651","2.28927704333843"
"Malaysia","97725","0.04994130102105009"
"Netherlands","7792","0.003982017063760781"
"Pakistan","1007601","0.5149235594792642"
"Philippines","2561","0.0013087712654378028"
"Russia","29671","0.015163042646155816"
"Thailand","75871347","38.77322874801275"
"Turkey","2436","0.0012448913715761372"
"Ukraine","845","0.00043182808250485883"
"United States of America","5039429","2.575345517147193"
"Vietnam","45836544","23.424268525644486"
"Taiwan","179266","0.09161194442404264"
