"Name","Gross Import","Share"
"United Arab Emirates","11485","0.01821449339847921"
"Argentina","16611","0.02634400956396501"
"Australia","9885360","15.677564167313054"
"Austria","9487","0.01504579006280995"
"Belgium","390927","0.6199858302818704"
"Brazil","7241586","11.484703560428338"
"Switzerland","9747","0.015458133840224366"
"Germany","8085634","12.823311024424818"
"Denmark","700720","1.1112981988839663"
"Spain","24314","0.038560486938669876"
"Estonia","24104","0.03822744004152746"
"France","7175791","11.38035679567841"
"United Kingdom","242935","0.3852797521775835"
"Guam","17868","0.028337533134003178"
"Indonesia","142690","0.22629743692024365"
"India","43899","0.06962107494121365"
"Ireland","20143","0.03194554118637934"
"Italy","225243","0.3572213440621378"
"South Korea","167307","0.2653384629533619"
"Malaysia","64875","0.10288770215292457"
"Netherlands","208790","0.3311279126398323"
"New Zealand","22208989","35.222070833904866"
"Singapore","252048","0.3997324015759589"
"Slovenia","747531","1.1855375241322212"
"Thailand","3477814","5.515596007325954"
"Uruguay","1155368","1.8323415593220833"
"United States of America","492433","0.7809680128596702"
"South Africa","10484","0.016626969855433698"
