"Name","Gross Import","Share"
"Australia","18350308","4.342589745239918"
"Brazil","18895","0.0044714907911250455"
"Canada","14568512","3.447629915236556"
"Chile","557788","0.13200020668960344"
"China","7555063","1.7879012771034435"
"Cook Islands","351652","0.08321824184602829"
"Cyprus","80198","0.018978810186115184"
"Germany","238339","0.0564027861162187"
"Denmark","1326451","0.3139038598242185"
"Egypt","50133","0.011863945373457101"
"Spain","29145502","6.897266144255973"
"Estonia","781628","0.18497181286506945"
"Finland","51442","0.012173719464252691"
"Fiji","99686","0.02359063408330729"
"France","1773030","0.4195865211637174"
"United Kingdom","5816371","1.376440823724095"
"Greece","1285101","0.304118406306726"
"Guam","447123","0.10581139862398538"
"Croatia","6952492","1.6453031994374465"
"Indonesia","28799446","6.815372192564332"
"India","33319","0.00788492202537684"
"Iceland","564090","0.1334915713345185"
"Italy","191575","0.04533611263878172"
"Kiribati","60374","0.014287472083799076"
"South Korea","26983277","6.385576852070719"
"Sri Lanka","1830332","0.43314700622923985"
"Lesotho","186341","0.04409748957443938"
"Morocco","17848628","4.223867464208343"
"Maldives","432193","0.10227822278320756"
"Mexico","33297212","7.8797659078136215"
"Marshall Islands","1362210","0.3223662064344244"
"Malta","122681","0.02903238749648117"
"Myanmar","241796","0.05722088316119987"
"Mozambique","304850","0.07214257569063086"
"Mauritius","43514","0.010297562862398265"
"Malaysia","100132","0.023696179724632605"
"New Caledonia","2119011","0.5014627241488582"
"Netherlands","18950","0.004484506509225701"
"Norway","123010588","29.110384305524057"
"New Zealand","13707611","3.2438981928988824"
"Oman","102705","0.02430507868232325"
"Philippines","712210","0.16854408342668264"
"Palau","15047116","3.5608912742519356"
"Papua New Guinea","2801846","0.6630552308626909"
"Portugal","374095","0.0885293647793556"
"French Polynesia","100643","0.02381710757825869"
"Russia","358083","0.0847401342661249"
"Seychelles","16696","0.003951098716518855"
"Thailand","2128733","0.5037634298102139"
"Tonga","1024611","0.24247359888782344"
"Turkey","40268056","9.529412097407127"
"United States of America","13567798","3.2108115275387568"
"Vietnam","541433","0.12812980542530866"
"Samoa","70809","0.01675690878162336"
"South Africa","1320351","0.31246029836214584"
"Taiwan","3422976","0.8100452851146889"
