"Name","Gross Import","Share"
"Angola","1373","0.0061403516225622"
"Australia","43873","0.19620950235737178"
"China","1558","0.006967711455172549"
"Ecuador","2294441","10.261234171320641"
"Indonesia","399684","1.7874729045245088"
"India","51541","0.2305024493652428"
"Mexico","2701673","12.082463357015651"
"Malaysia","7336421","32.81005432712994"
"New Zealand","1449","0.006480239986229154"
"Philippines","9124793","40.808038968022004"
"Thailand","368138","1.6463924003108545"
"Vietnam","35339","0.158043616889822"
