"Name","Gross Import","Share"
"United Arab Emirates","7792","0.9085757329123164"
"Australia","223860","26.102895735337672"
"China","393419","45.87409603011173"
"Hong Kong","4449","0.51876969144339"
"India","79372","9.255065846087831"
"Myanmar","59687","6.959722763133653"
"Malaysia","2332","0.27191973936749514"
"Philippines","1353","0.15776475444434856"
"Thailand","54728","6.381485204161351"
"United States of America","26253","3.0611959337971046"
"Vietnam","3010","0.35097702208240145"
"Taiwan","1351","0.15753154712070577"
