"Name","Gross Import","Share"
"Australia","3257812","4.755274323931165"
"Austria","5782","0.008439712340973021"
"Belgium","2578246","3.763343926714688"
"Switzerland","129324","0.1887681353829116"
"Cyprus","373165","0.5446913275197504"
"Germany","5199832","7.589949204667315"
"Denmark","951047","1.3881983920348266"
"Spain","595310","0.8689458930654875"
"France","13697903","19.994182115972215"
"United Kingdom","34914","0.050962316961731584"
"Hong Kong","3547","0.005177388390423953"
"Indonesia","123459","0.1802072718616721"
"Ireland","111583","0.16287243551414604"
"Italy","87936","0.12835602636039492"
"Japan","1750476","2.5550871497366114"
"South Korea","23070","0.033674189502982975"
"Netherlands","118619","0.17314255243408486"
"New Zealand","14018597","20.462284002771938"
"Philippines","9904","0.014456401076616533"
"Poland","368806","0.538328701076599"
"Singapore","20643","0.03013161221976929"
"Slovenia","478560","0.6985314316665597"
"Thailand","42185","0.061575452283629685"
"Turkey","65702","0.09590210657672248"
"Uruguay","401633","0.5862447226983771"
"United States of America","24053300","35.10946607594714"
"Vietnam","8089","0.011807131291271316"
