"Name","Gross Import","Share"
"United Arab Emirates","27115","0.045991008795943686"
"Australia","29209992","49.54442186986704"
"Belgium","483732","0.8204802753781829"
"Switzerland","260634","0.4420734127428356"
"China","59596","0.10108353900804203"
"Germany","5638808","9.564243714793937"
"Denmark","892514","1.5138343803984098"
"Spain","8402","0.014251021792495626"
"Finland","1197801","2.0316458169570404"
"France","5113685","8.6735582450557"
"United Kingdom","148891","0.25254092902957226"
"Greece","8052","0.013657370563339058"
"Indonesia","2785385","4.72442065406932"
"India","1634003","2.7715082554157613"
"Italy","56345","0.09556936716236206"
"Japan","544029","0.9227528129909072"
"South Korea","118658","0.20126133585502806"
"Mozambique","493","0.0008362001599262488"
"Malaysia","854729","1.449745489845036"
"Netherlands","821596","1.3935470722003374"
"New Zealand","4186927","7.101641028396612"
"Oman","2575","0.004367576900223308"
"Philippines","84533","0.14338034101226288"
"Poland","462547","0.7845474145505205"
"Portugal","12061","0.02045722135673527"
"Slovenia","27092","0.04595199742945626"
"Sweden","34055","0.057762264596933885"
"Thailand","2636918","4.472598891100212"
"Turkey","11850","0.02009933447287231"
"Ukraine","11351","0.019252957434731946"
"Uruguay","115793","0.1964018765077893"
"United States of America","571234","0.9688964749600626"
"Vietnam","885950","1.5027008756321707"
"South Africa","49830","0.08451897356820483"
