"Name","Gross Import","Share"
"United Arab Emirates","53817","0.15136749677981592"
"Argentina","528017","1.4851182999273103"
"Australia","2663440","7.491280554903337"
"Bangladesh","1799","0.005059927656816412"
"Bolivia","35223","0.09906938958090297"
"Brazil","13548","0.03810555858507435"
"Brunei","3515","0.009886406733579592"
"Canada","24950","0.0701752056907001"
"Chile","26289","0.07394132193999259"
"China","394607","1.1098848654104245"
"Ethiopia","214052","0.6020498247898091"
"Hong Kong","2399","0.006747507753586755"
"Indonesia","82550","0.232182894980653"
"India","1037224","2.9173309638208704"
"Kenya","33795","0.09505294895058956"
"Sri Lanka","9682","0.027231917494884097"
"Madagascar","49052","0.13796529817796477"
"Myanmar","28541150","80.27579446489479"
"Paraguay","57164","0.1607813810862998"
"Singapore","107110","0.3012611736084524"
"Thailand","913880","2.5704094980608017"
"Turkey","19440","0.054677595135359115"
"Tanzania","235091","0.6612248208830612"
"United States of America","461219","1.2972400077538682"
"Vietnam","15075","0.04240044993135487"
"Taiwan","29780","0.08376022546970135"
