"Name","Gross Import","Share"
"Bangladesh","792120","0.1962339880477914"
"Brunei","62142","0.015394602440622449"
"Germany","1443","0.0003574782163724726"
"Spain","10911","0.002703010962467116"
"Indonesia","68010","0.0168482976406735"
"India","32514786","8.054974154547915"
"Italy","42908","0.010629712618232886"
"Japan","493202","0.12218223927327528"
"Cambodia","28444750","7.04669334383984"
"South Korea","255653","0.06333359559963392"
"Lebanon","7807","0.0019340488116561978"
"Myanmar","10391104","2.5742157477899275"
"Pakistan","15780742","3.9094050611186177"
"Russia","8223","0.0020371055947545685"
"Singapore","10887413","2.6971676924119685"
"Thailand","191980857","47.55992677617375"
"Uruguay","52285","0.01295270169302476"
"United States of America","135293","0.03351649364357653"
"Vietnam","111447916","27.609287754753396"
"Taiwan","283395","0.07020619482250649"
