"Name","Gross Import","Share"
"Australia","23399367","4.8571785035108945"
"Brazil","14508","0.0030115321379820255"
"Canada","17766242","3.6878693654649894"
"Chile","77138","0.016012101327519818"
"China","14239096","2.9557137592922054"
"Côte d'Ivoire","3869","0.0008031167522644374"
"Cook Islands","153727","0.03191024269200185"
"Cyprus","167407","0.034749900787369524"
"Germany","26981","0.005600644376543496"
"Denmark","1812226","0.3761770637087548"
"Spain","33303205","6.91299091227624"
"Finland","312804","0.06493102418592016"
"Fiji","606061","0.1258045339865953"
"France","2648261","0.5497189902994498"
"United Kingdom","6546026","1.358806704925967"
"Greece","1300689","0.26999357078988856"
"Guam","54427","0.011297812219047954"
"Croatia","6390116","1.326443320887314"
"Indonesia","37337405","7.750399442125088"
"India","7628","0.001583399996452088"
"Iceland","236579","0.04910844097543767"
"Italy","5182","0.0010756658077628106"
"South Korea","31838539","6.6089594309962845"
"Libya","726396","0.15078335393586928"
"Sri Lanka","1561009","0.32403010554033523"
"Morocco","16854973","3.498710564813849"
"Maldives","564715","0.1172220410325696"
"Mexico","51839756","10.760758975678698"
"Marshall Islands","2007928","0.41680036550551236"
"Malta","217108","0.04506670246850025"
"Myanmar","2110573","0.4381071422013467"
"Mozambique","82093","0.017040647077705987"
"Mauritius","73320","0.015219571019909164"
"Malaysia","72824","0.015116612656217469"
"New Caledonia","1899098","0.3942097229237241"
"Netherlands","9114","0.0018918599328348624"
"Norway","134650506","27.950394693585718"
"New Zealand","14322507","2.97302799331214"
"Panama","2869","0.0005955394061118302"
"Philippines","1906869","0.395822806480676"
"Palau","12121301","2.5161074934969445"
"Papua New Guinea","883871","0.1834715965212511"
"Portugal","520215","0.10798484912877857"
"French Polynesia","48633","0.010095109075439748"
"Russia","422587","0.08771948797859183"
"Singapore","1885","0.00039128329749766466"
"Solomon Islands","201514","0.041829741332596496"
"Seychelles","23831","0.004946775736162783"
"Syria","153692","0.03190297748488651"
"Thailand","7133580","1.480769604967316"
"Tonga","860783","0.17867905075327972"
"Turkey","33506052","6.955097354211258"
"United States of America","12458681","2.586139938541911"
"Vietnam","23040","0.004782582055356071"
"Samoa","221263","0.045929186341764336"
"South Africa","1022622","0.2122731608772715"
"Taiwan","4988908","1.0355842828395114"
"Undeclared","6539","0.0013573482664918986"
