"Name","Gross Import","Share"
"China","710302","10.002137575966323"
"Costa Rica","9368","0.13191575528669852"
"France","4713","0.06636624195839133"
"United Kingdom","2726","0.03838624561395603"
"Indonesia","368290","5.1860859857534365"
"Japan","40445","0.5695274042026602"
"Cambodia","8721","0.12280500660282853"
"South Korea","5375","0.0756882135638348"
"Malaysia","4287","0.060367510985704156"
"Netherlands","3366","0.04739842360109171"
"Philippines","5580196","78.57768680484777"
"Thailand","307400","4.328661739446106"
"United States of America","18312","0.2578609426569196"
"Vietnam","3015","0.042455807236271986"
"Taiwan","34986","0.4926563422780138"
