"Name","Gross Import","Share"
"United Arab Emirates","118601","0.04543076867557444"
"Australia","4332278","1.659503036705258"
"China","120051328","45.98632483337841"
"Germany","11609","0.00444689162447824"
"India","174350","0.06678573130569222"
"Italy","17840","0.00683371061940665"
"Cambodia","6189","0.0023707306627526767"
"Netherlands","3418","0.001309283794682283"
"Nepal","718","0.000275033869099438"
"Pakistan","237173","0.09085042874083707"
"Thailand","13014901","4.985429774340035"
"United States of America","83544729","32.00227027818109"
"Vietnam","39540301","15.146130876582701"
"Taiwan","5322","0.0020386215199821854"
