"Name","Gross Import","Share"
"Australia","399246","1.5285768242459792"
"Burkina Faso","21884","0.08378637537207387"
"Brazil","897106","3.4347130353015767"
"China","26470","0.1013446059266494"
"Germany","4379","0.016765698124397346"
"Egypt","8953","0.03427798476997703"
"France","1730","0.006623580213566432"
"India","2472613","9.466792221160194"
"Cambodia","15913","0.06092545198756222"
"Sri Lanka","8687","0.03325956145390266"
"Mexico","7062024","27.038082331867784"
"Pakistan","262961","1.0067880211211806"
"Peru","742134","2.841378079893012"
"Philippines","4574036","17.512424477306677"
"Singapore","1050","0.004020092037135696"
"Thailand","4754939","18.20504039139616"
"United States of America","330521","1.2654522287677403"
"Vietnam","225291","0.8625624334650839"
"South Africa","26220","0.1003874411559028"
"Taiwan","4282648","16.396799164433443"
