"Name","Gross Import","Share"
"United Arab Emirates","2429","0.00035102897670210567"
"Switzerland","26456","0.003823311077657846"
"China","16498396","2.3842795657085682"
"Spain","6255","0.0009039465826561016"
"France","5295","0.0007652113757256687"
"United Kingdom","3209","0.0004637513323330823"
"India","14616072","2.11225393065636"
"Italy","55495","0.008019906571462888"
"Japan","98057","0.01417078977705985"
"South Korea","1102","0.00015925645628889272"
"Myanmar","612883","0.08857130190535883"
"Malaysia","588968","0.08511520557854498"
"Pakistan","11054","0.0015974781014677136"
"Russia","593106","0.08571321212675137"
"Singapore","139789","0.020201724834998207"
"Thailand","287978586","41.61746741692027"
"United States of America","23730","0.0034293608963116375"
"Vietnam","369821472","53.44506088045551"
"Taiwan","883313","0.12765272066598066"
