"Name","Gross Import","Share"
"Argentina","1723","0.01004639592397368"
"Australia","15671615","91.37739353342124"
"Spain","5725","0.033381089184416325"
"France","5769","0.03363764253360659"
"India","90282","0.5264124879908252"
"Italy","30337","0.1768877035087577"
"Japan","472161","2.753056497887021"
"Netherlands","23939","0.13958251423331744"
"New Zealand","440426","2.5680173947835354"
"Pakistan","40194","0.2343614844853152"
"Singapore","114464","0.6674118764026252"
"Ukraine","1058","0.006168941896438859"
"United States of America","252736","1.4736424377489332"
