"Name","Gross Import","Share"
"Australia","11098393","16.50659691684108"
"Belgium","1078","0.0016033052241306181"
"Brazil","46430","0.06905515914321392"
"Chile","37274","0.055437475810987624"
"China","24393920","36.28098272080182"
"Colombia","3216","0.004783144342118802"
"Germany","5392","0.008019500712905654"
"Egypt","1050","0.0015616609325947578"
"Spain","12917","0.019211404063168083"
"United Kingdom","2571","0.003823838340667736"
"Indonesia","3383638","5.032471690136249"
"India","513588","0.7638574429042634"
"Israel","187459","0.2788070445364578"
"Italy","2500","0.003718240315701805"
"Japan","123553","0.18375989829036202"
"Kenya","1656","0.0024629623851208753"
"Cambodia","68172","0.10139195152080938"
"South Korea","1469","0.00218483800950638"
"Mexico","16925","0.025172486937301217"
"Myanmar","9055","0.013467466423471935"
"Malaysia","2788779","4.147740203753026"
"Netherlands","26674","0.03967213687241197"
"Pakistan","269011","0.40009901822690325"
"Peru","151162","0.22482265704084647"
"Philippines","18107600","26.9313633362408"
"Singapore","43657","0.06493088698503748"
"Thailand","4515746","6.716251533067664"
"United States of America","23536","0.03500500162814307"
"Vietnam","235520","0.3502879836616356"
"South Africa","7766","0.011550341716696085"
"Taiwan","1156399","1.7199077531349003"
