"Name","Gross Import","Share"
"Australia","8754341","2.0395705398358426"
"Bangladesh","3090","0.0007199026138109943"
"China","35154397","8.190207859951254"
"Germany","1739","0.00040514907618683467"
"Spain","4813","0.0011213240389230795"
"India","451988","0.10530334712336689"
"Italy","197265","0.045958443078778576"
"Sri Lanka","9432","0.0021974503085648214"
"Myanmar","1322858","0.30819706534005964"
"Pakistan","604597","0.14085791605251965"
"Singapore","118012","0.027494222414583516"
"Thailand","115805247","26.980097090073723"
"United States of America","265890162","61.94660925903842"
"Vietnam","885073","0.20620270748010944"
"Taiwan","21709","0.005057723573858535"
