"Name","Gross Import","Share"
"United Arab Emirates","1471","0.0006375985529711676"
"Australia","854819","0.3705175781456564"
"Bangladesh","104274","0.04519711183719615"
"Botswana","4105","0.0017792943983321844"
"Canada","2523346","1.093733350268922"
"Chile","508555","0.22043095316536518"
"China","79859331","34.61467973272978"
"Germany","98806","0.04282703101622651"
"Denmark","36932","0.016008014791523563"
"Dominican Republic","16680","0.007229873462650629"
"Egypt","2005","0.0008690585307322849"
"Spain","59186","0.025653914314175068"
"Finland","1454","0.0006302299769001209"
"Fiji","109206","0.0473348657891022"
"France","4656400","2.018296330424844"
"United Kingdom","4519049","1.9587621367816468"
"Greece","1753","0.000759830226620297"
"Indonesia","2789059","1.2089054945963371"
"India","4173675","1.8090612784309572"
"Ireland","1237965","0.5365905456349093"
"Italy","801539","0.3474235938476932"
"Japan","15997328","6.93397225302865"
"Cambodia","19008","0.008238934938732805"
"South Korea","326045","0.14132278735790915"
"Sri Lanka","177801","0.07706707023577605"
"Luxembourg","11286","0.004891867619872602"
"Macao","48373","0.020967066487338065"
"Maldives","681352","0.29532906136234605"
"Malta","20746","0.008992263480584529"
"Myanmar","243323","0.10546729619619538"
"Mauritania","20124","0.008722660285514465"
"Mauritius","8165","0.003539083742358657"
"Malaysia","255590","0.11078437399993252"
"Netherlands","408484","0.17705561340032253"
"Norway","98168266","42.55060798727986"
"New Zealand","592043","0.2566184636959273"
"Oman","11934","0.0051727404018748575"
"Pakistan","178662","0.07744026694149202"
"Panama","30520","0.013228761275785206"
"Philippines","4445520","1.9268913114917643"
"Sudan","1448","0.0006276293029926926"
"Senegal","12547","0.0054384425860837795"
"Singapore","50683","0.021968325941697956"
"Sweden","73695","0.0319427772679879"
"Thailand","147778","0.06405373144865616"
"Turkey","5560","0.0024099578208835433"
"United States of America","586800","0.25434590814648617"
"Vietnam","6497","0.002816096396093594"
"Yemen","19689","0.008534111427225915"
"Taiwan","5651653","2.449684415156464"
"Undeclared","148902","0.06454092436064772"
