"Name","Gross Import","Share"
"United Arab Emirates","28737","0.02181732973953113"
"Argentina","1170","0.0008882721159220317"
"Belgium","459940","0.3491896384591276"
"Bangladesh","312432","0.23720054164252324"
"Bahrain","6437","0.0048870150514445454"
"Canada","87987","0.06680034073814685"
"China","422841","0.3210238203150323"
"Germany","22734","0.017259810498608093"
"Spain","1381773","1.0490516465247295"
"France","10535","0.007998245077981712"
"United Kingdom","342405","0.2599562511557977"
"Greece","92300","0.07007480025607138"
"Hong Kong","30016","0.022788355411551883"
"Indonesia","31257","0.023730531219978583"
"India","34284078","26.028709835466646"
"Iran","39395","0.029908957270725164"
"Italy","5096108","3.869000543698456"
"Japan","1041852","0.7909812653996586"
"Cambodia","909465","0.6904721366726757"
"South Korea","953084","0.7235879840439604"
"Sri Lanka","472105","0.3584253908439067"
"Myanmar","34378","0.02610001606937402"
"Malaysia","39650","0.030102555039579964"
"Nepal","10570","0.008024817320765704"
"New Zealand","25165","0.019105442561690538"
"Pakistan","14682979","11.147419508007484"
"Philippines","3381","0.0025668786529336658"
"Portugal","1171","0.0008890313228587172"
"French Polynesia","9428","0.007157802999070867"
"Russia","11422","0.00867166163082175"
"Singapore","83022","0.06303087829750334"
"Sierra Leone","1528","0.0011600681992554396"
"Thailand","54916446","41.69294674131452"
"Turkey","5540","0.004206006429237654"
"United States of America","10241251","7.775228799537285"
"Vietnam","5052381","3.835802701978009"
"South Africa","3714","0.0028196945628499366"
"Taiwan","567717","0.43101468447428043"
