"Name","Gross Import","Share"
"Australia","17248","0.24568677130290764"
"China","468734","6.67681719966936"
"Egypt","10395","0.14807015234773452"
"Indonesia","1174634","16.731912970931102"
"India","1257301","17.909451718803172"
"Kenya","3354","0.04777559316732098"
"South Korea","1529","0.021779630874428677"
"Myanmar","2612","0.037206275895361476"
"Pakistan","342235","4.874919537155067"
"Philippines","276780","3.942554763521497"
"Senegal","1329","0.018930758294385685"
"Singapore","784133","11.169475014034258"
"Thailand","2606831","37.13264678353027"
"Vietnam","7151","0.1018614390994372"
"Taiwan","66055","0.9409113913736993"
