"Name","Gross Import","Share"
"Australia","3376","0.040656824487643926"
"China","12944","0.15588327493129828"
"Costa Rica","85375","1.02816243798359"
"Germany","2659","0.03202206644331908"
"United Kingdom","1965","0.02366429505871455"
"Japan","18032","0.2171575412207332"
"Malaysia","68110","0.8202417997196173"
"Philippines","7941126","95.63417239818301"
"Thailand","39048","0.4702510908156161"
"United States of America","4557","0.05487948731937008"
"Vietnam","9038","0.10884371437183821"
"Taiwan","117419","1.4140650694652435"
