"Name","Gross Import","Share"
"Bangladesh","1483","0.03366558519095628"
"Brazil","101053","2.2940043022938"
"China","93071","2.112804908501343"
"Colombia","8912","0.20231132516642103"
"Egypt","5897","0.1338678057121168"
"Spain","3300","0.07491330487535788"
"India","754644","17.131174558896838"
"Cambodia","10349","0.2349326642894178"
"Sri Lanka","12020","0.27286603775812174"
"Mexico","486121","11.035433539186016"
"New Zealand","5216","0.11840842370602021"
"Pakistan","67964","1.5428508644087342"
"Peru","1232","0.02796763382013361"
"Philippines","916967","20.816069221709785"
"Singapore","1465","0.033256967164363424"
"Thailand","925685","21.013976552589593"
"United States of America","881084","20.001489185696915"
"Vietnam","108690","2.46737185057656"
"South Africa","18500","0.41996852733155177"
"Taiwan","1439","0.03266674112595151"
