"Name","Gross Import","Share"
"Australia","7110484","2.415619270014963"
"Bahrain","902","0.0003064332303614629"
"Brazil","12829","0.004358350235373844"
"Canada","86679","0.029447146313194283"
"China","18452337","6.268746379854042"
"Germany","4731","0.0016072456905100677"
"Spain","66148","0.02247222319506657"
"France","1215","0.00041276759965540733"
"United Kingdom","106576","0.03620668288137835"
"Indonesia","8763","0.002977022613810975"
"India","1514693","0.5145812294854715"
"Italy","665189","0.22598227724047798"
"Japan","10442387","3.5475547462245514"
"Cambodia","9385921","3.1886453347533172"
"South Korea","251898","0.08557640561152083"
"Macao","146611","0.04980763008483862"
"Myanmar","13847","0.004704191730393765"
"Malaysia","128079","0.043511820079230386"
"Pakistan","1829414","0.6215002679473229"
"Philippines","4520","0.001535563416002009"
"Portugal","8468","0.002876803320067481"
"Singapore","1052342","0.3575083797173421"
"Thailand","190248923","64.63258541871309"
"Ukraine","1102","0.0003743785142553571"
"United States of America","5186800","1.7620929925042526"
"Vietnam","45821841","15.566889976429406"
"Taiwan","1801800","0.612119062600093"
