"Name","Gross Import","Share"
"Switzerland","23274","0.006394344834175466"
"China","21481458","5.901858296504995"
"Spain","4538","0.0012467791036129701"
"France","10632","0.002921056727548061"
"India","15510898","4.261494822536847"
"Italy","64042","0.017595025860198732"
"Japan","81555","0.022406582149659713"
"South Korea","17943","0.004929695340706815"
"Myanmar","4971315","1.3658289245213118"
"Pakistan","25747010","7.0737844972486075"
"Singapore","23632","0.006492702462887111"
"Thailand","99587354","27.360826785215416"
"United States of America","60730","0.016685080423626198"
"Vietnam","196381591","53.9542670764806"
"Taiwan","11896","0.003268330589814873"
