"Name","Gross Import","Share"
"Australia","550759","0.8838943819082559"
"Brazil","1137795","1.826008486948564"
"China","12449","0.01997897657664401"
"Costa Rica","3984","0.006393786061639468"
"India","382865","0.6144470131750991"
"Cambodia","34648","0.055605396451727976"
"Mexico","290309","0.465907037592493"
"Peru","11700673","18.778012032932043"
"Philippines","5078699","8.150631244342947"
"Thailand","36743240","58.96797584625345"
"United States of America","388800","0.6239718927624059"
"Vietnam","1860781","2.986304121878401"
"Taiwan","4125497","6.620869783116325"
