"Name","Gross Import","Share"
"Canada","22305","4.879676219645591"
"China","20998","4.593743163421571"
"Hong Kong","8415","1.8409538394224458"
"India","36089","7.895208925836797"
"Pakistan","1554","0.33996937212863704"
"Singapore","367739","80.45044847954496"
