"Name","Gross Import","Share"
"Australia","16105173","15.059417248610346"
"Austria","63245","0.05913831809744367"
"Belgium","2467153","2.3069535759200326"
"Canada","141833","0.1326233705544269"
"Switzerland","606503","0.5671209951941478"
"China","23445059","21.922703090447225"
"Germany","4961557","4.639388665105517"
"Denmark","362733","0.33917969070187426"
"Spain","122916","0.11493470641577022"
"Estonia","9606","0.00898225446508094"
"Fiji","404942","0.3786479374972731"
"France","11201543","10.47419421481846"
"United Kingdom","3413035","3.1914167049997424"
"Indonesia","1332081","1.2455851041119594"
"India","367403","0.34354645401146494"
"Ireland","280782","0.26255000762173186"
"Israel","2809","0.002626603455383339"
"Italy","332239","0.310665754864046"
"Japan","5539386","5.179697546565359"
"South Korea","518846","0.48515581929933216"
"Malaysia","1092785","1.0218272897796663"
"Netherlands","148767","0.13910712575543369"
"Norway","3652","0.003414865012125295"
"New Zealand","5036024","4.709020306085235"
"Pakistan","29550","0.027631232505011635"
"Philippines","94741","0.08858919115929974"
"Poland","74150","0.06933522471223731"
"Singapore","191529","0.17909246465151854"
"Slovenia","364115","0.3404719534200443"
"Sweden","1279","0.001195950807915732"
"Thailand","22043376","20.612035446747658"
"United States of America","5740073","5.367353355625707"
"Vietnam","443618","0.4148125922642386"
"Taiwan","1695","0.0015849387172925454"
